close,high,low,open,time,volumefrom,volumeto,coin_units,computer_name,exchange,symbol,timestamp_api_call
0.00805,0.00805,0.008038,0.008038,1514561040,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008056,0.008056,0.008051,0.008051,1514561220,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008072,0.008078,0.008072,0.008074,1514561400,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008113,0.008113,0.008079,0.008079,1514561580,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008123,0.008123,0.008114,0.008114,1514561760,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008127,0.008127,0.008126,0.008126,1514561940,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008151,0.008151,0.008129,0.008129,1514562120,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008152,0.008153,0.00815,0.008153,1514562300,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008155,0.008166,0.008155,0.008162,1514562480,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008128,0.008146,0.008128,0.008146,1514562660,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.00814,0.008141,0.008134,0.008134,1514562840,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008131,0.008141,0.008131,0.008141,1514563020,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008121,0.008129,0.008121,0.008129,1514563200,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008127,0.008133,0.008127,0.008133,1514563380,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008138,0.008138,0.008129,0.008129,1514563560,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
0.008156,0.008156,0.008138,0.008138,1514563740,0.0,0.0,1,JordanManual,CCCAGG,SFC,2017-12-30 17:43:39.247310
