Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,1.53,LVG,1,JordanManual,CCCAGG,1.53,1.53,1.53,,1507154400,2017-12-26 23:52:23.857374,0.0,0.0
1,1.52,LVG,1,JordanManual,CCCAGG,1.52,1.52,1.52,,1507158000,2017-12-26 23:52:23.857374,0.0,0.0
2,1.53,LVG,1,JordanManual,CCCAGG,1.53,1.53,1.53,,1507161600,2017-12-26 23:52:23.857374,0.0,0.0
3,1.53,LVG,1,JordanManual,CCCAGG,1.53,1.53,1.53,,1507165200,2017-12-26 23:52:23.857374,0.0,0.0
4,1.53,LVG,1,JordanManual,CCCAGG,1.53,1.53,1.53,,1507168800,2017-12-26 23:52:23.857374,0.0,0.0
5,1.51,LVG,1,JordanManual,CCCAGG,1.51,1.51,1.51,,1507172400,2017-12-26 23:52:23.857374,0.0,0.0
6,1.51,LVG,1,JordanManual,CCCAGG,1.51,1.51,1.51,,1507176000,2017-12-26 23:52:23.857374,0.0,0.0
7,1.5,LVG,1,JordanManual,CCCAGG,1.5,1.5,1.5,,1507179600,2017-12-26 23:52:23.857374,0.0,0.0
8,1.5,LVG,1,JordanManual,CCCAGG,1.5,1.5,1.5,,1507183200,2017-12-26 23:52:23.857374,0.0,0.0
9,1.5,LVG,1,JordanManual,CCCAGG,1.5,1.5,1.5,,1507186800,2017-12-26 23:52:23.857374,0.0,0.0
10,1.21,LVG,1,JordanManual,CCCAGG,1.5,1.21,1.5,,1507190400,2017-12-26 23:52:23.857374,13.94,16.87
11,1.22,LVG,1,JordanManual,CCCAGG,1.22,1.22,1.22,,1507194000,2017-12-26 23:52:23.857374,0.0,0.0
12,1.24,LVG,1,JordanManual,CCCAGG,1.24,1.24,1.24,,1507197600,2017-12-26 23:52:23.857374,0.0,0.0
13,1.24,LVG,1,JordanManual,CCCAGG,1.24,1.24,1.24,,1507201200,2017-12-26 23:52:23.857374,0.0,0.0
