Id,Id,Id.1,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
81,81.0,81.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507395600,2017-12-26 23:35:28.983751,0.0,0.0
82,83.0,82.0,3.08e-06,,1,JordanManual,CCCAGG,3.09e-06,3.08e-06,3.09e-06,DUX,1507399200,2017-12-28 00:53:05.395176,0.0,0.0
83,82.0,83.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507399200,2017-12-26 23:35:28.983751,0.0,0.0
84,84.0,84.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507402800,2017-12-26 23:35:28.983751,0.0,0.0
85,85.0,85.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507406400,2017-12-26 23:35:28.983751,0.0,0.0
86,86.0,86.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507410000,2017-12-26 23:35:28.983751,0.0,0.0
87,87.0,87.0,3.11e-06,,1,JordanManual,CCCAGG,3.14e-06,3.08e-06,3.08e-06,DUX,1507410000,2017-12-28 00:53:05.395176,0.0,0.0
88,88.0,88.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507413600,2017-12-26 23:35:28.983751,0.0,0.0
89,89.0,89.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507417200,2017-12-26 23:35:28.983751,0.0,0.0
90,90.0,91.0,3.12e-06,,1,JordanManual,CCCAGG,3.12e-06,3.12e-06,3.12e-06,DUX,1507420800,2017-12-28 00:53:05.395176,0.0,0.0
91,91.0,90.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507420800,2017-12-26 23:35:28.983751,0.0,0.0
92,92.0,92.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507424400,2017-12-26 23:35:28.983751,0.0,0.0
93,93.0,93.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507428000,2017-12-26 23:35:28.983751,0.0,0.0
94,94.0,94.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507431600,2017-12-26 23:35:28.983751,0.0,0.0
95,95.0,95.0,3.11e-06,,1,JordanManual,CCCAGG,3.12e-06,3.11e-06,3.12e-06,DUX,1507431600,2017-12-28 00:53:05.395176,0.0,0.0
96,96.0,96.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507435200,2017-12-26 23:35:28.983751,0.0,0.0
97,97.0,97.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507438800,2017-12-26 23:35:28.983751,0.0,0.0
98,98.0,98.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507442400,2017-12-26 23:35:28.983751,0.0,0.0
99,99.0,99.0,3.12e-06,,1,JordanManual,CCCAGG,3.12e-06,3.12e-06,3.12e-06,DUX,1507442400,2017-12-28 00:53:05.395176,0.0,0.0
100,100.0,100.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507446000,2017-12-26 23:35:28.983751,0.0,0.0
101,101.0,101.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507449600,2017-12-26 23:35:28.983751,0.0,0.0
102,103.0,102.0,3.12e-06,,1,JordanManual,CCCAGG,3.12e-06,3.11e-06,3.11e-06,DUX,1507453200,2017-12-28 00:53:05.395176,0.0,0.0
103,102.0,103.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507453200,2017-12-26 23:35:28.983751,0.0,0.0
104,104.0,104.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507456800,2017-12-26 23:35:28.983751,0.0,0.0
105,105.0,105.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507460400,2017-12-26 23:35:28.983751,0.0,0.0
106,106.0,106.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507464000,2017-12-26 23:35:28.983751,0.0,0.0
107,107.0,107.0,3.13e-06,,1,JordanManual,CCCAGG,3.13e-06,3.11e-06,3.11e-06,DUX,1507464000,2017-12-28 00:53:05.395176,0.0,0.0
108,108.0,108.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507467600,2017-12-26 23:35:28.983751,0.0,0.0
109,109.0,109.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507471200,2017-12-26 23:35:28.983751,0.0,0.0
110,110.0,111.0,3.12e-06,,1,JordanManual,CCCAGG,3.13e-06,3.12e-06,3.13e-06,DUX,1507474800,2017-12-28 00:53:05.395176,0.0,0.0
111,111.0,110.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507474800,2017-12-26 23:35:28.983751,0.0,0.0
112,112.0,112.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507478400,2017-12-26 23:35:28.983751,0.0,0.0
113,113.0,113.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507482000,2017-12-26 23:35:28.983751,0.0,0.0
114,114.0,114.0,3.11e-06,,1,JordanManual,CCCAGG,3.12e-06,3.11e-06,3.12e-06,DUX,1507485600,2017-12-28 00:53:05.395176,0.0,0.0
115,115.0,115.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507485600,2017-12-26 23:35:28.983751,0.0,0.0
116,116.0,116.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507489200,2017-12-26 23:35:28.983751,0.0,0.0
117,117.0,117.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507492800,2017-12-26 23:35:28.983751,0.0,0.0
118,118.0,118.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507496400,2017-12-26 23:35:28.983751,0.0,0.0
119,119.0,119.0,3.09e-06,,1,JordanManual,CCCAGG,3.1e-06,3.09e-06,3.1e-06,DUX,1507496400,2017-12-28 00:53:05.395176,0.0,0.0
120,120.0,120.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507500000,2017-12-26 23:35:28.983751,0.0,0.0
121,121.0,121.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507503600,2017-12-26 23:35:28.983751,0.0,0.0
122,122.0,122.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507507200,2017-12-26 23:35:28.983751,0.0,0.0
123,123.0,123.0,3.07e-06,,1,JordanManual,CCCAGG,3.07e-06,3.07e-06,3.07e-06,DUX,1507507200,2017-12-28 00:53:05.395176,0.0,0.0
124,124.0,124.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507510800,2017-12-26 23:35:28.983751,0.0,0.0
125,125.0,125.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507514400,2017-12-26 23:35:28.983751,0.0,0.0
126,126.0,126.0,3.09e-06,,1,JordanManual,CCCAGG,3.09e-06,3.05e-06,3.05e-06,DUX,1507518000,2017-12-28 00:53:05.395176,0.0,0.0
127,127.0,127.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507518000,2017-12-26 23:35:28.983751,0.0,0.0
128,128.0,128.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507521600,2017-12-26 23:35:28.983751,0.0,0.0
129,129.0,129.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507525200,2017-12-26 23:35:28.983751,0.0,0.0
130,130.0,131.0,3.04e-06,,1,JordanManual,CCCAGG,3.05e-06,3.04e-06,3.05e-06,DUX,1507528800,2017-12-28 00:53:05.395176,0.0,0.0
131,131.0,130.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507528800,2017-12-26 23:35:28.983751,0.0,0.0
132,132.0,132.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507532400,2017-12-26 23:35:28.983751,0.0,0.0
133,133.0,133.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507536000,2017-12-26 23:35:28.983751,0.0,0.0
134,135.0,135.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507539600,2017-12-26 23:35:28.983751,0.0,0.0
135,134.0,134.0,3.05e-06,,1,JordanManual,CCCAGG,3.06e-06,3.05e-06,3.05e-06,DUX,1507539600,2017-12-28 00:53:05.395176,0.0,0.0
136,136.0,136.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507543200,2017-12-26 23:35:28.983751,0.0,0.0
137,137.0,137.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507546800,2017-12-26 23:35:28.983751,0.0,0.0
138,138.0,139.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507550400,2017-12-26 23:35:28.983751,0.0,0.0
139,139.0,138.0,3e-06,,1,JordanManual,CCCAGG,3.04e-06,3e-06,3.04e-06,DUX,1507550400,2017-12-28 00:53:05.395176,0.0,0.0
140,140.0,140.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507554000,2017-12-26 23:35:28.983751,0.0,0.0
141,141.0,141.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507557600,2017-12-26 23:35:28.983751,0.0,0.0
142,142.0,142.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507561200,2017-12-26 23:35:28.983751,0.0,0.0
143,143.0,143.0,2.93e-06,,1,JordanManual,CCCAGG,2.99e-06,2.93e-06,2.99e-06,DUX,1507561200,2017-12-28 00:53:05.395176,0.0,0.0
144,144.0,144.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507564800,2017-12-26 23:35:28.983751,0.0,0.0
145,145.0,145.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507568400,2017-12-26 23:35:28.983751,0.0,0.0
146,146.0,146.0,2.94e-06,,1,JordanManual,CCCAGG,2.94e-06,2.92e-06,2.92e-06,DUX,1507572000,2017-12-28 00:53:05.395176,0.0,0.0
147,147.0,147.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507572000,2017-12-26 23:35:28.983751,0.0,0.0
148,148.0,148.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507575600,2017-12-26 23:35:28.983751,0.0,0.0
149,149.0,149.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507579200,2017-12-26 23:35:28.983751,0.0,0.0
150,150.0,150.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507582800,2017-12-26 23:35:28.983751,0.0,0.0
151,151.0,151.0,2.97e-06,,1,JordanManual,CCCAGG,2.99e-06,2.97e-06,2.99e-06,DUX,1507582800,2017-12-28 00:53:05.395176,0.0,0.0
152,152.0,152.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507586400,2017-12-26 23:35:28.983751,0.0,0.0
153,153.0,153.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507590000,2017-12-26 23:35:28.983751,0.0,0.0
154,155.0,155.0,2.96e-06,,1,JordanManual,CCCAGG,2.96e-06,2.96e-06,2.96e-06,DUX,1507593600,2017-12-28 00:53:05.395176,0.0,0.0
155,154.0,154.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507593600,2017-12-26 23:35:28.983751,0.0,0.0
156,156.0,156.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507597200,2017-12-26 23:35:28.983751,0.0,0.0
157,157.0,157.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507600800,2017-12-26 23:35:28.983751,0.0,0.0
158,158.0,159.0,2.99e-06,,1,JordanManual,CCCAGG,2.99e-06,2.97e-06,2.97e-06,DUX,1507604400,2017-12-28 00:53:05.395176,0.0,0.0
159,159.0,158.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507604400,2017-12-26 23:35:28.983751,0.0,0.0
160,160.0,160.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507608000,2017-12-26 23:35:28.983751,0.0,0.0
161,161.0,161.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507611600,2017-12-26 23:35:28.983751,0.0,0.0
162,162.0,162.0,2.97e-06,,1,JordanManual,CCCAGG,2.98e-06,2.97e-06,2.98e-06,DUX,1507615200,2017-12-28 00:53:05.395176,0.0,0.0
163,163.0,163.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507615200,2017-12-26 23:35:28.983751,0.0,0.0
164,164.0,164.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507618800,2017-12-26 23:35:28.983751,0.0,0.0
165,165.0,165.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507622400,2017-12-26 23:35:28.983751,0.0,0.0
166,167.0,166.0,2.99e-06,,1,JordanManual,CCCAGG,2.99e-06,2.98e-06,2.98e-06,DUX,1507626000,2017-12-28 00:53:05.395176,0.0,0.0
167,166.0,167.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507626000,2017-12-26 23:35:28.983751,0.0,0.0
168,168.0,168.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507629600,2017-12-26 23:35:28.983751,0.0,0.0
169,169.0,169.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507633200,2017-12-26 23:35:28.983751,0.0,0.0
170,170.0,170.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507636800,2017-12-26 23:35:28.983751,0.0,0.0
171,171.0,171.0,3.04e-06,,1,JordanManual,CCCAGG,3.04e-06,3.02e-06,3.02e-06,DUX,1507636800,2017-12-28 00:53:05.395176,0.0,0.0
172,172.0,172.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507640400,2017-12-26 23:35:28.983751,0.0,0.0
173,173.0,173.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507644000,2017-12-26 23:35:28.983751,0.0,0.0
174,174.0,175.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507647600,2017-12-26 23:35:28.983751,0.0,0.0
175,175.0,174.0,3.02e-06,,1,JordanManual,CCCAGG,3.06e-06,3.02e-06,3.04e-06,DUX,1507647600,2017-12-28 00:53:05.395176,0.0,0.0
176,176.0,176.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507651200,2017-12-26 23:35:28.983751,0.0,0.0
177,177.0,177.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1507654800,2017-12-26 23:35:28.983751,0.0,0.0
