close,high,low,open,time,volumefrom,volumeto,coin_units,computer_name,exchange,symbol,timestamp_api_call
0.003126,0.003216,0.003126,0.003216,1507312800,22563.77,70.71,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003192,0.003216,0.003129,0.003129,1507323600,8004.73,25.42,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003145,0.0032,0.003145,0.0032,1507334400,11069.97,34.94,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.00302,0.003147,0.003016,0.003147,1507345200,42461.34,128.08,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002958,0.003002,0.002958,0.002999,1507356000,19480.92,58.25,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002944,0.002958,0.002944,0.002958,1507366800,4036.87,11.9273,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002956,0.002965,0.002952,0.002952,1507377600,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002966,0.002966,0.002953,0.002958,1507388400,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002954,0.00296,0.002954,0.00296,1507399200,996.96,2.95,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003016,0.003029,0.002959,0.002959,1507410000,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003061,0.003561,0.003026,0.003026,1507420800,2922.08,8.98,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003063,0.003066,0.003057,0.003066,1507431600,743.64,2.27,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002765,0.003077,0.002765,0.003076,1507442400,145417.98,402.08,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002725,0.002764,0.00272,0.002764,1507453200,11975.97,32.57,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002811,0.002811,0.002728,0.002728,1507464000,201.6,0.5667,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002835,0.002839,0.002833,0.002839,1507474800,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002844,0.002851,0.002822,0.002822,1507485600,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002859,0.002864,0.002846,0.002846,1507496400,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002771,0.002858,0.002766,0.002846,1507507200,989.17,2.74,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002853,0.003084,0.002753,0.00278,1507518000,16780.69,48.9,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002836,0.002842,0.002826,0.002826,1507528800,3270.9,9.24,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.00285,0.003265,0.002844,0.002844,1507539600,92817.3,291.23,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003172,0.003172,0.002757,0.002849,1507550400,11514.05,32.53,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003298,0.003298,0.003115,0.003162,1507561200,6729.39,21.9,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002713,0.003331,0.002713,0.003331,1507572000,22373.18,60.7,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003201,0.003201,0.002695,0.002695,1507582800,4153.53,11.2807,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003375,0.003375,0.003176,0.003258,1507593600,5528.23,18.11,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003382,0.003382,0.003351,0.003351,1507604400,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003356,0.00339,0.003356,0.00339,1507615200,0.0,0.0,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.002689,0.003443,0.002689,0.003347,1507626000,56604.97,153.27,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003356,0.003484,0.002709,0.002709,1507636800,3052.6,10.58,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003525,0.003525,0.00336,0.00336,1507647600,54037.65,181.97,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
0.003467,0.003512,0.003414,0.003512,1507658400,26642.34,92.29,1,JordanManual,CCCAGG,FRAZ,2017-12-28 17:48:29.248143
