Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,35.02,LNK,1,JordanManual,CCCAGG,35.02,34.87,34.87,,1507154400,2017-12-26 23:51:27.010057,18.18,636.66
1,35.0,LNK,1,JordanManual,CCCAGG,35.0,35.0,35.0,,1507158000,2017-12-26 23:51:27.010057,0.0,0.0
2,35.06,LNK,1,JordanManual,CCCAGG,35.06,35.06,35.06,,1507161600,2017-12-26 23:51:27.010057,0.0,0.0
3,35.13,LNK,1,JordanManual,CCCAGG,35.13,35.13,35.13,,1507165200,2017-12-26 23:51:27.010057,0.0,0.0
4,35.22,LNK,1,JordanManual,CCCAGG,35.22,35.22,35.22,,1507168800,2017-12-26 23:51:27.010057,0.0,0.0
5,34.78,LNK,1,JordanManual,CCCAGG,34.78,34.78,34.78,,1507172400,2017-12-26 23:51:27.010057,0.0,0.0
6,34.67,LNK,1,JordanManual,CCCAGG,34.67,34.67,34.67,,1507176000,2017-12-26 23:51:27.010057,0.0,0.0
7,34.49,LNK,1,JordanManual,CCCAGG,34.49,34.49,34.49,,1507179600,2017-12-26 23:51:27.010057,0.0,0.0
8,34.6,LNK,1,JordanManual,CCCAGG,34.6,34.6,34.6,,1507183200,2017-12-26 23:51:27.010057,0.0,0.0
9,34.59,LNK,1,JordanManual,CCCAGG,34.59,34.59,34.59,,1507186800,2017-12-26 23:51:27.010057,0.0,0.0
10,34.54,LNK,1,JordanManual,CCCAGG,34.54,34.54,34.54,,1507190400,2017-12-26 23:51:27.010057,0.0,0.0
11,34.71,LNK,1,JordanManual,CCCAGG,34.71,34.71,34.71,,1507194000,2017-12-26 23:51:27.010057,0.0,0.0
12,34.91,LNK,1,JordanManual,CCCAGG,34.91,34.91,34.91,,1507197600,2017-12-26 23:51:27.010057,0.0,0.0
13,34.88,LNK,1,JordanManual,CCCAGG,34.88,34.88,34.88,,1507201200,2017-12-26 23:51:27.010057,0.0,0.0
14,35.18,LNK,1,JordanManual,CCCAGG,35.18,35.18,35.18,,1507204800,2017-12-26 23:51:27.010057,0.0,0.0
15,35.28,LNK,1,JordanManual,CCCAGG,35.28,35.28,35.28,,1507208400,2017-12-26 23:51:27.010057,0.0,0.0
16,35.16,LNK,1,JordanManual,CCCAGG,35.16,35.16,35.16,,1507212000,2017-12-26 23:51:27.010057,0.0,0.0
17,35.28,LNK,1,JordanManual,CCCAGG,35.28,35.28,35.28,,1507215600,2017-12-26 23:51:27.010057,0.0,0.0
18,35.28,LNK,1,JordanManual,CCCAGG,35.28,35.28,35.28,,1507219200,2017-12-26 23:51:27.010057,0.0,0.0
19,35.29,LNK,1,JordanManual,CCCAGG,35.29,35.29,35.29,,1507222800,2017-12-26 23:51:27.010057,0.0,0.0
20,35.49,LNK,1,JordanManual,CCCAGG,35.49,35.49,35.49,,1507226400,2017-12-26 23:51:27.010057,0.0,0.0
21,35.62,LNK,1,JordanManual,CCCAGG,35.62,35.62,35.62,,1507230000,2017-12-26 23:51:27.010057,0.0,0.0
22,35.51,LNK,1,JordanManual,CCCAGG,35.51,35.51,35.51,,1507233600,2017-12-26 23:51:27.010057,0.0,0.0
23,35.45,LNK,1,JordanManual,CCCAGG,35.45,35.45,35.45,,1507237200,2017-12-26 23:51:27.010057,0.0,0.0
24,35.68,LNK,1,JordanManual,CCCAGG,35.68,35.68,35.68,,1507240800,2017-12-26 23:51:27.010057,0.0,0.0
25,26.14,LNK,1,JordanManual,CCCAGG,35.4,26.14,35.4,,1507244400,2017-12-26 23:51:27.010057,6.08,158.93
26,39.73,LNK,1,JordanManual,CCCAGG,39.73,26.09,26.09,,1507248000,2017-12-26 23:51:27.010057,1.0,39.73
27,39.76,,1,JordanManual,CCCAGG,39.76,26.09,26.09,LNK,1507248000,2017-12-28 01:14:50.042134,1.0,39.73
28,39.76,LNK,1,JordanManual,CCCAGG,39.76,39.76,39.76,,1507251600,2017-12-26 23:51:27.010057,0.0,0.0
29,39.76,LNK,1,JordanManual,CCCAGG,39.76,39.76,39.76,,1507255200,2017-12-26 23:51:27.010057,0.0,0.0
30,39.88,LNK,1,JordanManual,CCCAGG,39.88,39.88,39.88,,1507258800,2017-12-26 23:51:27.010057,0.0,0.0
31,46.18,,1,JordanManual,CCCAGG,46.18,39.88,39.88,LNK,1507258800,2017-12-28 01:14:50.042134,2.0,91.74
32,45.87,LNK,1,JordanManual,CCCAGG,45.87,39.93,39.93,,1507262400,2017-12-26 23:51:27.010057,2.0,91.74
33,46.18,LNK,1,JordanManual,CCCAGG,46.18,46.18,46.18,,1507266000,2017-12-26 23:51:27.010057,0.0,0.0
34,27.0,,1,JordanManual,CCCAGG,48.0,27.0,46.34,LNK,1507269600,2017-12-28 01:14:50.042134,15.46,417.42
35,46.34,LNK,1,JordanManual,CCCAGG,46.34,46.34,46.34,,1507269600,2017-12-26 23:51:27.010057,0.0,0.0
36,46.42,LNK,1,JordanManual,CCCAGG,46.42,46.42,46.42,,1507273200,2017-12-26 23:51:27.010057,0.0,0.0
37,27.0,LNK,1,JordanManual,CCCAGG,48.0,27.0,46.5,,1507276800,2017-12-26 23:51:27.010057,15.46,417.42
38,27.05,LNK,1,JordanManual,CCCAGG,27.05,27.05,27.05,,1507280400,2017-12-26 23:51:27.010057,0.0,0.0
39,45.2,,1,JordanManual,CCCAGG,45.2,27.05,27.05,LNK,1507280400,2017-12-28 01:14:50.042134,4.0,180.8
40,27.09,LNK,1,JordanManual,CCCAGG,27.09,27.09,27.09,,1507284000,2017-12-26 23:51:27.010057,0.0,0.0
41,45.2,LNK,1,JordanManual,CCCAGG,45.2,27.12,27.12,,1507287600,2017-12-26 23:51:27.010057,4.0,180.8
42,45.35,LNK,1,JordanManual,CCCAGG,45.35,45.35,45.35,,1507291200,2017-12-26 23:51:27.010057,0.0,0.0
