Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,0.00317,CHILD,1,JordanManual,CCCAGG,0.00317,0.00317,0.00317,,1507154400,2017-12-26 23:27:56.508810,0.0,0.0
1,0.003164,CHILD,1,JordanManual,CCCAGG,0.003164,0.003164,0.003164,,1507158000,2017-12-26 23:27:56.508810,0.0,0.0
2,0.003169,CHILD,1,JordanManual,CCCAGG,0.003169,0.003169,0.003169,,1507161600,2017-12-26 23:27:56.508810,0.0,0.0
3,0.003179,CHILD,1,JordanManual,CCCAGG,0.003179,0.003179,0.003179,,1507165200,2017-12-26 23:27:56.508810,0.0,0.0
4,0.003175,CHILD,1,JordanManual,CCCAGG,0.003175,0.003175,0.003175,,1507168800,2017-12-26 23:27:56.508810,0.0,0.0
5,0.003136,CHILD,1,JordanManual,CCCAGG,0.003136,0.003136,0.003136,,1507172400,2017-12-26 23:27:56.508810,0.0,0.0
6,0.003127,CHILD,1,JordanManual,CCCAGG,0.003127,0.003127,0.003127,,1507176000,2017-12-26 23:27:56.508810,0.0,0.0
7,0.003113,CHILD,1,JordanManual,CCCAGG,0.003113,0.003113,0.003113,,1507179600,2017-12-26 23:27:56.508810,0.0,0.0
8,0.003121,CHILD,1,JordanManual,CCCAGG,0.003121,0.003121,0.003121,,1507183200,2017-12-26 23:27:56.508810,0.0,0.0
9,0.003122,CHILD,1,JordanManual,CCCAGG,0.003122,0.003122,0.003122,,1507186800,2017-12-26 23:27:56.508810,0.0,0.0
10,0.003111,CHILD,1,JordanManual,CCCAGG,0.003111,0.003111,0.003111,,1507190400,2017-12-26 23:27:56.508810,0.0,0.0
11,0.003155,CHILD,1,JordanManual,CCCAGG,0.003155,0.003155,0.003155,,1507194000,2017-12-26 23:27:56.508810,0.0,0.0
12,0.003185,CHILD,1,JordanManual,CCCAGG,0.003185,0.003185,0.003185,,1507197600,2017-12-26 23:27:56.508810,0.0,0.0
13,0.003185,CHILD,1,JordanManual,CCCAGG,0.003185,0.003185,0.003185,,1507201200,2017-12-26 23:27:56.508810,0.0,0.0
14,0.003241,CHILD,1,JordanManual,CCCAGG,0.003241,0.003241,0.003241,,1507204800,2017-12-26 23:27:56.508810,0.0,0.0
15,0.003238,CHILD,1,JordanManual,CCCAGG,0.003238,0.003238,0.003238,,1507208400,2017-12-26 23:27:56.508810,0.0,0.0
16,0.003229,CHILD,1,JordanManual,CCCAGG,0.003229,0.003229,0.003229,,1507212000,2017-12-26 23:27:56.508810,0.0,0.0
17,0.003243,CHILD,1,JordanManual,CCCAGG,0.003243,0.003243,0.003243,,1507215600,2017-12-26 23:27:56.508810,0.0,0.0
18,0.003237,CHILD,1,JordanManual,CCCAGG,0.003237,0.003237,0.003237,,1507219200,2017-12-26 23:27:56.508810,0.0,0.0
19,0.003226,CHILD,1,JordanManual,CCCAGG,0.003226,0.003226,0.003226,,1507222800,2017-12-26 23:27:56.508810,0.0,0.0
20,0.003252,CHILD,1,JordanManual,CCCAGG,0.003252,0.003252,0.003252,,1507226400,2017-12-26 23:27:56.508810,0.0,0.0
21,0.003272,CHILD,1,JordanManual,CCCAGG,0.003272,0.003272,0.003272,,1507230000,2017-12-26 23:27:56.508810,0.0,0.0
22,0.003264,CHILD,1,JordanManual,CCCAGG,0.003264,0.003264,0.003264,,1507233600,2017-12-26 23:27:56.508810,0.0,0.0
23,0.003251,CHILD,1,JordanManual,CCCAGG,0.003251,0.003251,0.003251,,1507237200,2017-12-26 23:27:56.508810,0.0,0.0
24,0.003273,CHILD,1,JordanManual,CCCAGG,0.003273,0.003273,0.003273,,1507240800,2017-12-26 23:27:56.508810,0.0,0.0
25,0.003241,CHILD,1,JordanManual,CCCAGG,0.003241,0.003241,0.003241,,1507244400,2017-12-26 23:27:56.508810,0.0,0.0
26,0.003249,CHILD,1,JordanManual,CCCAGG,0.003249,0.003249,0.003249,,1507248000,2017-12-26 23:27:56.508810,0.0,0.0
27,0.003245,,1,JordanManual,CCCAGG,0.003249,0.003245,0.003249,CHILD,1507248000,2017-12-28 01:14:53.086986,0.0,0.0
28,0.003248,CHILD,1,JordanManual,CCCAGG,0.003248,0.003248,0.003248,,1507251600,2017-12-26 23:27:56.508810,0.0,0.0
29,0.003245,CHILD,1,JordanManual,CCCAGG,0.003245,0.003245,0.003245,,1507255200,2017-12-26 23:27:56.508810,0.0,0.0
30,0.003248,CHILD,1,JordanManual,CCCAGG,0.003248,0.003248,0.003248,,1507258800,2017-12-26 23:27:56.508810,0.0,0.0
31,0.003294,,1,JordanManual,CCCAGG,0.003294,0.003248,0.003248,CHILD,1507258800,2017-12-28 01:14:53.086986,0.0,0.0
32,0.003248,CHILD,1,JordanManual,CCCAGG,0.003248,0.003248,0.003248,,1507262400,2017-12-26 23:27:56.508810,0.0,0.0
33,0.003294,CHILD,1,JordanManual,CCCAGG,0.003294,0.003294,0.003294,,1507266000,2017-12-26 23:27:56.508810,0.0,0.0
34,0.003307,,1,JordanManual,CCCAGG,0.003309,0.003303,0.003303,CHILD,1507269600,2017-12-28 01:14:53.086986,0.0,0.0
35,0.003303,CHILD,1,JordanManual,CCCAGG,0.003303,0.003303,0.003303,,1507269600,2017-12-26 23:27:56.508810,0.0,0.0
36,0.003309,CHILD,1,JordanManual,CCCAGG,0.003309,0.003309,0.003309,,1507273200,2017-12-26 23:27:56.508810,0.0,0.0
37,0.003307,CHILD,1,JordanManual,CCCAGG,0.003307,0.003307,0.003307,,1507276800,2017-12-26 23:27:56.508810,0.0,0.0
38,0.00331,CHILD,1,JordanManual,CCCAGG,0.00331,0.00331,0.00331,,1507280400,2017-12-26 23:27:56.508810,0.0,0.0
39,0.0033,,1,JordanManual,CCCAGG,0.00331,0.0033,0.00331,CHILD,1507280400,2017-12-28 01:14:53.086986,0.0,0.0
40,0.003301,CHILD,1,JordanManual,CCCAGG,0.003301,0.003301,0.003301,,1507284000,2017-12-26 23:27:56.508810,0.0,0.0
41,0.0033,CHILD,1,JordanManual,CCCAGG,0.0033,0.0033,0.0033,,1507287600,2017-12-26 23:27:56.508810,0.0,0.0
42,0.003295,CHILD,1,JordanManual,CCCAGG,0.003295,0.003295,0.003295,,1507291200,2017-12-26 23:27:56.508810,0.0,0.0
43,0.003294,,1,JordanManual,CCCAGG,0.003295,0.003269,0.003295,CHILD,1507291200,2017-12-28 01:14:53.086986,0.0,0.0
44,0.003269,CHILD,1,JordanManual,CCCAGG,0.003269,0.003269,0.003269,,1507294800,2017-12-26 23:27:56.508810,0.0,0.0
45,0.003294,CHILD,1,JordanManual,CCCAGG,0.003294,0.003294,0.003294,,1507298400,2017-12-26 23:27:56.508810,0.0,0.0
46,0.003291,CHILD,1,JordanManual,CCCAGG,0.003291,0.003291,0.003291,,1507302000,2017-12-26 23:27:56.508810,0.0,0.0
47,0.003261,,1,JordanManual,CCCAGG,0.003291,0.003261,0.003291,CHILD,1507302000,2017-12-28 01:14:53.086986,0.0,0.0
48,0.00329,CHILD,1,JordanManual,CCCAGG,0.00329,0.00329,0.00329,,1507305600,2017-12-26 23:27:56.508810,0.0,0.0
49,0.003261,CHILD,1,JordanManual,CCCAGG,0.003261,0.003261,0.003261,,1507309200,2017-12-26 23:27:56.508810,0.0,0.0
50,0.003259,CHILD,1,JordanManual,CCCAGG,0.003259,0.003259,0.003259,,1507312800,2017-12-26 23:27:56.508810,0.0,0.0
