Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,1.82,NEBL,1,JordanManual,CCCAGG,2.09,1.8,1.82,,1507154400,2017-12-26 23:57:02.757195,17523.37,31892.53
1,1.99,NEBL,1,JordanManual,CCCAGG,2.05,1.82,1.82,,1507158000,2017-12-26 23:57:02.757195,3696.19,7355.42
2,1.95,NEBL,1,JordanManual,CCCAGG,1.99,1.95,1.99,,1507161600,2017-12-26 23:57:02.757195,2258.37,4403.82
3,2.03,NEBL,1,JordanManual,CCCAGG,2.05,1.87,1.95,,1507165200,2017-12-26 23:57:02.757195,12316.69,25002.88
4,2.0,NEBL,1,JordanManual,CCCAGG,2.05,1.99,2.03,,1507168800,2017-12-26 23:57:02.757195,4970.87,9941.74
5,1.97,NEBL,1,JordanManual,CCCAGG,2.02,1.97,1.97,,1507172400,2017-12-26 23:57:02.757195,5385.79,10610.01
6,1.93,NEBL,1,JordanManual,CCCAGG,2.0,1.88,1.96,,1507176000,2017-12-26 23:57:02.757195,4544.59,8771.06
7,1.78,NEBL,1,JordanManual,CCCAGG,1.95,1.74,1.93,,1507179600,2017-12-26 23:57:02.757195,9650.37,17177.66
8,1.95,NEBL,1,JordanManual,CCCAGG,1.96,1.78,1.78,,1507183200,2017-12-26 23:57:02.757195,1946.13,3794.95
9,1.87,NEBL,1,JordanManual,CCCAGG,1.95,1.83,1.95,,1507186800,2017-12-26 23:57:02.757195,5207.93,9738.83
10,1.87,NEBL,1,JordanManual,CCCAGG,1.89,1.83,1.86,,1507190400,2017-12-26 23:57:02.757195,4120.9,7706.08
11,1.98,NEBL,1,JordanManual,CCCAGG,1.98,1.89,1.89,,1507194000,2017-12-26 23:57:02.757195,2694.64,5335.39
12,1.97,NEBL,1,JordanManual,CCCAGG,2.0,1.97,2.0,,1507197600,2017-12-26 23:57:02.757195,3072.57,6052.96
13,2.0,NEBL,1,JordanManual,CCCAGG,2.02,1.95,1.97,,1507201200,2017-12-26 23:57:02.757195,2374.2,4748.4
14,2.04,NEBL,1,JordanManual,CCCAGG,2.05,1.99,2.04,,1507204800,2017-12-26 23:57:02.757195,4294.64,8761.07
15,2.09,NEBL,1,JordanManual,CCCAGG,2.09,2.01,2.04,,1507208400,2017-12-26 23:57:02.757195,2628.57,5493.71
16,2.13,NEBL,1,JordanManual,CCCAGG,2.13,2.04,2.09,,1507212000,2017-12-26 23:57:02.757195,2433.96,5184.33
17,2.05,NEBL,1,JordanManual,CCCAGG,2.17,2.05,2.14,,1507215600,2017-12-26 23:57:02.757195,10374.36,21267.44
18,2.09,NEBL,1,JordanManual,CCCAGG,2.09,2.05,2.05,,1507219200,2017-12-26 23:57:02.757195,1327.49,2774.45
19,2.04,NEBL,1,JordanManual,CCCAGG,2.09,2.02,2.09,,1507222800,2017-12-26 23:57:02.757195,4233.02,8635.36
20,2.08,NEBL,1,JordanManual,CCCAGG,2.09,2.0,2.06,,1507226400,2017-12-26 23:57:02.757195,3883.8,8078.3
21,2.16,NEBL,1,JordanManual,CCCAGG,2.22,2.04,2.09,,1507230000,2017-12-26 23:57:02.757195,3608.39,7794.12
22,2.26,NEBL,1,JordanManual,CCCAGG,2.26,2.15,2.15,,1507233600,2017-12-26 23:57:02.757195,11368.88,25693.67
23,2.19,NEBL,1,JordanManual,CCCAGG,2.25,2.15,2.25,,1507237200,2017-12-26 23:57:02.757195,5531.79,12114.62
24,2.36,NEBL,1,JordanManual,CCCAGG,2.4,2.18,2.2,,1507240800,2017-12-26 23:57:02.757195,20368.82,48070.42
25,2.37,NEBL,1,JordanManual,CCCAGG,2.37,2.19,2.33,,1507244400,2017-12-26 23:57:02.757195,6186.23,14661.37
26,2.39,NEBL,1,JordanManual,CCCAGG,2.39,2.29,2.38,,1507248000,2017-12-26 23:57:02.757195,8645.12,20661.84
27,2.6,,1,JordanManual,CCCAGG,2.6,2.29,2.38,NEBL,1507248000,2017-12-28 01:31:37.865800,26650.44,67475.68
28,2.6,NEBL,1,JordanManual,CCCAGG,2.6,2.35,2.39,,1507251600,2017-12-26 23:57:02.757195,12597.91,32754.57
29,2.6,NEBL,1,JordanManual,CCCAGG,2.6,2.55,2.6,,1507255200,2017-12-26 23:57:02.757195,5407.41,14059.27
30,2.51,NEBL,1,JordanManual,CCCAGG,2.6,2.43,2.6,,1507258800,2017-12-26 23:57:02.757195,2937.84,7373.98
31,2.72,,1,JordanManual,CCCAGG,2.72,2.43,2.6,NEBL,1507258800,2017-12-28 01:31:37.865800,13805.07,36548.1
32,2.66,NEBL,1,JordanManual,CCCAGG,2.66,2.51,2.51,,1507262400,2017-12-26 23:57:02.757195,6412.39,17056.96
33,2.72,NEBL,1,JordanManual,CCCAGG,2.72,2.69,2.7,,1507266000,2017-12-26 23:57:02.757195,4454.84,12117.16
34,2.65,,1,JordanManual,CCCAGG,2.98,2.6,2.73,NEBL,1507269600,2017-12-28 01:31:37.865800,40611.27,113092.9
35,2.75,NEBL,1,JordanManual,CCCAGG,2.75,2.66,2.73,,1507269600,2017-12-26 23:57:02.757195,4324.01,11891.03
36,2.96,NEBL,1,JordanManual,CCCAGG,2.96,2.75,2.75,,1507273200,2017-12-26 23:57:02.757195,16260.13,48129.98
37,2.65,NEBL,1,JordanManual,CCCAGG,2.98,2.6,2.95,,1507276800,2017-12-26 23:57:02.757195,20027.13,53071.89
38,2.74,NEBL,1,JordanManual,CCCAGG,2.75,2.65,2.65,,1507280400,2017-12-26 23:57:02.757195,10119.72,27728.03
39,2.87,,1,JordanManual,CCCAGG,2.99,2.6,2.65,NEBL,1507280400,2017-12-28 01:31:37.865800,38242.3,108794.43
40,2.9,NEBL,1,JordanManual,CCCAGG,2.99,2.68,2.74,,1507284000,2017-12-26 23:57:02.757195,11819.79,34277.39
41,2.87,NEBL,1,JordanManual,CCCAGG,2.9,2.6,2.9,,1507287600,2017-12-26 23:57:02.757195,16302.79,46789.01
42,2.71,NEBL,1,JordanManual,CCCAGG,2.87,2.55,2.87,,1507291200,2017-12-26 23:57:02.757195,8260.6,22386.23
43,2.3,,1,JordanManual,CCCAGG,2.87,2.18,2.87,NEBL,1507291200,2017-12-28 01:31:37.865800,58306.49,139268.4
44,2.36,NEBL,1,JordanManual,CCCAGG,2.69,2.21,2.69,,1507294800,2017-12-26 23:57:02.757195,29610.42,69880.59
45,2.3,NEBL,1,JordanManual,CCCAGG,2.37,2.18,2.37,,1507298400,2017-12-26 23:57:02.757195,20435.47,47001.58
46,2.76,NEBL,1,JordanManual,CCCAGG,2.76,2.19,2.3,,1507302000,2017-12-26 23:57:02.757195,10549.51,29116.65
47,2.47,,1,JordanManual,CCCAGG,2.81,2.19,2.3,NEBL,1507302000,2017-12-28 01:31:37.865800,21521.77,55811.16
48,2.39,NEBL,1,JordanManual,CCCAGG,2.81,2.33,2.76,,1507305600,2017-12-26 23:57:02.757195,5087.06,12158.07
49,2.47,NEBL,1,JordanManual,CCCAGG,2.47,2.35,2.37,,1507309200,2017-12-26 23:57:02.757195,5885.2,14536.44
50,2.31,,1,JordanManual,CCCAGG,2.48,2.2,2.47,NEBL,1507312800,2017-12-28 01:31:37.865800,19436.72,44965.59
51,2.37,NEBL,1,JordanManual,CCCAGG,2.48,2.34,2.47,,1507312800,2017-12-26 23:57:02.757195,11342.32,26881.3
52,2.22,NEBL,1,JordanManual,CCCAGG,2.43,2.2,2.37,,1507316400,2017-12-26 23:57:02.757195,6819.65,15139.62
53,2.31,NEBL,1,JordanManual,CCCAGG,2.31,2.22,2.22,,1507320000,2017-12-26 23:57:02.757195,1274.75,2944.67
54,2.42,,1,JordanManual,CCCAGG,2.66,2.3,2.31,NEBL,1507323600,2017-12-28 01:31:37.865800,17946.73,44667.86
55,2.52,NEBL,1,JordanManual,CCCAGG,2.65,2.3,2.31,,1507323600,2017-12-26 23:57:02.757195,4229.77,10659.02
56,2.52,NEBL,1,JordanManual,CCCAGG,2.66,2.39,2.53,,1507327200,2017-12-26 23:57:02.757195,8138.02,20507.81
57,2.42,NEBL,1,JordanManual,CCCAGG,2.53,2.42,2.53,,1507330800,2017-12-26 23:57:02.757195,5578.94,13501.03
