Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,8.454e-05,EKO,1,JordanManual,CCCAGG,8.454e-05,8.454e-05,8.454e-05,,1507154400,2017-12-26 23:36:47.652134,0.0,0.0
1,8.437e-05,EKO,1,JordanManual,CCCAGG,8.437e-05,8.437e-05,8.437e-05,,1507158000,2017-12-26 23:36:47.652134,0.0,0.0
2,8.449e-05,EKO,1,JordanManual,CCCAGG,8.449e-05,8.449e-05,8.449e-05,,1507161600,2017-12-26 23:36:47.652134,0.0,0.0
3,8.477e-05,EKO,1,JordanManual,CCCAGG,8.477e-05,8.477e-05,8.477e-05,,1507165200,2017-12-26 23:36:47.652134,0.0,0.0
4,8.467e-05,EKO,1,JordanManual,CCCAGG,8.467e-05,8.467e-05,8.467e-05,,1507168800,2017-12-26 23:36:47.652134,0.0,0.0
5,8.363e-05,EKO,1,JordanManual,CCCAGG,8.363e-05,8.363e-05,8.363e-05,,1507172400,2017-12-26 23:36:47.652134,0.0,0.0
6,8.337e-05,EKO,1,JordanManual,CCCAGG,8.337e-05,8.337e-05,8.337e-05,,1507176000,2017-12-26 23:36:47.652134,0.0,0.0
7,8.301e-05,EKO,1,JordanManual,CCCAGG,8.301e-05,8.301e-05,8.301e-05,,1507179600,2017-12-26 23:36:47.652134,0.0,0.0
8,8.321e-05,EKO,1,JordanManual,CCCAGG,8.321e-05,8.321e-05,8.321e-05,,1507183200,2017-12-26 23:36:47.652134,0.0,0.0
9,8.325e-05,EKO,1,JordanManual,CCCAGG,8.325e-05,8.325e-05,8.325e-05,,1507186800,2017-12-26 23:36:47.652134,0.0,0.0
10,8.297e-05,EKO,1,JordanManual,CCCAGG,8.297e-05,8.297e-05,8.297e-05,,1507190400,2017-12-26 23:36:47.652134,0.0,0.0
11,4.207e-05,EKO,1,JordanManual,CCCAGG,8.413e-05,4.207e-05,8.413e-05,,1507194000,2017-12-26 23:36:47.652134,100000.0,4.21
12,4.246e-05,EKO,1,JordanManual,CCCAGG,4.246e-05,4.246e-05,4.246e-05,,1507197600,2017-12-26 23:36:47.652134,0.0,0.0
13,4.247e-05,EKO,1,JordanManual,CCCAGG,4.247e-05,4.247e-05,4.247e-05,,1507201200,2017-12-26 23:36:47.652134,0.0,0.0
14,4.321e-05,EKO,1,JordanManual,CCCAGG,4.321e-05,4.321e-05,4.321e-05,,1507204800,2017-12-26 23:36:47.652134,0.0,0.0
15,4.318e-05,EKO,1,JordanManual,CCCAGG,4.318e-05,4.318e-05,4.318e-05,,1507208400,2017-12-26 23:36:47.652134,0.0,0.0
16,8.611e-05,EKO,1,JordanManual,CCCAGG,8.611e-05,4.306e-05,4.306e-05,,1507212000,2017-12-26 23:36:47.652134,5000.0,0.4305
17,8.648e-05,EKO,1,JordanManual,CCCAGG,8.648e-05,8.648e-05,8.648e-05,,1507215600,2017-12-26 23:36:47.652134,5000.0,0.4324
18,8.633e-05,EKO,1,JordanManual,CCCAGG,8.633e-05,8.633e-05,8.633e-05,,1507219200,2017-12-26 23:36:47.652134,5000.0,0.4316
19,8.603e-05,EKO,1,JordanManual,CCCAGG,8.603e-05,8.603e-05,8.603e-05,,1507222800,2017-12-26 23:36:47.652134,0.0,0.0
20,8.672e-05,EKO,1,JordanManual,CCCAGG,8.672e-05,8.672e-05,8.672e-05,,1507226400,2017-12-26 23:36:47.652134,0.0,0.0
21,8.724e-05,EKO,1,JordanManual,CCCAGG,8.724e-05,8.724e-05,8.724e-05,,1507230000,2017-12-26 23:36:47.652134,0.0,0.0
22,8.703e-05,EKO,1,JordanManual,CCCAGG,8.703e-05,8.703e-05,8.703e-05,,1507233600,2017-12-26 23:36:47.652134,0.0,0.0
23,8.67e-05,EKO,1,JordanManual,CCCAGG,8.67e-05,8.67e-05,8.67e-05,,1507237200,2017-12-26 23:36:47.652134,0.0,0.0
24,8.727e-05,EKO,1,JordanManual,CCCAGG,8.727e-05,8.727e-05,8.727e-05,,1507240800,2017-12-26 23:36:47.652134,0.0,0.0
25,8.643e-05,EKO,1,JordanManual,CCCAGG,8.643e-05,8.643e-05,8.643e-05,,1507244400,2017-12-26 23:36:47.652134,0.0,0.0
26,8.663e-05,EKO,1,JordanManual,CCCAGG,8.663e-05,8.663e-05,8.663e-05,,1507248000,2017-12-26 23:36:47.652134,0.0,0.0
27,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507248000,2017-12-28 01:29:17.476948,0.0,0.0
28,8.662e-05,EKO,1,JordanManual,CCCAGG,8.662e-05,8.662e-05,8.662e-05,,1507251600,2017-12-26 23:36:47.652134,0.0,0.0
29,8.652e-05,EKO,1,JordanManual,CCCAGG,8.652e-05,8.652e-05,8.652e-05,,1507255200,2017-12-26 23:36:47.652134,0.0,0.0
30,8.662e-05,EKO,1,JordanManual,CCCAGG,8.662e-05,8.662e-05,8.662e-05,,1507258800,2017-12-26 23:36:47.652134,0.0,0.0
31,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507258800,2017-12-28 01:29:17.476948,0.0,0.0
32,8.66e-05,EKO,1,JordanManual,CCCAGG,8.66e-05,8.66e-05,8.66e-05,,1507262400,2017-12-26 23:36:47.652134,0.0,0.0
33,8.784e-05,EKO,1,JordanManual,CCCAGG,8.784e-05,8.784e-05,8.784e-05,,1507266000,2017-12-26 23:36:47.652134,0.0,0.0
34,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507269600,2017-12-28 01:29:17.476948,0.0,0.0
35,8.809e-05,EKO,1,JordanManual,CCCAGG,8.809e-05,8.809e-05,8.809e-05,,1507269600,2017-12-26 23:36:47.652134,0.0,0.0
36,8.825e-05,EKO,1,JordanManual,CCCAGG,8.825e-05,8.825e-05,8.825e-05,,1507273200,2017-12-26 23:36:47.652134,0.0,0.0
37,8.819e-05,EKO,1,JordanManual,CCCAGG,8.819e-05,8.819e-05,8.819e-05,,1507276800,2017-12-26 23:36:47.652134,0.0,0.0
38,8.826e-05,EKO,1,JordanManual,CCCAGG,8.826e-05,8.826e-05,8.826e-05,,1507280400,2017-12-26 23:36:47.652134,0.0,0.0
39,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507280400,2017-12-28 01:29:17.476948,0.0,0.0
40,8.803e-05,EKO,1,JordanManual,CCCAGG,8.803e-05,8.803e-05,8.803e-05,,1507284000,2017-12-26 23:36:47.652134,0.0,0.0
41,8.8e-05,EKO,1,JordanManual,CCCAGG,8.8e-05,4.4e-05,8.8e-05,,1507287600,2017-12-26 23:36:47.652134,35000.0,3.08
42,8.786e-05,EKO,1,JordanManual,CCCAGG,8.786e-05,8.786e-05,8.786e-05,,1507291200,2017-12-26 23:36:47.652134,0.0,0.0
43,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507291200,2017-12-28 01:29:17.476948,0.0,0.0
44,8.718e-05,EKO,1,JordanManual,CCCAGG,8.718e-05,8.718e-05,8.718e-05,,1507294800,2017-12-26 23:36:47.652134,0.0,0.0
45,8.784e-05,EKO,1,JordanManual,CCCAGG,8.784e-05,8.784e-05,8.784e-05,,1507298400,2017-12-26 23:36:47.652134,605000.0,53.14
46,8.776e-05,EKO,1,JordanManual,CCCAGG,8.776e-05,8.776e-05,8.776e-05,,1507302000,2017-12-26 23:36:47.652134,0.0,0.0
47,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507302000,2017-12-28 01:29:17.476948,0.0,0.0
48,8.774e-05,EKO,1,JordanManual,CCCAGG,8.774e-05,8.774e-05,8.774e-05,,1507305600,2017-12-26 23:36:47.652134,0.0,0.0
49,8.695e-05,EKO,1,JordanManual,CCCAGG,8.695e-05,8.695e-05,8.695e-05,,1507309200,2017-12-26 23:36:47.652134,0.0,0.0
50,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507312800,2017-12-28 01:29:17.476948,0.0,0.0
51,8.691e-05,EKO,1,JordanManual,CCCAGG,8.691e-05,8.691e-05,8.691e-05,,1507312800,2017-12-26 23:36:47.652134,0.0,0.0
52,8.689e-05,EKO,1,JordanManual,CCCAGG,8.689e-05,8.689e-05,8.689e-05,,1507316400,2017-12-26 23:36:47.652134,0.0,0.0
53,8.684e-05,EKO,1,JordanManual,CCCAGG,8.684e-05,8.684e-05,8.684e-05,,1507320000,2017-12-26 23:36:47.652134,0.0,0.0
54,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507323600,2017-12-28 01:29:17.476948,0.0,0.0
55,8.691e-05,EKO,1,JordanManual,CCCAGG,8.691e-05,8.691e-05,8.691e-05,,1507323600,2017-12-26 23:36:47.652134,0.0,0.0
56,8.708e-05,EKO,1,JordanManual,CCCAGG,8.708e-05,8.708e-05,8.708e-05,,1507327200,2017-12-26 23:36:47.652134,0.0,0.0
57,8.744e-05,EKO,1,JordanManual,CCCAGG,8.744e-05,8.744e-05,8.744e-05,,1507330800,2017-12-26 23:36:47.652134,0.0,0.0
58,8.768e-05,EKO,1,JordanManual,CCCAGG,8.768e-05,8.768e-05,8.768e-05,,1507334400,2017-12-26 23:36:47.652134,0.0,0.0
59,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507334400,2017-12-28 01:29:17.476948,0.0,0.0
60,8.754e-05,EKO,1,JordanManual,CCCAGG,8.754e-05,8.754e-05,8.754e-05,,1507338000,2017-12-26 23:36:47.652134,0.0,0.0
61,8.735e-05,EKO,1,JordanManual,CCCAGG,8.735e-05,8.735e-05,8.735e-05,,1507341600,2017-12-26 23:36:47.652134,0.0,0.0
62,8.741e-05,EKO,1,JordanManual,CCCAGG,8.741e-05,8.741e-05,8.741e-05,,1507345200,2017-12-26 23:36:47.652134,0.0,0.0
63,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507345200,2017-12-28 01:29:17.476948,0.0,0.0
64,8.756e-05,EKO,1,JordanManual,CCCAGG,8.756e-05,8.756e-05,8.756e-05,,1507348800,2017-12-26 23:36:47.652134,0.0,0.0
65,8.755e-05,EKO,1,JordanManual,CCCAGG,8.755e-05,8.755e-05,8.755e-05,,1507352400,2017-12-26 23:36:47.652134,0.0,0.0
66,8.694e-05,EKO,1,JordanManual,CCCAGG,8.694e-05,8.694e-05,8.694e-05,,1507356000,2017-12-26 23:36:47.652134,0.0,0.0
67,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507356000,2017-12-28 01:29:17.476948,0.0,0.0
68,8.671e-05,EKO,1,JordanManual,CCCAGG,8.671e-05,8.671e-05,8.671e-05,,1507359600,2017-12-26 23:36:47.652134,0.0,0.0
69,8.7e-05,EKO,1,JordanManual,CCCAGG,8.7e-05,8.7e-05,8.7e-05,,1507363200,2017-12-26 23:36:47.652134,0.0,0.0
70,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507366800,2017-12-28 01:29:17.476948,0.0,0.0
71,8.699e-05,EKO,1,JordanManual,CCCAGG,8.699e-05,8.699e-05,8.699e-05,,1507366800,2017-12-26 23:36:47.652134,0.0,0.0
72,8.661e-05,EKO,1,JordanManual,CCCAGG,8.661e-05,8.661e-05,8.661e-05,,1507370400,2017-12-26 23:36:47.652134,5000.0,0.433
73,8.658e-05,EKO,1,JordanManual,CCCAGG,8.658e-05,8.658e-05,8.658e-05,,1507374000,2017-12-26 23:36:47.652134,0.0,0.0
74,8.683e-05,EKO,1,JordanManual,CCCAGG,8.683e-05,8.683e-05,8.683e-05,,1507377600,2017-12-26 23:36:47.652134,0.0,0.0
75,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507377600,2017-12-28 01:29:17.476948,0.0,0.0
76,4.361e-05,EKO,1,JordanManual,CCCAGG,8.721e-05,4.361e-05,8.721e-05,,1507381200,2017-12-26 23:36:47.652134,100546.39,4.38
77,4.347e-05,EKO,1,JordanManual,CCCAGG,4.347e-05,4.347e-05,4.347e-05,,1507384800,2017-12-26 23:36:47.652134,0.0,0.0
78,4.35e-05,EKO,1,JordanManual,CCCAGG,4.35e-05,4.35e-05,4.35e-05,,1507388400,2017-12-26 23:36:47.652134,41665.5,1.81
79,0.0,,1,JordanManual,CCCAGG,0.0,0.0,0.0,EKO,1507388400,2017-12-28 01:29:17.476948,0.0,0.0
80,4.343e-05,EKO,1,JordanManual,CCCAGG,4.343e-05,4.343e-05,4.343e-05,,1507392000,2017-12-26 23:36:47.652134,0.0,0.0
