Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,0.38,CLUB,1,JordanManual,CCCAGG,0.3829,0.369,0.3829,,1507154400,2017-12-26 23:28:38.991230,97.66,37.11
1,0.3792,CLUB,1,JordanManual,CCCAGG,0.3792,0.3792,0.3792,,1507158000,2017-12-26 23:28:38.991230,121.85,46.21
2,0.3756,CLUB,1,JordanManual,CCCAGG,0.3798,0.3756,0.3798,,1507161600,2017-12-26 23:28:38.991230,808.41,303.64
3,0.381,CLUB,1,JordanManual,CCCAGG,0.381,0.3688,0.3768,,1507165200,2017-12-26 23:28:38.991230,15842.8,6036.11
4,0.3805,CLUB,1,JordanManual,CCCAGG,0.3805,0.3763,0.3805,,1507168800,2017-12-26 23:28:38.991230,307.77,117.11
5,0.3716,CLUB,1,JordanManual,CCCAGG,0.3758,0.3716,0.3758,,1507172400,2017-12-26 23:28:38.991230,18.76,6.97
6,0.3705,CLUB,1,JordanManual,CCCAGG,0.3708,0.3705,0.3705,,1507176000,2017-12-26 23:28:38.991230,3101.0,1148.92
7,0.3729,CLUB,1,JordanManual,CCCAGG,0.3729,0.3689,0.3689,,1507179600,2017-12-26 23:28:38.991230,3920.02,1461.78
8,0.3698,CLUB,1,JordanManual,CCCAGG,0.3738,0.3698,0.3738,,1507183200,2017-12-26 23:28:38.991230,685.73,253.58
9,0.3739,CLUB,1,JordanManual,CCCAGG,0.374,0.3699,0.3699,,1507186800,2017-12-26 23:28:38.991230,668.1,249.8
10,0.3687,CLUB,1,JordanManual,CCCAGG,0.3727,0.3687,0.3727,,1507190400,2017-12-26 23:28:38.991230,3585.14,1321.84
11,0.3739,CLUB,1,JordanManual,CCCAGG,0.3891,0.3663,0.3739,,1507194000,2017-12-26 23:28:38.991230,7067.7,2642.61
12,0.3801,CLUB,1,JordanManual,CCCAGG,0.3801,0.3774,0.3774,,1507197600,2017-12-26 23:28:38.991230,3405.76,1294.53
13,0.3775,CLUB,1,JordanManual,CCCAGG,0.3801,0.3775,0.3801,,1507201200,2017-12-26 23:28:38.991230,1643.94,620.59
14,0.3882,CLUB,1,JordanManual,CCCAGG,0.3882,0.384,0.384,,1507204800,2017-12-26 23:28:38.991230,1789.73,694.77
15,0.3864,CLUB,1,JordanManual,CCCAGG,0.3879,0.3864,0.3879,,1507208400,2017-12-26 23:28:38.991230,3571.31,1379.95
16,0.3827,CLUB,1,JordanManual,CCCAGG,0.3867,0.3827,0.3853,,1507212000,2017-12-26 23:28:38.991230,2591.2,991.65
17,0.3843,CLUB,1,JordanManual,CCCAGG,0.3843,0.3843,0.3843,,1507215600,2017-12-26 23:28:38.991230,822.95,316.26
18,0.3837,CLUB,1,JordanManual,CCCAGG,0.3837,0.3837,0.3837,,1507219200,2017-12-26 23:28:38.991230,7401.84,2840.09
19,0.3823,CLUB,1,JordanManual,CCCAGG,0.3823,0.3823,0.3823,,1507222800,2017-12-26 23:28:38.991230,2421.41,925.71
20,0.3854,CLUB,1,JordanManual,CCCAGG,0.3854,0.3854,0.3854,,1507226400,2017-12-26 23:28:38.991230,465.5,179.4
21,0.3878,CLUB,1,JordanManual,CCCAGG,0.3882,0.3878,0.3878,,1507230000,2017-12-26 23:28:38.991230,263.2,102.07
22,0.3873,CLUB,1,JordanManual,CCCAGG,0.3873,0.3868,0.3868,,1507233600,2017-12-26 23:28:38.991230,4881.0,1890.41
23,0.3858,CLUB,1,JordanManual,CCCAGG,0.3858,0.3853,0.3858,,1507237200,2017-12-26 23:28:38.991230,6055.35,2336.15
24,0.3884,CLUB,1,JordanManual,CCCAGG,0.3884,0.3879,0.3884,,1507240800,2017-12-26 23:28:38.991230,4040.73,1569.42
25,0.3837,CLUB,1,JordanManual,CCCAGG,0.3846,0.3738,0.3846,,1507244400,2017-12-26 23:28:38.991230,17239.38,6614.75
26,0.3785,,1,JordanManual,CCCAGG,0.3846,0.3785,0.3846,CLUB,1507248000,2017-12-28 01:04:49.365729,19.35,7.33
27,0.3846,CLUB,1,JordanManual,CCCAGG,0.3846,0.3846,0.3846,,1507248000,2017-12-26 23:28:38.991230,0.0,0.0
28,0.379,CLUB,1,JordanManual,CCCAGG,0.3846,0.379,0.3846,,1507251600,2017-12-26 23:28:38.991230,19.35,7.33
29,0.3785,CLUB,1,JordanManual,CCCAGG,0.3785,0.3785,0.3785,,1507255200,2017-12-26 23:28:38.991230,0.0,0.0
30,0.3837,,1,JordanManual,CCCAGG,0.3898,0.3789,0.379,CLUB,1507258800,2017-12-28 01:04:49.365729,6495.88,2486.94
31,0.379,CLUB,1,JordanManual,CCCAGG,0.3794,0.379,0.379,,1507258800,2017-12-26 23:28:38.991230,1468.0,556.37
32,0.3843,CLUB,1,JordanManual,CCCAGG,0.3843,0.3789,0.3789,,1507262400,2017-12-26 23:28:38.991230,2283.24,877.45
33,0.3837,CLUB,1,JordanManual,CCCAGG,0.3898,0.3837,0.3898,,1507266000,2017-12-26 23:28:38.991230,2744.64,1053.12
34,0.381,CLUB,1,JordanManual,CCCAGG,0.3854,0.381,0.3848,,1507269600,2017-12-26 23:28:38.991230,2618.44,997.63
35,0.3827,,1,JordanManual,CCCAGG,0.3917,0.381,0.3848,CLUB,1507269600,2017-12-28 01:04:49.365729,20503.34,7914.54
36,0.3916,CLUB,1,JordanManual,CCCAGG,0.3917,0.3817,0.3817,,1507273200,2017-12-26 23:28:38.991230,8130.1,3183.75
37,0.3827,CLUB,1,JordanManual,CCCAGG,0.3914,0.3827,0.3914,,1507276800,2017-12-26 23:28:38.991230,9754.8,3733.16
38,0.3902,CLUB,1,JordanManual,CCCAGG,0.3902,0.383,0.383,,1507280400,2017-12-26 23:28:38.991230,730.95,285.22
39,0.3888,,1,JordanManual,CCCAGG,0.3902,0.3807,0.383,CLUB,1507280400,2017-12-28 01:04:49.365729,6725.95,2616.22
40,0.3892,CLUB,1,JordanManual,CCCAGG,0.3892,0.3891,0.3892,,1507284000,2017-12-26 23:28:38.991230,350.33,136.35
41,0.3888,CLUB,1,JordanManual,CCCAGG,0.3891,0.3807,0.3891,,1507287600,2017-12-26 23:28:38.991230,5644.67,2194.65
42,0.3881,CLUB,1,JordanManual,CCCAGG,0.3882,0.3801,0.3882,,1507291200,2017-12-26 23:28:38.991230,4488.37,1741.94
43,0.3877,,1,JordanManual,CCCAGG,0.3882,0.3772,0.3882,CLUB,1507291200,2017-12-28 01:04:49.365729,6280.53,2436.59
44,0.385,CLUB,1,JordanManual,CCCAGG,0.3851,0.3772,0.3851,,1507294800,2017-12-26 23:28:38.991230,62.11,23.91
45,0.3877,CLUB,1,JordanManual,CCCAGG,0.3879,0.3799,0.3879,,1507298400,2017-12-26 23:28:38.991230,1730.05,670.74
46,0.3814,CLUB,1,JordanManual,CCCAGG,0.3874,0.3804,0.3874,,1507302000,2017-12-26 23:28:38.991230,868.77,331.35
47,0.3769,,1,JordanManual,CCCAGG,0.3874,0.3769,0.3874,CLUB,1507302000,2017-12-28 01:04:49.365729,13459.17,5082.66
