Id,Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
26,26.0,0.3713,AE,1,JordanManual,CCCAGG,0.3717,0.366,0.3683,,1507248000,2017-12-26 23:17:03.969598,7340.37,2725.48
27,27.0,0.3785,AE,1,JordanManual,CCCAGG,0.382,0.3713,0.3713,,1507251600,2017-12-26 23:17:03.969598,8310.27,3145.44
28,28.0,0.3759,AE,1,JordanManual,CCCAGG,0.3796,0.3752,0.378,,1507255200,2017-12-26 23:17:03.969598,3439.94,1293.07
29,29.0,0.375,AE,1,JordanManual,CCCAGG,0.3772,0.375,0.3763,,1507258800,2017-12-26 23:17:03.969598,1631.75,611.91
30,30.0,0.3771,AE,1,JordanManual,CCCAGG,0.3771,0.3749,0.3749,,1507262400,2017-12-26 23:17:03.969598,5284.39,1992.74
31,31.0,0.3799,AE,1,JordanManual,CCCAGG,0.3832,0.3783,0.3825,,1507266000,2017-12-26 23:17:03.969598,5432.06,2063.64
32,32.0,0.3779,AE,1,JordanManual,CCCAGG,0.3809,0.3778,0.3809,,1507269600,2017-12-26 23:17:03.969598,6399.64,2418.42
33,33.0,0.38,AE,1,JordanManual,CCCAGG,0.384,0.3785,0.3786,,1507273200,2017-12-26 23:17:03.969598,8148.65,3096.49
34,34.0,0.381,AE,1,JordanManual,CCCAGG,0.3837,0.3778,0.3798,,1507276800,2017-12-26 23:17:03.969598,26111.5,9948.48
35,35.0,0.3762,AE,1,JordanManual,CCCAGG,0.3815,0.3762,0.3813,,1507280400,2017-12-26 23:17:03.969598,8268.82,3110.73
36,36.0,0.372,AE,1,JordanManual,CCCAGG,0.3799,0.3709,0.3753,,1507284000,2017-12-26 23:17:03.969598,31222.75,11614.86
37,37.0,0.3747,AE,1,JordanManual,CCCAGG,0.3775,0.3719,0.3719,,1507287600,2017-12-26 23:17:03.969598,9558.26,3581.48
38,,0.3761,,1,JordanManual,CCCAGG,0.3828,0.3679,0.3741,AE,1507291200,2017-12-28 13:33:05.287096,44493.22,16654.03
39,38.0,0.3733,AE,1,JordanManual,CCCAGG,0.3781,0.3728,0.3741,,1507291200,2017-12-26 23:17:03.969598,21480.16,8018.54
40,39.0,0.3743,AE,1,JordanManual,CCCAGG,0.3743,0.3679,0.3704,,1507294800,2017-12-26 23:17:03.969598,10954.16,4100.14
41,40.0,0.3761,AE,1,JordanManual,CCCAGG,0.3828,0.3744,0.3771,,1507298400,2017-12-26 23:17:03.969598,12058.9,4535.35
42,41.0,0.3806,AE,1,JordanManual,CCCAGG,0.3835,0.3642,0.3757,,1507302000,2017-12-26 23:17:03.969598,21599.46,8220.75
43,,0.3855,,1,JordanManual,CCCAGG,0.3899,0.3642,0.3757,AE,1507302000,2017-12-28 13:33:05.287096,40971.19,15751.02
44,42.0,0.3897,AE,1,JordanManual,CCCAGG,0.3899,0.3797,0.3806,,1507305600,2017-12-26 23:17:03.969598,14872.39,5795.77
45,43.0,0.3855,AE,1,JordanManual,CCCAGG,0.3872,0.3846,0.3862,,1507309200,2017-12-26 23:17:03.969598,4499.34,1734.5
46,44.0,0.3846,AE,1,JordanManual,CCCAGG,0.3888,0.3828,0.3854,,1507312800,2017-12-26 23:17:03.969598,4507.69,1733.66
47,,0.3862,,1,JordanManual,CCCAGG,0.3889,0.3828,0.3854,AE,1507312800,2017-12-28 13:33:05.287096,13082.7,5045.33
48,45.0,0.3862,AE,1,JordanManual,CCCAGG,0.3889,0.3845,0.3845,,1507316400,2017-12-26 23:17:03.969598,4262.72,1646.26
49,46.0,0.3862,AE,1,JordanManual,CCCAGG,0.3887,0.3853,0.386,,1507320000,2017-12-26 23:17:03.969598,4312.29,1665.41
50,47.0,0.3891,AE,1,JordanManual,CCCAGG,0.3892,0.3859,0.3865,,1507323600,2017-12-26 23:17:03.969598,4275.04,1663.42
51,,0.391,,1,JordanManual,CCCAGG,0.3913,0.3859,0.3865,AE,1507323600,2017-12-28 13:33:05.287096,18321.65,7138.42
52,48.0,0.3881,AE,1,JordanManual,CCCAGG,0.3913,0.3878,0.3899,,1507327200,2017-12-26 23:17:03.969598,5940.16,2305.38
53,49.0,0.391,AE,1,JordanManual,CCCAGG,0.3913,0.3884,0.3898,,1507330800,2017-12-26 23:17:03.969598,8106.45,3169.62
54,50.0,0.3924,AE,1,JordanManual,CCCAGG,0.3924,0.3888,0.3921,,1507334400,2017-12-26 23:17:03.969598,3702.5,1452.86
55,,0.3955,,1,JordanManual,CCCAGG,0.4029,0.3888,0.3921,AE,1507334400,2017-12-28 13:33:05.287096,49133.23,19380.98
56,51.0,0.3917,AE,1,JordanManual,CCCAGG,0.3937,0.3894,0.3918,,1507338000,2017-12-26 23:17:03.969598,10455.51,4095.42
57,52.0,0.3955,AE,1,JordanManual,CCCAGG,0.4029,0.3899,0.3909,,1507341600,2017-12-26 23:17:03.969598,34975.22,13832.7
58,53.0,0.3959,AE,1,JordanManual,CCCAGG,0.4042,0.3634,0.3958,,1507345200,2017-12-26 23:17:03.969598,12860.13,5091.33
59,,0.406,,1,JordanManual,CCCAGG,0.4093,0.3634,0.3958,AE,1507345200,2017-12-28 13:33:05.287096,79431.66,32094.89
60,54.0,0.4039,AE,1,JordanManual,CCCAGG,0.4039,0.3948,0.3965,,1507348800,2017-12-26 23:17:03.969598,11655.81,4707.78
61,55.0,0.406,AE,1,JordanManual,CCCAGG,0.4093,0.4017,0.4038,,1507352400,2017-12-26 23:17:03.969598,54915.72,22295.78
62,56.0,0.4028,AE,1,JordanManual,CCCAGG,0.4059,0.396,0.4031,,1507356000,2017-12-26 23:17:03.969598,32016.53,12896.26
63,,0.4028,,1,JordanManual,CCCAGG,0.4059,0.39,0.4031,AE,1507356000,2017-12-28 13:33:05.287096,48320.78,19397.34
64,57.0,0.3959,AE,1,JordanManual,CCCAGG,0.4018,0.39,0.4018,,1507359600,2017-12-26 23:17:03.969598,9605.5,3802.82
65,58.0,0.4028,AE,1,JordanManual,CCCAGG,0.4028,0.397,0.3972,,1507363200,2017-12-26 23:17:03.969598,6698.75,2698.26
66,59.0,0.401,AE,1,JordanManual,CCCAGG,0.4031,0.3967,0.4027,,1507366800,2017-12-26 23:17:03.969598,3867.99,1551.06
67,,0.3935,,1,JordanManual,CCCAGG,0.4031,0.3926,0.4027,AE,1507366800,2017-12-28 13:33:05.287096,16312.09,6454.51
68,60.0,0.3949,AE,1,JordanManual,CCCAGG,0.3993,0.3926,0.3993,,1507370400,2017-12-26 23:17:03.969598,4781.77,1888.32
69,61.0,0.3935,AE,1,JordanManual,CCCAGG,0.3948,0.3928,0.3948,,1507374000,2017-12-26 23:17:03.969598,7662.33,3015.13
70,62.0,0.3802,AE,1,JordanManual,CCCAGG,0.3946,0.3745,0.3946,,1507377600,2017-12-26 23:17:03.969598,8998.44,3421.21
71,,0.386,,1,JordanManual,CCCAGG,0.3946,0.3723,0.3946,AE,1507377600,2017-12-28 13:33:05.287096,50428.85,19137.22
72,63.0,0.376,AE,1,JordanManual,CCCAGG,0.3819,0.3748,0.3819,,1507381200,2017-12-26 23:17:03.969598,27612.94,10382.47
73,64.0,0.386,AE,1,JordanManual,CCCAGG,0.389,0.3723,0.3748,,1507384800,2017-12-26 23:17:03.969598,13817.47,5333.54
74,,0.3847,,1,JordanManual,CCCAGG,0.3941,0.3714,0.3862,AE,1507388400,2017-12-28 13:33:05.287096,56622.96,21943.2
75,65.0,0.3875,AE,1,JordanManual,CCCAGG,0.3916,0.3849,0.3862,,1507388400,2017-12-26 23:17:03.969598,16782.96,6503.4
76,66.0,0.3882,AE,1,JordanManual,CCCAGG,0.3941,0.3714,0.3869,,1507392000,2017-12-26 23:17:03.969598,32385.89,12572.2
77,67.0,0.3847,AE,1,JordanManual,CCCAGG,0.3904,0.3739,0.3899,,1507395600,2017-12-26 23:17:03.969598,7454.11,2867.6
78,,0.3893,,1,JordanManual,CCCAGG,0.3893,0.3831,0.384,AE,1507399200,2017-12-28 13:33:05.287096,10618.75,4072.44
79,68.0,0.384,AE,1,JordanManual,CCCAGG,0.3842,0.384,0.384,,1507399200,2017-12-26 23:17:03.969598,4041.95,1552.11
80,69.0,0.3832,AE,1,JordanManual,CCCAGG,0.3832,0.3831,0.3831,,1507402800,2017-12-26 23:17:03.969598,6560.82,2514.11
81,70.0,0.3893,AE,1,JordanManual,CCCAGG,0.3893,0.3833,0.3833,,1507406400,2017-12-26 23:17:03.969598,15.98,6.22
82,71.0,0.3838,AE,1,JordanManual,CCCAGG,0.39,0.3807,0.39,,1507410000,2017-12-26 23:17:03.969598,6614.71,2538.73
83,,0.3974,,1,JordanManual,CCCAGG,0.4003,0.3807,0.39,AE,1507410000,2017-12-28 13:33:05.287096,41913.94,16499.9
84,72.0,0.3928,AE,1,JordanManual,CCCAGG,0.4003,0.3897,0.3928,,1507413600,2017-12-26 23:17:03.969598,14510.28,5699.64
85,73.0,0.3974,AE,1,JordanManual,CCCAGG,0.3992,0.3912,0.3912,,1507417200,2017-12-26 23:17:03.969598,20788.95,8261.53
86,74.0,0.3967,AE,1,JordanManual,CCCAGG,0.3988,0.3956,0.3988,,1507420800,2017-12-26 23:17:03.969598,5757.22,2283.89
87,,0.3912,,1,JordanManual,CCCAGG,0.3988,0.3859,0.3988,AE,1507420800,2017-12-28 13:33:05.287096,20236.77,7926.94
88,75.0,0.3873,AE,1,JordanManual,CCCAGG,0.3983,0.3873,0.3968,,1507424400,2017-12-26 23:17:03.969598,5476.13,2120.91
89,76.0,0.3912,AE,1,JordanManual,CCCAGG,0.3943,0.3859,0.3859,,1507428000,2017-12-26 23:17:03.969598,9003.42,3522.14
90,77.0,0.3946,AE,1,JordanManual,CCCAGG,0.395,0.392,0.392,,1507431600,2017-12-26 23:17:03.969598,5402.23,2131.72
91,,0.3947,,1,JordanManual,CCCAGG,0.3971,0.3911,0.392,AE,1507431600,2017-12-28 13:33:05.287096,13249.14,5224.55
92,78.0,0.3939,AE,1,JordanManual,CCCAGG,0.3971,0.3911,0.3935,,1507435200,2017-12-26 23:17:03.969598,5428.0,2138.09
93,79.0,0.3947,AE,1,JordanManual,CCCAGG,0.3952,0.3923,0.3947,,1507438800,2017-12-26 23:17:03.969598,2418.91,954.74
94,,0.3929,,1,JordanManual,CCCAGG,0.3967,0.3895,0.3963,AE,1507442400,2017-12-28 13:33:05.287096,19940.87,7803.75
95,80.0,0.3928,AE,1,JordanManual,CCCAGG,0.3967,0.3928,0.3963,,1507442400,2017-12-26 23:17:03.969598,5278.16,2073.26
96,81.0,0.3896,AE,1,JordanManual,CCCAGG,0.3925,0.3895,0.3922,,1507446000,2017-12-26 23:17:03.969598,9240.09,3599.94
97,82.0,0.3929,AE,1,JordanManual,CCCAGG,0.3942,0.39,0.3903,,1507449600,2017-12-26 23:17:03.969598,5422.62,2130.55
98,,0.3962,,1,JordanManual,CCCAGG,0.397,0.3896,0.3928,AE,1507453200,2017-12-28 13:33:05.287096,22578.77,8913.87
99,83.0,0.3903,AE,1,JordanManual,CCCAGG,0.396,0.3903,0.3928,,1507453200,2017-12-26 23:17:03.969598,3833.88,1496.36
100,84.0,0.3952,AE,1,JordanManual,CCCAGG,0.3955,0.3896,0.3917,,1507456800,2017-12-26 23:17:03.969598,9216.07,3642.19
101,85.0,0.3962,AE,1,JordanManual,CCCAGG,0.397,0.3939,0.3946,,1507460400,2017-12-26 23:17:03.969598,9528.82,3775.32
102,,0.3967,,1,JordanManual,CCCAGG,0.4032,0.3893,0.3965,AE,1507464000,2017-12-28 13:33:05.287096,14297.17,5659.98
103,86.0,0.3922,AE,1,JordanManual,CCCAGG,0.3966,0.3893,0.3965,,1507464000,2017-12-26 23:17:03.969598,3737.32,1465.78
104,87.0,0.3976,AE,1,JordanManual,CCCAGG,0.4032,0.3954,0.3968,,1507467600,2017-12-26 23:17:03.969598,5675.15,2256.44
105,88.0,0.3967,AE,1,JordanManual,CCCAGG,0.399,0.3946,0.3984,,1507471200,2017-12-26 23:17:03.969598,4884.7,1937.76
106,,0.3936,,1,JordanManual,CCCAGG,0.4012,0.3776,0.4007,AE,1507474800,2017-12-28 13:33:05.287096,48475.65,19095.6
107,89.0,0.3989,AE,1,JordanManual,CCCAGG,0.4012,0.3971,0.4007,,1507474800,2017-12-26 23:17:03.969598,4885.01,1948.63
108,90.0,0.3932,AE,1,JordanManual,CCCAGG,0.398,0.3776,0.398,,1507478400,2017-12-26 23:17:03.969598,25778.43,10136.08
109,91.0,0.3936,AE,1,JordanManual,CCCAGG,0.3962,0.3802,0.3935,,1507482000,2017-12-26 23:17:03.969598,17812.21,7010.89
110,92.0,0.3933,AE,1,JordanManual,CCCAGG,0.3933,0.3784,0.3918,,1507485600,2017-12-26 23:17:03.969598,8215.95,3231.33
111,,0.3852,,1,JordanManual,CCCAGG,0.3981,0.3784,0.3918,AE,1507485600,2017-12-28 13:33:05.287096,18064.86,7078.96
112,93.0,0.3963,AE,1,JordanManual,CCCAGG,0.3981,0.3943,0.3974,,1507489200,2017-12-26 23:17:03.969598,4850.17,1922.12
113,94.0,0.3852,AE,1,JordanManual,CCCAGG,0.3953,0.3852,0.3953,,1507492800,2017-12-26 23:17:03.969598,4998.74,1925.51
114,,0.3843,,1,JordanManual,CCCAGG,0.3957,0.3798,0.3854,AE,1507496400,2017-12-28 13:33:05.287096,19915.45,7641.51
115,95.0,0.3828,AE,1,JordanManual,CCCAGG,0.3879,0.3798,0.3854,,1507496400,2017-12-26 23:17:03.969598,4724.26,1808.45
116,96.0,0.3835,AE,1,JordanManual,CCCAGG,0.3957,0.3822,0.3853,,1507500000,2017-12-26 23:17:03.969598,6141.7,2355.34
117,97.0,0.3843,AE,1,JordanManual,CCCAGG,0.385,0.381,0.3828,,1507503600,2017-12-26 23:17:03.969598,9049.49,3477.72
118,98.0,0.3807,AE,1,JordanManual,CCCAGG,0.3825,0.3783,0.3825,,1507507200,2017-12-26 23:17:03.969598,3399.59,1294.22
119,,0.3708,,1,JordanManual,CCCAGG,0.3848,0.3698,0.3825,AE,1507507200,2017-12-28 13:33:05.287096,27215.03,10172.14
120,99.0,0.3827,AE,1,JordanManual,CCCAGG,0.3848,0.3809,0.3824,,1507510800,2017-12-26 23:17:03.969598,3962.93,1516.61
121,100.0,0.3708,AE,1,JordanManual,CCCAGG,0.3834,0.3698,0.3834,,1507514400,2017-12-26 23:17:03.969598,19852.51,7361.31
122,,0.3735,,1,JordanManual,CCCAGG,0.3738,0.3671,0.3719,AE,1507518000,2017-12-28 13:33:05.287096,16801.87,6209.21
123,101.0,0.3707,AE,1,JordanManual,CCCAGG,0.3738,0.3707,0.3719,,1507518000,2017-12-26 23:17:03.969598,4321.74,1602.07
124,102.0,0.3671,AE,1,JordanManual,CCCAGG,0.3699,0.3671,0.3671,,1507521600,2017-12-26 23:17:03.969598,8466.71,3108.13
125,103.0,0.3735,AE,1,JordanManual,CCCAGG,0.3735,0.3682,0.3682,,1507525200,2017-12-26 23:17:03.969598,4013.42,1499.01
126,,0.38,,1,JordanManual,CCCAGG,0.3827,0.3652,0.3699,AE,1507528800,2017-12-28 13:33:05.287096,39859.5,15171.17
127,104.0,0.3724,AE,1,JordanManual,CCCAGG,0.3751,0.3652,0.3699,,1507528800,2017-12-26 23:17:03.969598,7082.0,2637.34
128,105.0,0.3827,AE,1,JordanManual,CCCAGG,0.3827,0.3745,0.3745,,1507532400,2017-12-26 23:17:03.969598,29027.66,11108.89
129,106.0,0.38,AE,1,JordanManual,CCCAGG,0.3818,0.38,0.3818,,1507536000,2017-12-26 23:17:03.969598,3749.84,1424.94
130,,0.3673,,1,JordanManual,CCCAGG,0.3845,0.3673,0.3811,AE,1507539600,2017-12-28 13:33:05.287096,40821.18,15126.99
131,107.0,0.3795,AE,1,JordanManual,CCCAGG,0.3811,0.3768,0.3811,,1507539600,2017-12-26 23:17:03.969598,6754.71,2563.41
132,108.0,0.3785,AE,1,JordanManual,CCCAGG,0.3845,0.3785,0.3804,,1507543200,2017-12-26 23:17:03.969598,4550.2,1722.25
133,109.0,0.3673,AE,1,JordanManual,CCCAGG,0.3784,0.3673,0.3784,,1507546800,2017-12-26 23:17:03.969598,29516.27,10841.33
134,,0.3662,,1,JordanManual,CCCAGG,0.3763,0.3552,0.3672,AE,1507550400,2017-12-28 13:33:05.287096,48720.88,18069.16
135,110.0,0.37,AE,1,JordanManual,CCCAGG,0.374,0.3672,0.3672,,1507550400,2017-12-26 23:17:03.969598,7907.14,2925.64
136,111.0,0.3723,AE,1,JordanManual,CCCAGG,0.3746,0.3552,0.3716,,1507554000,2017-12-26 23:17:03.969598,32382.42,12055.97
137,112.0,0.3662,AE,1,JordanManual,CCCAGG,0.3763,0.3662,0.3763,,1507557600,2017-12-26 23:17:03.969598,8431.32,3087.55
138,,0.3621,,1,JordanManual,CCCAGG,0.3693,0.3621,0.365,AE,1507561200,2017-12-28 13:33:05.287096,42379.51,15404.94
139,113.0,0.3662,AE,1,JordanManual,CCCAGG,0.3693,0.3646,0.365,,1507561200,2017-12-26 23:17:03.969598,10081.69,3691.91
140,114.0,0.3636,AE,1,JordanManual,CCCAGG,0.3661,0.3628,0.3661,,1507564800,2017-12-26 23:17:03.969598,11994.18,4361.08
141,115.0,0.3621,AE,1,JordanManual,CCCAGG,0.3685,0.3621,0.3685,,1507568400,2017-12-26 23:17:03.969598,20303.64,7351.95
142,,0.3569,,1,JordanManual,CCCAGG,0.3659,0.3392,0.3657,AE,1507572000,2017-12-28 13:33:05.287096,88537.34,31219.19
143,116.0,0.3504,AE,1,JordanManual,CCCAGG,0.3659,0.3435,0.3657,,1507572000,2017-12-26 23:17:03.969598,39977.41,14008.08
144,117.0,0.3514,AE,1,JordanManual,CCCAGG,0.3576,0.3485,0.354,,1507575600,2017-12-26 23:17:03.969598,21804.86,7662.23
145,118.0,0.3569,AE,1,JordanManual,CCCAGG,0.3592,0.3392,0.3542,,1507579200,2017-12-26 23:17:03.969598,26755.07,9548.88
146,119.0,0.3422,AE,1,JordanManual,CCCAGG,0.3578,0.3273,0.3545,,1507582800,2017-12-26 23:17:03.969598,66621.2,22797.77
147,,0.332,,1,JordanManual,CCCAGG,0.3968,0.317,0.3545,AE,1507582800,2017-12-28 13:33:05.287096,130889.83,44554.82
148,120.0,0.3396,AE,1,JordanManual,CCCAGG,0.3968,0.317,0.3379,,1507586400,2017-12-26 23:17:03.969598,55246.06,18761.56
149,121.0,0.332,AE,1,JordanManual,CCCAGG,0.3421,0.332,0.3414,,1507590000,2017-12-26 23:17:03.969598,9022.57,2995.49
150,122.0,0.3332,AE,1,JordanManual,CCCAGG,0.3503,0.3287,0.3379,,1507593600,2017-12-26 23:17:03.969598,8407.12,2801.25
151,,0.3375,,1,JordanManual,CCCAGG,0.3503,0.3255,0.3379,AE,1507593600,2017-12-28 13:33:05.287096,22614.75,7595.79
152,123.0,0.3374,AE,1,JordanManual,CCCAGG,0.3375,0.3255,0.3298,,1507597200,2017-12-26 23:17:03.969598,5376.53,1814.04
153,124.0,0.3375,AE,1,JordanManual,CCCAGG,0.3477,0.3375,0.3381,,1507600800,2017-12-26 23:17:03.969598,8831.1,2980.5
154,125.0,0.3429,AE,1,JordanManual,CCCAGG,0.3429,0.3328,0.3351,,1507604400,2017-12-26 23:17:03.969598,7438.01,2550.49
155,,0.3465,,1,JordanManual,CCCAGG,0.3563,0.3328,0.3351,AE,1507604400,2017-12-28 13:33:05.287096,36619.37,12649.48
156,126.0,0.346,AE,1,JordanManual,CCCAGG,0.3469,0.3441,0.3442,,1507608000,2017-12-26 23:17:03.969598,24704.17,8547.64
157,127.0,0.3465,AE,1,JordanManual,CCCAGG,0.3563,0.3465,0.3479,,1507611600,2017-12-26 23:17:03.969598,4477.19,1551.35
158,128.0,0.3251,AE,1,JordanManual,CCCAGG,0.349,0.3251,0.3473,,1507615200,2017-12-26 23:17:03.969598,28556.76,9283.8
159,,0.3318,,1,JordanManual,CCCAGG,0.349,0.3215,0.3473,AE,1507615200,2017-12-28 13:33:05.287096,98058.24,32134.86
160,129.0,0.3266,AE,1,JordanManual,CCCAGG,0.3266,0.3215,0.3221,,1507618800,2017-12-26 23:17:03.969598,40293.75,13159.94
161,130.0,0.3318,AE,1,JordanManual,CCCAGG,0.3383,0.325,0.3264,,1507622400,2017-12-26 23:17:03.969598,29207.73,9691.12
162,131.0,0.3473,AE,1,JordanManual,CCCAGG,0.3485,0.3292,0.331,,1507626000,2017-12-26 23:17:03.969598,13813.88,4797.56
163,,0.3566,,1,JordanManual,CCCAGG,0.3603,0.3292,0.331,AE,1507626000,2017-12-28 13:33:05.287096,51010.25,17953.59
164,132.0,0.3493,AE,1,JordanManual,CCCAGG,0.3508,0.3469,0.3494,,1507629600,2017-12-26 23:17:03.969598,14820.25,5176.71
165,133.0,0.3566,AE,1,JordanManual,CCCAGG,0.3603,0.3462,0.3486,,1507633200,2017-12-26 23:17:03.969598,22376.12,7979.32
166,,0.3536,,1,JordanManual,CCCAGG,0.3751,0.3478,0.3594,AE,1507636800,2017-12-28 13:33:05.287096,263498.68,94301.62
167,134.0,0.3524,AE,1,JordanManual,CCCAGG,0.361,0.3502,0.3594,,1507636800,2017-12-26 23:17:03.969598,11748.6,4140.21
168,135.0,0.3585,AE,1,JordanManual,CCCAGG,0.3751,0.3478,0.3513,,1507640400,2017-12-26 23:17:03.969598,233179.97,83595.02
169,136.0,0.3536,AE,1,JordanManual,CCCAGG,0.3618,0.3511,0.3563,,1507644000,2017-12-26 23:17:03.969598,18570.11,6566.39
170,137.0,0.3591,AE,1,JordanManual,CCCAGG,0.3591,0.3511,0.354,,1507647600,2017-12-26 23:17:03.969598,33460.19,12015.55
171,,0.3549,,1,JordanManual,CCCAGG,0.3667,0.3409,0.354,AE,1507647600,2017-12-28 13:33:05.287096,79680.71,28812.9
172,138.0,0.3649,AE,1,JordanManual,CCCAGG,0.365,0.3409,0.3643,,1507651200,2017-12-26 23:17:03.969598,39369.07,14365.77
173,139.0,0.3549,AE,1,JordanManual,CCCAGG,0.3667,0.3534,0.3667,,1507654800,2017-12-26 23:17:03.969598,6851.45,2431.58
174,140.0,0.3434,AE,1,JordanManual,CCCAGG,0.3589,0.3325,0.3536,,1507658400,2017-12-26 23:17:03.969598,20589.02,7070.27
175,,0.3428,,1,JordanManual,CCCAGG,0.3589,0.3325,0.3536,AE,1507658400,2017-12-28 13:33:05.287096,36255.11,12491.81
176,141.0,0.3523,AE,1,JordanManual,CCCAGG,0.3524,0.3421,0.3436,,1507662000,2017-12-26 23:17:03.969598,5389.98,1898.89
177,142.0,0.3428,AE,1,JordanManual,CCCAGG,0.3525,0.3428,0.3525,,1507665600,2017-12-26 23:17:03.969598,10276.11,3522.65
178,143.0,0.3329,AE,1,JordanManual,CCCAGG,0.3396,0.3159,0.3396,,1507669200,2017-12-26 23:17:03.969598,34908.16,11620.93
179,,0.3444,,1,JordanManual,CCCAGG,0.3444,0.3159,0.3396,AE,1507669200,2017-12-28 13:33:05.287096,59324.19,19930.99
180,144.0,0.3327,AE,1,JordanManual,CCCAGG,0.3352,0.3289,0.3291,,1507672800,2017-12-26 23:17:03.969598,8445.9,2809.95
181,145.0,0.3444,AE,1,JordanManual,CCCAGG,0.3444,0.3315,0.3315,,1507676400,2017-12-26 23:17:03.969598,15970.13,5500.11
182,146.0,0.3486,AE,1,JordanManual,CCCAGG,0.3487,0.3415,0.3425,,1507680000,2017-12-26 23:17:03.969598,16137.02,5625.37
183,,0.3708,,1,JordanManual,CCCAGG,0.3708,0.3415,0.3425,AE,1507680000,2017-12-28 13:33:05.287096,41378.02,14758.99
184,147.0,0.3553,AE,1,JordanManual,CCCAGG,0.3554,0.3472,0.3505,,1507683600,2017-12-26 23:17:03.969598,14563.48,5174.4
