Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,8.65,OMG,1,JordanManual,CCCAGG,8.65,8.59,8.61,,1507154400,2017-12-26 23:59:52.019795,7229.99,62301.7
1,8.65,OMG,1,JordanManual,Bitfinex,8.65,8.59,8.62,,1507154400,2017-12-26 23:59:53.884648,5967.61,51405.83
2,8.68,OMG,1,JordanManual,CCCAGG,8.71,8.61,8.65,,1507158000,2017-12-26 23:59:52.019795,12723.69,110225.06
3,8.67,OMG,1,JordanManual,Bitfinex,8.7,8.59,8.65,,1507158000,2017-12-26 23:59:53.884648,10986.07,95061.94
4,8.67,OMG,1,JordanManual,CCCAGG,8.69,8.6,8.68,,1507161600,2017-12-26 23:59:52.019795,12533.56,108252.63
5,8.68,OMG,1,JordanManual,Bitfinex,8.69,8.59,8.67,,1507161600,2017-12-26 23:59:53.884648,10313.1,89002.58
6,8.69,OMG,1,JordanManual,CCCAGG,8.73,8.6,8.67,,1507165200,2017-12-26 23:59:52.019795,20024.3,173027.36
7,8.7,OMG,1,JordanManual,Bitfinex,8.73,8.61,8.68,,1507165200,2017-12-26 23:59:53.884648,12269.69,106592.75
8,8.63,OMG,1,JordanManual,CCCAGG,8.7,8.59,8.69,,1507168800,2017-12-26 23:59:52.019795,26651.93,229936.17
9,8.63,OMG,1,JordanManual,Bitfinex,8.7,8.57,8.7,,1507168800,2017-12-26 23:59:53.884648,21502.86,185578.91
10,8.4,OMG,1,JordanManual,CCCAGG,8.64,8.25,8.63,,1507172400,2017-12-26 23:59:52.019795,151094.53,1270357.41
11,8.4,OMG,1,JordanManual,Bitfinex,8.65,8.21,8.63,,1507172400,2017-12-26 23:59:53.884648,131043.29,1099710.44
12,8.47,OMG,1,JordanManual,CCCAGG,8.47,8.28,8.4,,1507176000,2017-12-26 23:59:52.019795,43524.99,363410.08
13,8.48,OMG,1,JordanManual,Bitfinex,8.48,8.28,8.4,,1507176000,2017-12-26 23:59:53.884648,28353.69,236991.94
14,8.32,OMG,1,JordanManual,Bitfinex,8.48,8.32,8.48,,1507179600,2017-12-26 23:59:53.884648,16758.34,140241.51
15,8.32,OMG,1,JordanManual,CCCAGG,8.47,8.32,8.47,,1507179600,2017-12-26 23:59:52.019795,19577.48,163986.04
16,8.29,OMG,1,JordanManual,CCCAGG,8.37,8.29,8.32,,1507183200,2017-12-26 23:59:52.019795,20301.74,169076.43
17,8.29,OMG,1,JordanManual,Bitfinex,8.38,8.29,8.32,,1507183200,2017-12-26 23:59:53.884648,16364.55,136339.47
18,8.28,OMG,1,JordanManual,Bitfinex,8.34,8.23,8.29,,1507186800,2017-12-26 23:59:53.884648,16407.96,135821.27
19,8.28,OMG,1,JordanManual,CCCAGG,8.34,8.23,8.29,,1507186800,2017-12-26 23:59:52.019795,21007.74,174128.07
20,8.18,OMG,1,JordanManual,Bitfinex,8.3,8.17,8.28,,1507190400,2017-12-26 23:59:53.884648,47775.72,392068.95
21,8.19,OMG,1,JordanManual,CCCAGG,8.3,8.18,8.28,,1507190400,2017-12-26 23:59:52.019795,55497.69,455879.27
22,8.38,OMG,1,JordanManual,CCCAGG,8.42,8.19,8.19,,1507194000,2017-12-26 23:59:52.019795,43244.05,360501.33
23,8.38,OMG,1,JordanManual,Bitfinex,8.42,8.18,8.18,,1507194000,2017-12-26 23:59:53.884648,36608.14,304975.31
24,8.56,OMG,1,JordanManual,CCCAGG,8.58,8.33,8.38,,1507197600,2017-12-26 23:59:52.019795,74064.68,626108.57
25,8.57,OMG,1,JordanManual,Bitfinex,8.6,8.33,8.38,,1507197600,2017-12-26 23:59:53.884648,53025.19,448964.74
26,8.47,OMG,1,JordanManual,Bitfinex,8.6,8.43,8.57,,1507201200,2017-12-26 23:59:53.884648,25205.4,214222.15
27,8.48,OMG,1,JordanManual,CCCAGG,8.59,8.44,8.56,,1507201200,2017-12-26 23:59:52.019795,30286.14,257651.06
