Id,close,high,low,open,time,volumefrom,volumeto,coin_units,computer_name,exchange,symbol,timestamp_api_call
0,0.0,0.0,0.0,0.0,1507248000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
1,0.0,0.0,0.0,0.0,1507258800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
2,0.0,0.0,0.0,0.0,1507269600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
3,0.0,0.0,0.0,0.0,1507280400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
4,0.0,0.0,0.0,0.0,1507291200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
5,0.0,0.0,0.0,0.0,1507302000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
6,0.0,0.0,0.0,0.0,1507312800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
7,0.0,0.0,0.0,0.0,1507323600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
8,0.0,0.0,0.0,0.0,1507334400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
9,0.0,0.0,0.0,0.0,1507345200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
10,0.0,0.0,0.0,0.0,1507356000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
11,0.0,0.0,0.0,0.0,1507366800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
12,0.0,0.0,0.0,0.0,1507377600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
13,0.0,0.0,0.0,0.0,1507388400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
14,0.0,0.0,0.0,0.0,1507399200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
15,0.0,0.0,0.0,0.0,1507410000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
16,0.0,0.0,0.0,0.0,1507420800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
17,0.0,0.0,0.0,0.0,1507431600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
18,0.0,0.0,0.0,0.0,1507442400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
19,0.0,0.0,0.0,0.0,1507453200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
20,0.0,0.0,0.0,0.0,1507464000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
21,0.0,0.0,0.0,0.0,1507474800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
22,0.0,0.0,0.0,0.0,1507485600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
23,0.0,0.0,0.0,0.0,1507496400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
24,0.0,0.0,0.0,0.0,1507507200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
25,0.0,0.0,0.0,0.0,1507518000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
26,0.0,0.0,0.0,0.0,1507528800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
27,0.0,0.0,0.0,0.0,1507539600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
28,0.0,0.0,0.0,0.0,1507550400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
29,0.0,0.0,0.0,0.0,1507561200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
30,0.0,0.0,0.0,0.0,1507572000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
31,0.0,0.0,0.0,0.0,1507582800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
32,0.0,0.0,0.0,0.0,1507593600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
33,0.0,0.0,0.0,0.0,1507604400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
34,0.0,0.0,0.0,0.0,1507615200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
35,0.0,0.0,0.0,0.0,1507626000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
36,0.0,0.0,0.0,0.0,1507636800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
37,0.0,0.0,0.0,0.0,1507647600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
38,0.0,0.0,0.0,0.0,1507658400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
39,0.0,0.0,0.0,0.0,1507669200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
40,0.0,0.0,0.0,0.0,1507680000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
41,0.0,0.0,0.0,0.0,1507690800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
42,0.0,0.0,0.0,0.0,1507701600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
43,0.0,0.0,0.0,0.0,1507712400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
44,0.0,0.0,0.0,0.0,1507723200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
45,0.0,0.0,0.0,0.0,1507734000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
46,0.0,0.0,0.0,0.0,1507744800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
47,0.0,0.0,0.0,0.0,1507755600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
48,0.0,0.0,0.0,0.0,1507766400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
49,0.0,0.0,0.0,0.0,1507777200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
50,0.0,0.0,0.0,0.0,1507788000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
51,0.0,0.0,0.0,0.0,1507798800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
52,0.0,0.0,0.0,0.0,1507809600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
53,0.0,0.0,0.0,0.0,1507820400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
54,0.0,0.0,0.0,0.0,1507831200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
55,0.0,0.0,0.0,0.0,1507842000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
56,0.0,0.0,0.0,0.0,1507852800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
57,0.0,0.0,0.0,0.0,1507863600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
58,0.0,0.0,0.0,0.0,1507874400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
59,0.0,0.0,0.0,0.0,1507885200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
60,0.0,0.0,0.0,0.0,1507896000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
61,0.0,0.0,0.0,0.0,1507906800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
62,0.0,0.0,0.0,0.0,1507917600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
63,0.0,0.0,0.0,0.0,1507928400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
64,0.0,0.0,0.0,0.0,1507939200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
65,0.0,0.0,0.0,0.0,1507950000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
66,0.0,0.0,0.0,0.0,1507960800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
67,0.0,0.0,0.0,0.0,1507971600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
68,0.0,0.0,0.0,0.0,1507982400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
69,0.0,0.0,0.0,0.0,1507993200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
70,0.0,0.0,0.0,0.0,1508004000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
71,0.0,0.0,0.0,0.0,1508014800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
72,0.0,0.0,0.0,0.0,1508025600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
73,0.0,0.0,0.0,0.0,1508036400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
74,0.0,0.0,0.0,0.0,1508047200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
75,0.0,0.0,0.0,0.0,1508058000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
76,0.0,0.0,0.0,0.0,1508068800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
77,0.0,0.0,0.0,0.0,1508079600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
78,0.0,0.0,0.0,0.0,1508090400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
79,0.0,0.0,0.0,0.0,1508101200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
80,0.0,0.0,0.0,0.0,1508112000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
81,0.0,0.0,0.0,0.0,1508122800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
82,0.0,0.0,0.0,0.0,1508133600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
83,0.0,0.0,0.0,0.0,1508144400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
84,0.0,0.0,0.0,0.0,1508155200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
85,0.0,0.0,0.0,0.0,1508166000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
86,0.0,0.0,0.0,0.0,1508176800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
87,0.0,0.0,0.0,0.0,1508187600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
88,0.0,0.0,0.0,0.0,1508198400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
89,0.0,0.0,0.0,0.0,1508209200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
90,0.0,0.0,0.0,0.0,1508220000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
91,0.0,0.0,0.0,0.0,1508230800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
92,0.0,0.0,0.0,0.0,1508241600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
93,0.0,0.0,0.0,0.0,1508252400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
94,0.0,0.0,0.0,0.0,1508263200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
95,0.0,0.0,0.0,0.0,1508274000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
96,0.0,0.0,0.0,0.0,1508284800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
97,0.0,0.0,0.0,0.0,1508295600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
98,0.0,0.0,0.0,0.0,1508306400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
99,0.0,0.0,0.0,0.0,1508317200,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
100,0.0,0.0,0.0,0.0,1508328000,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
101,0.0,0.0,0.0,0.0,1508338800,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
102,0.0,0.0,0.0,0.0,1508349600,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
103,0.0,0.0,0.0,0.0,1508360400,0.0,0.0,1,JordanManual,CCCAGG,UNF,2017-12-28 01:33:17.514371
