Id,Id,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
51,,0.0002186,,1,JordanManual,CCCAGG,0.0002186,0.0002173,0.0002173,IPC,1507323600,2017-12-28 13:30:37.634383,0.0,0.0
52,48.0,0.0002177,IPC,1,JordanManual,CCCAGG,0.0002177,0.0002177,0.0002177,,1507327200,2017-12-26 23:48:09.561524,0.0,0.0
53,49.0,0.0002186,IPC,1,JordanManual,CCCAGG,0.0002186,0.0002186,0.0002186,,1507330800,2017-12-26 23:48:09.561524,0.0,0.0
54,50.0,0.0002192,IPC,1,JordanManual,CCCAGG,0.0002192,0.0002192,0.0002192,,1507334400,2017-12-26 23:48:09.561524,0.0,0.0
55,,0.0002184,,1,JordanManual,CCCAGG,0.0002192,0.0002184,0.0002192,IPC,1507334400,2017-12-28 13:30:37.634383,0.0,0.0
56,51.0,0.0002188,IPC,1,JordanManual,CCCAGG,0.0002188,0.0002188,0.0002188,,1507338000,2017-12-26 23:48:09.561524,0.0,0.0
57,52.0,0.0002184,IPC,1,JordanManual,CCCAGG,0.0002184,0.0002184,0.0002184,,1507341600,2017-12-26 23:48:09.561524,0.0,0.0
58,53.0,0.0002185,IPC,1,JordanManual,CCCAGG,0.0002185,0.0002185,0.0002185,,1507345200,2017-12-26 23:48:09.561524,0.0,0.0
59,,0.0002189,,1,JordanManual,CCCAGG,0.0002189,0.0002185,0.0002185,IPC,1507345200,2017-12-28 13:30:37.634383,0.0,0.0
60,54.0,0.0002189,IPC,1,JordanManual,CCCAGG,0.0002189,0.0002189,0.0002189,,1507348800,2017-12-26 23:48:09.561524,0.0,0.0
61,55.0,0.0002189,IPC,1,JordanManual,CCCAGG,0.0002189,0.0002189,0.0002189,,1507352400,2017-12-26 23:48:09.561524,0.0,0.0
62,56.0,0.0002173,IPC,1,JordanManual,CCCAGG,0.0002173,0.0002173,0.0002173,,1507356000,2017-12-26 23:48:09.561524,0.0,0.0
63,,0.0002175,,1,JordanManual,CCCAGG,0.0002175,0.0002168,0.0002173,IPC,1507356000,2017-12-28 13:30:37.634383,0.0,0.0
64,57.0,0.0002168,IPC,1,JordanManual,CCCAGG,0.0002168,0.0002168,0.0002168,,1507359600,2017-12-26 23:48:09.561524,0.0,0.0
65,58.0,0.0002175,IPC,1,JordanManual,CCCAGG,0.0002175,0.0002175,0.0002175,,1507363200,2017-12-26 23:48:09.561524,0.0,0.0
66,59.0,0.0002175,IPC,1,JordanManual,CCCAGG,0.0002175,0.0002175,0.0002175,,1507366800,2017-12-26 23:48:09.561524,0.0,0.0
67,,0.0002164,,1,JordanManual,CCCAGG,0.0002175,0.0002164,0.0002175,IPC,1507366800,2017-12-28 13:30:37.634383,0.0,0.0
68,60.0,0.0002165,IPC,1,JordanManual,CCCAGG,0.0002165,0.0002165,0.0002165,,1507370400,2017-12-26 23:48:09.561524,0.0,0.0
69,61.0,0.0002164,IPC,1,JordanManual,CCCAGG,0.0002164,0.0002164,0.0002164,,1507374000,2017-12-26 23:48:09.561524,0.0,0.0
70,62.0,0.0002171,IPC,1,JordanManual,CCCAGG,0.0002171,0.0002171,0.0002171,,1507377600,2017-12-26 23:48:09.561524,0.0,0.0
71,,0.0002173,,1,JordanManual,CCCAGG,0.000218,0.0002171,0.0002171,IPC,1507377600,2017-12-28 13:30:37.634383,0.0,0.0
72,63.0,0.000218,IPC,1,JordanManual,CCCAGG,0.000218,0.000218,0.000218,,1507381200,2017-12-26 23:48:09.561524,0.0,0.0
73,64.0,0.0002173,IPC,1,JordanManual,CCCAGG,0.0002173,0.0002173,0.0002173,,1507384800,2017-12-26 23:48:09.561524,0.0,0.0
74,,0.0002181,,1,JordanManual,CCCAGG,0.0002181,0.0002171,0.0002175,IPC,1507388400,2017-12-28 13:30:37.634383,0.0,0.0
75,65.0,0.0002175,IPC,1,JordanManual,CCCAGG,0.0002175,0.0002175,0.0002175,,1507388400,2017-12-26 23:48:09.561524,0.0,0.0
76,66.0,0.0002171,IPC,1,JordanManual,CCCAGG,0.0002171,0.0002171,0.0002171,,1507392000,2017-12-26 23:48:09.561524,0.0,0.0
77,67.0,0.0002181,IPC,1,JordanManual,CCCAGG,0.0002181,0.0002181,0.0002181,,1507395600,2017-12-26 23:48:09.561524,0.0,0.0
78,,0.0002172,,1,JordanManual,CCCAGG,0.0002177,0.0002172,0.0002177,IPC,1507399200,2017-12-28 13:30:37.634383,0.0,0.0
79,68.0,0.0002177,IPC,1,JordanManual,CCCAGG,0.0002177,0.0002177,0.0002177,,1507399200,2017-12-26 23:48:09.561524,0.0,0.0
80,69.0,0.0002172,IPC,1,JordanManual,CCCAGG,0.0002172,0.0002172,0.0002172,,1507402800,2017-12-26 23:48:09.561524,0.0,0.0
81,70.0,0.0002172,IPC,1,JordanManual,CCCAGG,0.0002172,0.0002172,0.0002172,,1507406400,2017-12-26 23:48:09.561524,0.0,0.0
82,71.0,0.0002176,IPC,1,JordanManual,CCCAGG,0.0002176,0.0002176,0.0002176,,1507410000,2017-12-26 23:48:09.561524,0.0,0.0
83,,0.0002218,,1,JordanManual,CCCAGG,0.0002227,0.0002176,0.0002176,IPC,1507410000,2017-12-28 13:30:37.634383,0.0,0.0
84,72.0,0.0002227,IPC,1,JordanManual,CCCAGG,0.0002227,0.0002227,0.0002227,,1507413600,2017-12-26 23:48:09.561524,0.0,0.0
85,73.0,0.0002218,IPC,1,JordanManual,CCCAGG,0.0002218,0.0002218,0.0002218,,1507417200,2017-12-26 23:48:09.561524,0.0,0.0
86,74.0,0.0002225,IPC,1,JordanManual,CCCAGG,0.0002225,0.0002225,0.0002225,,1507420800,2017-12-26 23:48:09.561524,0.0,0.0
87,,0.0002218,,1,JordanManual,CCCAGG,0.0002226,0.0002218,0.0002225,IPC,1507420800,2017-12-28 13:30:37.634383,0.0,0.0
88,75.0,0.0002226,IPC,1,JordanManual,CCCAGG,0.0002226,0.0002226,0.0002226,,1507424400,2017-12-26 23:48:09.561524,0.0,0.0
89,76.0,0.0002218,IPC,1,JordanManual,CCCAGG,0.0002218,0.0002218,0.0002218,,1507428000,2017-12-26 23:48:09.561524,0.0,0.0
90,77.0,0.0002222,IPC,1,JordanManual,CCCAGG,0.0002222,0.0002222,0.0002222,,1507431600,2017-12-26 23:48:09.561524,0.0,0.0
91,,0.000222,,1,JordanManual,CCCAGG,0.0002222,0.0002215,0.0002222,IPC,1507431600,2017-12-28 13:30:37.634383,0.0,0.0
92,78.0,0.0002215,IPC,1,JordanManual,CCCAGG,0.0002215,0.0002215,0.0002215,,1507435200,2017-12-26 23:48:09.561524,0.0,0.0
93,79.0,0.000222,IPC,1,JordanManual,CCCAGG,0.000222,0.000222,0.000222,,1507438800,2017-12-26 23:48:09.561524,0.0,0.0
94,,0.000223,,1,JordanManual,CCCAGG,0.000223,0.0002226,0.0002229,IPC,1507442400,2017-12-28 13:30:37.634383,0.0,0.0
95,80.0,0.0002229,IPC,1,JordanManual,CCCAGG,0.0002229,0.0002229,0.0002229,,1507442400,2017-12-26 23:48:09.561524,0.0,0.0
96,81.0,0.0002226,IPC,1,JordanManual,CCCAGG,0.0002226,0.0002226,0.0002226,,1507446000,2017-12-26 23:48:09.561524,0.0,0.0
97,82.0,0.000223,IPC,1,JordanManual,CCCAGG,0.000223,0.000223,0.000223,,1507449600,2017-12-26 23:48:09.561524,0.0,0.0
98,,0.0002234,,1,JordanManual,CCCAGG,0.0002238,0.0002229,0.0002229,IPC,1507453200,2017-12-28 13:30:37.634383,0.0,0.0
99,83.0,0.0002229,IPC,1,JordanManual,CCCAGG,0.0002229,0.0002229,0.0002229,,1507453200,2017-12-26 23:48:09.561524,0.0,0.0
100,84.0,0.0002238,IPC,1,JordanManual,CCCAGG,0.0002238,0.0002238,0.0002238,,1507456800,2017-12-26 23:48:09.561524,0.0,0.0
101,85.0,0.0002234,IPC,1,JordanManual,CCCAGG,0.0002234,0.0002234,0.0002234,,1507460400,2017-12-26 23:48:09.561524,0.0,0.0
102,,0.0002267,,1,JordanManual,CCCAGG,0.0002267,0.0002236,0.0002236,IPC,1507464000,2017-12-28 13:30:37.634383,0.0,0.0
103,86.0,0.0002236,IPC,1,JordanManual,CCCAGG,0.0002236,0.0002236,0.0002236,,1507464000,2017-12-26 23:48:09.561524,0.0,0.0
104,87.0,0.0002263,IPC,1,JordanManual,CCCAGG,0.0002263,0.0002263,0.0002263,,1507467600,2017-12-26 23:48:09.561524,0.0,0.0
105,88.0,0.0002267,IPC,1,JordanManual,CCCAGG,0.0002267,0.0002267,0.0002267,,1507471200,2017-12-26 23:48:09.561524,0.0,0.0
106,,0.0002286,,1,JordanManual,CCCAGG,0.000229,0.0002284,0.000229,IPC,1507474800,2017-12-28 13:30:37.634383,0.0,0.0
107,89.0,0.000229,IPC,1,JordanManual,CCCAGG,0.000229,0.000229,0.000229,,1507474800,2017-12-26 23:48:09.561524,0.0,0.0
108,90.0,0.0002284,IPC,1,JordanManual,CCCAGG,0.0002284,0.0002284,0.0002284,,1507478400,2017-12-26 23:48:09.561524,0.0,0.0
109,91.0,0.0002286,IPC,1,JordanManual,CCCAGG,0.0002286,0.0002286,0.0002286,,1507482000,2017-12-26 23:48:09.561524,0.0,0.0
110,92.0,0.0002276,IPC,1,JordanManual,CCCAGG,0.0002276,0.0002276,0.0002276,,1507485600,2017-12-26 23:48:09.561524,0.0,0.0
111,,0.0002294,,1,JordanManual,CCCAGG,0.0002299,0.0002276,0.0002276,IPC,1507485600,2017-12-28 13:30:37.634383,0.0,0.0
112,93.0,0.0002299,IPC,1,JordanManual,CCCAGG,0.0002299,0.0002299,0.0002299,,1507489200,2017-12-26 23:48:09.561524,0.0,0.0
113,94.0,0.0002294,IPC,1,JordanManual,CCCAGG,0.0002294,0.0002294,0.0002294,,1507492800,2017-12-26 23:48:09.561524,0.0,0.0
114,,0.0002306,,1,JordanManual,CCCAGG,0.000231,0.0002295,0.0002295,IPC,1507496400,2017-12-28 13:30:37.634383,0.0,0.0
115,95.0,0.0002295,IPC,1,JordanManual,CCCAGG,0.0002295,0.0002295,0.0002295,,1507496400,2017-12-26 23:48:09.561524,0.0,0.0
116,96.0,0.000231,IPC,1,JordanManual,CCCAGG,0.000231,0.000231,0.000231,,1507500000,2017-12-26 23:48:09.561524,0.0,0.0
117,97.0,0.0002306,IPC,1,JordanManual,CCCAGG,0.0002306,0.0002306,0.0002306,,1507503600,2017-12-26 23:48:09.561524,0.0,0.0
118,98.0,0.0002295,IPC,1,JordanManual,CCCAGG,0.0002295,0.0002295,0.0002295,,1507507200,2017-12-26 23:48:09.561524,0.0,0.0
119,,0.000231,,1,JordanManual,CCCAGG,0.000231,0.0002295,0.0002295,IPC,1507507200,2017-12-28 13:30:37.634383,0.0,0.0
120,99.0,0.0002305,IPC,1,JordanManual,CCCAGG,0.0002305,0.0002305,0.0002305,,1507510800,2017-12-26 23:48:09.561524,0.0,0.0
121,100.0,0.000231,IPC,1,JordanManual,CCCAGG,0.000231,0.000231,0.000231,,1507514400,2017-12-26 23:48:09.561524,0.0,0.0
122,,0.0002301,,1,JordanManual,CCCAGG,0.0002317,0.0002294,0.0002317,IPC,1507518000,2017-12-28 13:30:37.634383,0.0,0.0
123,101.0,0.0002317,IPC,1,JordanManual,CCCAGG,0.0002317,0.0002317,0.0002317,,1507518000,2017-12-26 23:48:09.561524,0.0,0.0
124,102.0,0.0002294,IPC,1,JordanManual,CCCAGG,0.0002294,0.0002294,0.0002294,,1507521600,2017-12-26 23:48:09.561524,0.0,0.0
125,103.0,0.0002301,IPC,1,JordanManual,CCCAGG,0.0002301,0.0002301,0.0002301,,1507525200,2017-12-26 23:48:09.561524,0.0,0.0
126,,0.0002287,,1,JordanManual,CCCAGG,0.0002292,0.0002279,0.0002279,IPC,1507528800,2017-12-28 13:30:37.634383,0.0,0.0
127,104.0,0.0002279,IPC,1,JordanManual,CCCAGG,0.0002279,0.0002279,0.0002279,,1507528800,2017-12-26 23:48:09.561524,0.0,0.0
128,105.0,0.0002292,IPC,1,JordanManual,CCCAGG,0.0002292,0.0002292,0.0002292,,1507532400,2017-12-26 23:48:09.561524,0.0,0.0
129,106.0,0.0002287,IPC,1,JordanManual,CCCAGG,0.0002287,0.0002287,0.0002287,,1507536000,2017-12-26 23:48:09.561524,0.0,0.0
130,,0.0002298,,1,JordanManual,CCCAGG,0.0002299,0.0002293,0.0002293,IPC,1507539600,2017-12-28 13:30:37.634383,0.0,0.0
131,107.0,0.0002293,IPC,1,JordanManual,CCCAGG,0.0002293,0.0002293,0.0002293,,1507539600,2017-12-26 23:48:09.561524,0.0,0.0
132,108.0,0.0002299,IPC,1,JordanManual,CCCAGG,0.0002299,0.0002299,0.0002299,,1507543200,2017-12-26 23:48:09.561524,0.0,0.0
133,109.0,0.0002298,IPC,1,JordanManual,CCCAGG,0.0002298,0.0002298,0.0002298,,1507546800,2017-12-26 23:48:09.561524,0.0,0.0
134,,0.0002332,,1,JordanManual,CCCAGG,0.0002332,0.0002298,0.0002298,IPC,1507550400,2017-12-28 13:30:37.634383,0.0,0.0
135,110.0,0.0002298,IPC,1,JordanManual,CCCAGG,0.0002298,0.0002298,0.0002298,,1507550400,2017-12-26 23:48:09.561524,0.0,0.0
136,111.0,0.0002308,IPC,1,JordanManual,CCCAGG,0.0002308,0.0002308,0.0002308,,1507554000,2017-12-26 23:48:09.561524,0.0,0.0
137,112.0,0.0002332,IPC,1,JordanManual,CCCAGG,0.0002332,0.0002332,0.0002332,,1507557600,2017-12-26 23:48:09.561524,0.0,0.0
138,,0.0002356,,1,JordanManual,CCCAGG,0.0002356,0.0002325,0.0002325,IPC,1507561200,2017-12-28 13:30:37.634383,0.0,0.0
139,113.0,0.0002325,IPC,1,JordanManual,CCCAGG,0.0002325,0.0002325,0.0002325,,1507561200,2017-12-26 23:48:09.561524,0.0,0.0
140,114.0,0.0002325,IPC,1,JordanManual,CCCAGG,0.0002325,0.0002325,0.0002325,,1507564800,2017-12-26 23:48:09.561524,0.0,0.0
141,115.0,0.0002356,IPC,1,JordanManual,CCCAGG,0.0002356,0.0002356,0.0002356,,1507568400,2017-12-26 23:48:09.561524,0.0,0.0
142,,0.0002423,,1,JordanManual,CCCAGG,0.0002423,0.0002379,0.0002379,IPC,1507572000,2017-12-28 13:30:37.634383,0.0,0.0
143,116.0,0.0002379,IPC,1,JordanManual,CCCAGG,0.0002379,0.0002379,0.0002379,,1507572000,2017-12-26 23:48:09.561524,0.0,0.0
144,117.0,0.0002403,IPC,1,JordanManual,CCCAGG,0.0002403,0.0002403,0.0002403,,1507575600,2017-12-26 23:48:09.561524,0.0,0.0
145,118.0,0.0002423,IPC,1,JordanManual,CCCAGG,0.0002423,0.0002423,0.0002423,,1507579200,2017-12-26 23:48:09.561524,0.0,0.0
146,119.0,0.0002406,IPC,1,JordanManual,CCCAGG,0.0002406,0.0002406,0.0002406,,1507582800,2017-12-26 23:48:09.561524,0.0,0.0
147,,0.0002389,,1,JordanManual,CCCAGG,0.0002406,0.0002376,0.0002406,IPC,1507582800,2017-12-28 13:30:37.634383,0.0,0.0
148,120.0,0.0002376,IPC,1,JordanManual,CCCAGG,0.0002376,0.0002376,0.0002376,,1507586400,2017-12-26 23:48:09.561524,0.0,0.0
149,121.0,0.0002389,IPC,1,JordanManual,CCCAGG,0.0002389,0.0002389,0.0002389,,1507590000,2017-12-26 23:48:09.561524,0.0,0.0
150,122.0,0.0002431,IPC,1,JordanManual,CCCAGG,0.0002431,0.0002431,0.0002431,,1507593600,2017-12-26 23:48:09.561524,0.0,0.0
151,,0.0002411,,1,JordanManual,CCCAGG,0.0002431,0.0002406,0.0002431,IPC,1507593600,2017-12-28 13:30:37.634383,0.0,0.0
152,123.0,0.0002406,IPC,1,JordanManual,CCCAGG,0.0002406,0.0002406,0.0002406,,1507597200,2017-12-26 23:48:09.561524,0.0,0.0
153,124.0,0.0002411,IPC,1,JordanManual,CCCAGG,0.0002411,0.0002411,0.0002411,,1507600800,2017-12-26 23:48:09.561524,0.0,0.0
154,125.0,0.0002394,IPC,1,JordanManual,CCCAGG,0.0002394,0.0002394,0.0002394,,1507604400,2017-12-26 23:48:09.561524,0.0,0.0
155,,0.0002416,,1,JordanManual,CCCAGG,0.0002416,0.0002394,0.0002394,IPC,1507604400,2017-12-28 13:30:37.634383,0.0,0.0
156,126.0,0.0002403,IPC,1,JordanManual,CCCAGG,0.0002403,0.0002403,0.0002403,,1507608000,2017-12-26 23:48:09.561524,0.0,0.0
157,127.0,0.0002416,IPC,1,JordanManual,CCCAGG,0.0002416,0.0002416,0.0002416,,1507611600,2017-12-26 23:48:09.561524,0.0,0.0
158,128.0,0.0002421,IPC,1,JordanManual,CCCAGG,0.0002421,0.0002421,0.0002421,,1507615200,2017-12-26 23:48:09.561524,0.0,0.0
159,,0.0002397,,1,JordanManual,CCCAGG,0.0002421,0.0002397,0.0002421,IPC,1507615200,2017-12-28 13:30:37.634383,0.0,0.0
160,129.0,0.0002398,IPC,1,JordanManual,CCCAGG,0.0002398,0.0002398,0.0002398,,1507618800,2017-12-26 23:48:09.561524,0.0,0.0
161,130.0,0.0002397,IPC,1,JordanManual,CCCAGG,0.0002397,0.0002397,0.0002397,,1507622400,2017-12-26 23:48:09.561524,0.0,0.0
162,131.0,0.0002391,IPC,1,JordanManual,CCCAGG,0.0002391,0.0002391,0.0002391,,1507626000,2017-12-26 23:48:09.561524,0.0,0.0
163,,0.00024,,1,JordanManual,CCCAGG,0.0002405,0.0002391,0.0002391,IPC,1507626000,2017-12-28 13:30:37.634383,0.0,0.0
164,132.0,0.0002405,IPC,1,JordanManual,CCCAGG,0.0002405,0.0002405,0.0002405,,1507629600,2017-12-26 23:48:09.561524,0.0,0.0
165,133.0,0.00024,IPC,1,JordanManual,CCCAGG,0.00024,0.00024,0.00024,,1507633200,2017-12-26 23:48:09.561524,0.0,0.0
166,,0.0002397,,1,JordanManual,CCCAGG,0.0002419,0.0002397,0.0002419,IPC,1507636800,2017-12-28 13:30:37.634383,0.0,0.0
167,134.0,0.0002419,IPC,1,JordanManual,CCCAGG,0.0002419,0.0002419,0.0002419,,1507636800,2017-12-26 23:48:09.561524,0.0,0.0
168,135.0,0.0002412,IPC,1,JordanManual,CCCAGG,0.0002412,0.0002412,0.0002412,,1507640400,2017-12-26 23:48:09.561524,0.0,0.0
169,136.0,0.0002397,IPC,1,JordanManual,CCCAGG,0.0002397,0.0002397,0.0002397,,1507644000,2017-12-26 23:48:09.561524,0.0,0.0
170,137.0,0.00024,IPC,1,JordanManual,CCCAGG,0.00024,0.00024,0.00024,,1507647600,2017-12-26 23:48:09.561524,0.0,0.0
171,,0.0002448,,1,JordanManual,CCCAGG,0.0002448,0.00024,0.00024,IPC,1507647600,2017-12-28 13:30:37.634383,0.0,0.0
172,138.0,0.0002435,IPC,1,JordanManual,CCCAGG,0.0002435,0.0002435,0.0002435,,1507651200,2017-12-26 23:48:09.561524,0.0,0.0
173,139.0,0.0002448,IPC,1,JordanManual,CCCAGG,0.0002448,0.0002448,0.0002448,,1507654800,2017-12-26 23:48:09.561524,0.0,0.0
174,140.0,0.0002439,IPC,1,JordanManual,CCCAGG,0.0002439,0.0002439,0.0002439,,1507658400,2017-12-26 23:48:09.561524,0.0,0.0
175,,0.0002442,,1,JordanManual,CCCAGG,0.0002442,0.0002439,0.0002439,IPC,1507658400,2017-12-28 13:30:37.634383,0.0,0.0
176,141.0,0.000244,IPC,1,JordanManual,CCCAGG,0.000244,0.000244,0.000244,,1507662000,2017-12-26 23:48:09.561524,0.0,0.0
