Sequence,exchange,fromSymbol,toSymbol,volume24h,volume24hTo,source,timestamp_api_call
0,CCCAGG,EUR,USD,13635049.2986,16280969.1292,cryptocompare,2017-12-27 19:02:27.955845
1,CCCAGG,EUR,CHF,12402.98,14561.982661,cryptocompare,2017-12-27 19:02:27.955845
2,CCCAGG,EUR,GBP,112.64,99.9995392,cryptocompare,2017-12-27 19:02:27.955845
3,CCCAGG,EUR,USD,13892833.458,16591850.1262,cryptocompare,2017-12-27 18:56:59.514228
4,CCCAGG,EUR,CHF,12402.98,14561.982661,cryptocompare,2017-12-27 18:56:59.514228
5,CCCAGG,EUR,GBP,112.64,99.9995392,cryptocompare,2017-12-27 18:56:59.514228
6,CCCAGG,EUR,USD,13892833.458,16591850.1262,cryptocompare,2017-12-27 18:56:18.063205
7,CCCAGG,EUR,CHF,12402.98,14561.982661,cryptocompare,2017-12-27 18:56:18.063205
8,CCCAGG,EUR,GBP,112.64,99.9995392,cryptocompare,2017-12-27 18:56:18.063205
