exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,KRONE,BTC,31966.793947,0.0812816,1,JordanManual,cryptocompare,KRONE,2017-12-31 03:08:26.612554
CCCAGG,KRONE,LTC,12352.2532529,1.41949937,1,JordanManual,cryptocompare,KRONE,2017-12-31 03:08:26.612554
CCCAGG,KRONE,BTC,60737.8976345,0.14456914,1,JordanManual,cryptocompare,KRONE,2017-12-31 00:19:19.481632
CCCAGG,KRONE,LTC,12452.2532529,1.43077737,1,JordanManual,cryptocompare,KRONE,2017-12-31 00:19:19.481632
CCCAGG,KRONE,DOGE,567.20794215,2466.04747687,1,JordanManual,cryptocompare,KRONE,2017-12-31 00:19:19.481632
