exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,XMRG,ETH,28236.8811899,0.636633989596,1,JordanManual,cryptocompare,XMRG,2017-12-31 03:18:49.576708
CCCAGG,XMRG,ETH,28236.8811899,0.636633989596,1,JordanManual,cryptocompare,XMRG,2017-12-31 03:08:38.553049
