exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,ARPA,BTC,1417.24777137,0.00305451546165,1,JordanManual,cryptocompare,ARPA,2017-12-31 03:16:35.277090
CCCAGG,ARPA,USD,179.33333333,10.7599999998,1,JordanManual,cryptocompare,ARPA,2017-12-31 03:16:35.277090
CCCAGG,ARPA,RUR,171.36114324,676.767880457,1,JordanManual,cryptocompare,ARPA,2017-12-31 03:16:35.277090
