exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,BAC,BTC,1718.38715469,0.000481148403313,1,JordanManual,cryptocompare,BAC,2017-12-31 12:17:55.788036
CCCAGG,BAC,BTC,1718.38715469,0.000481148403313,1,JordanManual,cryptocompare,BAC,2017-12-31 12:01:57.250052
