exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,COVAL,BTC,12669444.3456,20.41736362,1,JordanManual,cryptocompare,COVAL,2017-12-31 03:18:35.872262
CCCAGG,COVAL,BTC,12667721.4342,20.41464143,1,JordanManual,cryptocompare,COVAL,2017-12-31 03:15:46.225487
