exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,PIX,ETH,151469,20.7352278744,1,JordanManual,cryptocompare,PIX,2017-12-29 00:02:51.479837
CCCAGG,PIX,BTC,43500,0.29913,1,JordanManual,cryptocompare,PIX,2017-12-29 00:02:51.479837
