exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,PINKX,DOGE,255601.247505,2881.4269035,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:18:37.911718
CCCAGG,PINKX,BTC,186705.0,0.00186705,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:18:37.911718
CCCAGG,PINKX,USD,33481.4010561,11.7710884704,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:18:37.911718
CCCAGG,PINKX,RUR,3988.43590862,39.8374650799,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:18:37.911718
CCCAGG,PINKX,DOGE,255601.247505,2881.4269035,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:08:28.381619
CCCAGG,PINKX,BTC,186705.0,0.00186705,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:08:28.381619
CCCAGG,PINKX,USD,31481.4010596,11.3835284711,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:08:28.381619
CCCAGG,PINKX,RUR,3988.43590862,39.8374650799,1,JordanManual,cryptocompare,PINKX,2017-12-31 03:08:28.381619
CCCAGG,PINKX,DOGE,253601.247505,2845.0091035,1,JordanManual,cryptocompare,PINKX,2017-12-31 00:19:21.531998
CCCAGG,PINKX,BTC,156705.0,0.00156705,1,JordanManual,cryptocompare,PINKX,2017-12-31 00:19:21.531998
CCCAGG,PINKX,USD,29480.9651474,10.995864,1,JordanManual,cryptocompare,PINKX,2017-12-31 00:19:21.531998
CCCAGG,PINKX,RUR,1988.0,19.85663112,1,JordanManual,cryptocompare,PINKX,2017-12-31 00:19:21.531998
