exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,FDC,DOGE,3001.984,150.0992,1,JordanManual,cryptocompare,FDC,2017-12-29 00:02:58.402688
