exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,ALIS,BTC,65903.9907393,4.0322288874,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:57:18.972697
CCCAGG,ALIS,ETH,19055.4653363,18.8058459523,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:57:18.972697
CCCAGG,ALIS,LTC,156.20704623,0.52303895,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:57:18.972697
CCCAGG,ALIS,DOGE,144.74220783,13915.0857571,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:57:18.972697
CCCAGG,ALIS,RUR,29.87520943,1909.13959784,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:57:18.972697
CCCAGG,ALIS,BTC,65903.9907393,4.0322288874,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:54:36.575872
CCCAGG,ALIS,ETH,19055.4653363,18.8058459523,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:54:36.575872
CCCAGG,ALIS,LTC,156.20704623,0.52303895,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:54:36.575872
CCCAGG,ALIS,DOGE,144.74220783,13915.0857571,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:54:36.575872
CCCAGG,ALIS,RUR,29.87520943,1909.13959784,1,JordanManual,cryptocompare,ALIS,2017-12-31 11:54:36.575872
