exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,GNT,BTC,10470457.5476,575.798285901,1,JordanManual,cryptocompare,GNT,2017-12-31 03:21:36.305695
CCCAGG,GNT,ETH,1474536.8708,1491.66355202,1,JordanManual,cryptocompare,GNT,2017-12-31 03:18:40.170396
CCCAGG,GNT,USDT,380213.914818,263909.149783,1,JordanManual,cryptocompare,GNT,2017-12-31 03:18:40.170396
CCCAGG,GNT,USD,4508.81062773,3643.22220997,1,JordanManual,cryptocompare,GNT,2017-12-31 03:18:40.170396
CCCAGG,GNT,RUR,2496.99477365,120466.681118,1,JordanManual,cryptocompare,GNT,2017-12-31 03:18:40.170396
CCCAGG,GNT,DOGE,924.951285,88649.5609846,1,JordanManual,cryptocompare,GNT,2017-12-31 03:18:40.170396
CCCAGG,GNT,BTC,10453922.3549,574.890685306,1,JordanManual,cryptocompare,GNT,2017-12-31 03:16:20.440997
CCCAGG,GNT,RUR,5517.49686084,282299.525509,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
CCCAGG,GNT,USD,6330.68529825,5263.04737022,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
CCCAGG,GNT,LTC,8926.31488763,30.98827558,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
CCCAGG,GNT,USDT,360438.590953,251523.545942,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
CCCAGG,GNT,ETH,1388115.68862,1410.80927473,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
CCCAGG,GNT,BTC,11681972.8795,641.480554222,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
CCCAGG,GNT,DOGE,2026.35598276,193844.53286,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
CCCAGG,GNT,RUR,2478.33472648,119626.620723,1,JordanManual,cryptocompare,GNT,2017-12-31 03:08:31.885432
CCCAGG,GNT,USDT,376831.939128,261575.308897,1,JordanManual,cryptocompare,GNT,2017-12-31 03:08:31.885432
CCCAGG,GNT,ETH,1460896.37719,1477.94558224,1,JordanManual,cryptocompare,GNT,2017-12-31 03:08:31.885432
CCCAGG,GNT,BTC,10419783.7604,573.019810172,1,JordanManual,cryptocompare,GNT,2017-12-31 03:08:31.885432
CCCAGG,GNT,USDT,378512.626909,262735.121451,1,JordanManual,cryptocompare,GNT,2017-12-31 03:16:20.440997
CCCAGG,GNT,ETH,1463647.20163,1480.70694614,1,JordanManual,cryptocompare,GNT,2017-12-31 03:16:20.440997
CCCAGG,GNT,BTC,10467198.9977,575.618395416,1,JordanManual,cryptocompare,GNT,2017-12-31 03:18:40.170396
CCCAGG,GNT,WAVES,6.21706989,0.441474070718,1,JordanManual,cryptocompare,GNT,2017-12-31 03:21:36.305695
CCCAGG,GNT,DOGE,924.951285,88649.5609846,1,JordanManual,cryptocompare,GNT,2017-12-31 03:21:36.305695
CCCAGG,GNT,RUR,2496.99477365,120466.681118,1,JordanManual,cryptocompare,GNT,2017-12-31 03:21:36.305695
CCCAGG,GNT,USD,4508.81062773,3643.22220997,1,JordanManual,cryptocompare,GNT,2017-12-31 03:21:36.305695
CCCAGG,GNT,USDT,380213.914818,263909.149783,1,JordanManual,cryptocompare,GNT,2017-12-31 03:21:36.305695
CCCAGG,GNT,ETH,1474583.91181,1491.71082729,1,JordanManual,cryptocompare,GNT,2017-12-31 03:21:36.305695
CCCAGG,GNT,LTC,6444.26898585,22.32823709,1,JordanManual,cryptocompare,GNT,2017-12-31 03:08:31.885432
CCCAGG,GNT,WAVES,6.21706989,0.441474070718,1,JordanManual,cryptocompare,GNT,2017-12-31 00:19:24.016768
