exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,INPAY,BTC,10032.2946764,0.307353768773,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:57:34.507216
CCCAGG,INPAY,ETH,165.73093134,0.0521089863077,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:57:34.507216
CCCAGG,INPAY,RUR,127.80064522,2305.76978019,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:57:34.507216
CCCAGG,INPAY,WAVES,35.57436109,0.803329835975,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:57:34.507216
CCCAGG,INPAY,DOGE,16.74156057,681.619202341,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:57:34.507216
CCCAGG,INPAY,BTC,10032.2946764,0.307353768773,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:54:49.452252
CCCAGG,INPAY,ETH,165.73093134,0.0521089863077,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:54:49.452252
CCCAGG,INPAY,RUR,127.80064522,2305.76978019,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:54:49.452252
CCCAGG,INPAY,WAVES,35.57436109,0.803329835975,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:54:49.452252
CCCAGG,INPAY,DOGE,16.74156057,681.619202341,1,JordanManual,cryptocompare,INPAY,2017-12-31 11:54:49.452252
