exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,GCR,BTC,5786146.40184,104.443147344,1,JordanManual,cryptocompare,GCR,2017-12-31 03:21:26.167189
CCCAGG,GCR,RUR,114.0,1162.80000114,1,JordanManual,cryptocompare,GCR,2017-12-31 03:18:27.091780
CCCAGG,GCR,BTC,5761487.76066,103.962135214,1,JordanManual,cryptocompare,GCR,2017-12-31 03:15:39.724147
CCCAGG,GCR,BTC,5752801.26532,103.792817014,1,JordanManual,cryptocompare,GCR,2017-12-31 03:07:20.621414
CCCAGG,GCR,BTC,5737656.89055,103.413185744,1,JordanManual,cryptocompare,GCR,2017-12-31 02:58:05.632631
CCCAGG,GCR,BTC,5694906.59572,102.559704384,1,JordanManual,cryptocompare,GCR,2017-12-31 02:46:38.602883
CCCAGG,GCR,BTC,5690760.14928,102.477291603,1,JordanManual,cryptocompare,GCR,2017-12-31 02:42:04.375327
CCCAGG,GCR,BTC,5689246.92861,102.447280393,1,JordanManual,cryptocompare,GCR,2017-12-31 02:39:54.387682
CCCAGG,GCR,BTC,5026557.30105,88.9057966769,1,JordanManual,cryptocompare,GCR,2017-12-31 00:59:07.110554
CCCAGG,GCR,BTC,5011295.94652,88.6126185559,1,JordanManual,cryptocompare,GCR,2017-12-31 00:56:09.960475
CCCAGG,GCR,BTC,5597732.0302,100.623389863,1,JordanManual,cryptocompare,GCR,2017-12-31 02:17:02.273553
CCCAGG,GCR,BTC,4993847.51598,88.2845239759,1,JordanManual,cryptocompare,GCR,2017-12-31 00:52:17.494767
CCCAGG,GCR,BTC,4874601.95152,86.007038289,1,JordanManual,cryptocompare,GCR,2017-12-31 00:26:12.903236
CCCAGG,GCR,BTC,4874128.7654,85.998047759,1,JordanManual,cryptocompare,GCR,2017-12-31 00:23:41.380230
CCCAGG,GCR,BTC,4828239.62461,85.127310049,1,JordanManual,cryptocompare,GCR,2017-12-31 00:19:13.603910
CCCAGG,GCR,BTC,5740156.63576,103.549688954,1,JordanManual,cryptocompare,GCR,2017-12-31 03:00:25.946687
CCCAGG,GCR,BTC,5775880.07488,104.242898344,1,JordanManual,cryptocompare,GCR,2017-12-31 03:18:27.091780
CCCAGG,GCR,USD,24.92141952,5.91485378057,1,JordanManual,cryptocompare,GCR,2017-12-31 03:21:26.167189
CCCAGG,GCR,RUR,114.0,1162.80000114,1,JordanManual,cryptocompare,GCR,2017-12-31 03:21:26.167189
CCCAGG,GCR,BTC,5681901.18272,102.301395283,1,JordanManual,cryptocompare,GCR,2017-12-31 02:38:07.678362
CCCAGG,GCR,USD,24.92141952,5.91485378057,1,JordanManual,cryptocompare,GCR,2017-12-31 00:19:13.603910
