exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,PXI,BTC,149335.298222,0.225800969172,1,JordanManual,cryptocompare,PXI,2017-12-31 03:21:26.900789
CCCAGG,PXI,DOGE,5.0,10.8661763,1,JordanManual,cryptocompare,PXI,2017-12-31 03:21:26.900789
CCCAGG,PXI,WAVES,1.00646391,0.000102900870158,1,JordanManual,cryptocompare,PXI,2017-12-31 03:21:26.900789
CCCAGG,PXI,BTC,148053.188573,0.223890667937,1,JordanManual,cryptocompare,PXI,2017-12-31 03:15:40.046414
CCCAGG,PXI,WAVES,1.00646391,0.000102900870158,1,JordanManual,cryptocompare,PXI,2017-12-31 03:15:40.046414
CCCAGG,PXI,BTC,152871.126783,0.230013991928,1,JordanManual,cryptocompare,PXI,2017-12-31 00:19:14.331734
CCCAGG,PXI,LTC,3257.98999476,0.32274027,1,JordanManual,cryptocompare,PXI,2017-12-31 00:19:14.331734
CCCAGG,PXI,WAVES,903.39720574,1.09198667458,1,JordanManual,cryptocompare,PXI,2017-12-31 00:19:14.331734
CCCAGG,PXI,USD,20.83333333,0.99999999984,1,JordanManual,cryptocompare,PXI,2017-12-31 00:19:14.331734
CCCAGG,PXI,DOGE,5.0,10.8661763,1,JordanManual,cryptocompare,PXI,2017-12-31 00:19:14.331734
