exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,ART,BTC,25850.0,1.06747,1,JordanManual,cryptocompare,ART,2017-12-31 03:15:53.704856
CCCAGG,ART,ETH,14113.7228936,10.462915233,1,JordanManual,cryptocompare,ART,2017-12-31 03:15:53.704856
