exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,STRAT,BTC,1788080.10559,1803.95358338,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:18:02.880346
CCCAGG,STRAT,ETH,64961.6275056,1209.2403265,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:16:44.453021
CCCAGG,STRAT,USD,46638.8751253,608011.376354,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:16:44.453021
CCCAGG,STRAT,LTC,106.99530562,6.78761599,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:16:44.453021
CCCAGG,STRAT,BTC,1787396.31823,1803.26892242,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:14:54.913673
CCCAGG,STRAT,USD,49346.8531253,642513.939334,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:54:31.845084
CCCAGG,STRAT,ETH,66141.3267251,1230.70710542,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:54:31.845084
CCCAGG,STRAT,BTC,1840876.63634,1856.99319486,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:54:31.845084
CCCAGG,STRAT,ETH,66260.3267251,1232.94250551,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:57:08.239583
CCCAGG,STRAT,BTC,1843496.746,1859.61065819,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:57:08.239583
CCCAGG,STRAT,LTC,111.4630921,7.070667,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:54:31.845084
CCCAGG,STRAT,DOGE,5.40193047,9187.95921905,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:11:59.694707
CCCAGG,STRAT,ETH,64935.7675056,1208.74957424,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:11:59.694707
CCCAGG,STRAT,BTC,1784923.72863,1800.79272193,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:11:59.694707
CCCAGG,STRAT,USD,46637.8651253,607997.337354,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:14:54.913673
CCCAGG,STRAT,ETH,64959.6275056,1209.2027265,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:14:54.913673
CCCAGG,STRAT,BTC,1788080.10559,1803.95358338,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:16:44.453021
CCCAGG,STRAT,LTC,106.99530562,6.78761599,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:18:02.880346
CCCAGG,STRAT,USD,46638.8751253,608011.376354,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:18:02.880346
CCCAGG,STRAT,ETH,64961.6275056,1209.2403265,1,JordanManual,cryptocompare,STRAT,2017-12-31 12:18:02.880346
CCCAGG,STRAT,USD,49351.3191253,642574.807564,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:57:08.239583
CCCAGG,STRAT,DOGE,8.57752518,14531.290975,1,JordanManual,cryptocompare,STRAT,2017-12-31 11:54:31.845084
