exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,EMC,BTC,619125.011418,141.647525169,1,JordanManual,cryptocompare,EMC,2017-12-31 12:17:50.585949
CCCAGG,EMC,USD,74186.6185097,220501.328647,1,JordanManual,cryptocompare,EMC,2017-12-31 12:16:38.728541
CCCAGG,EMC,ETH,3549.6,17.13791,1,JordanManual,cryptocompare,EMC,2017-12-31 12:16:38.728541
CCCAGG,EMC,DASH,10.4164021,0.03337412687,1,JordanManual,cryptocompare,EMC,2017-12-31 12:16:38.728541
CCCAGG,EMC,RUR,3.02787532,695.441705714,1,JordanManual,cryptocompare,EMC,2017-12-31 12:16:38.728541
CCCAGG,EMC,BTC,618643.011418,141.545515721,1,JordanManual,cryptocompare,EMC,2017-12-31 12:14:48.057363
CCCAGG,EMC,BTC,619552.238341,141.745193854,1,JordanManual,cryptocompare,EMC,2017-12-31 12:01:55.243469
CCCAGG,EMC,DOGE,0.42727015,130.86054584,1,JordanManual,cryptocompare,EMC,2017-12-31 11:57:00.384990
CCCAGG,EMC,USD,74172.3185097,220459.572647,1,JordanManual,cryptocompare,EMC,2017-12-31 12:14:48.057363
CCCAGG,EMC,BTC,628369.938341,143.697222546,1,JordanManual,cryptocompare,EMC,2017-12-31 11:57:00.384990
CCCAGG,EMC,XMR,27.12111924,0.261635416248,1,JordanManual,cryptocompare,EMC,2017-12-31 11:57:00.384990
CCCAGG,EMC,BTC,619125.011418,141.647525169,1,JordanManual,cryptocompare,EMC,2017-12-31 12:16:38.728541
CCCAGG,EMC,WAVES,0.00741642,0.002286902221,1,JordanManual,cryptocompare,EMC,2017-12-31 12:17:50.585949
CCCAGG,EMC,RUR,3.02787532,695.441705714,1,JordanManual,cryptocompare,EMC,2017-12-31 12:17:50.585949
CCCAGG,EMC,DASH,10.4164021,0.03337412687,1,JordanManual,cryptocompare,EMC,2017-12-31 12:17:50.585949
CCCAGG,EMC,ETH,3549.6,17.13791,1,JordanManual,cryptocompare,EMC,2017-12-31 12:17:50.585949
CCCAGG,EMC,USD,74186.6185097,220501.328647,1,JordanManual,cryptocompare,EMC,2017-12-31 12:17:50.585949
CCCAGG,EMC,USD,77680.1551442,230326.606875,1,JordanManual,cryptocompare,EMC,2017-12-31 11:57:00.384990
CCCAGG,EMC,WAVES,0.00741642,0.002286902221,1,JordanManual,cryptocompare,EMC,2017-12-31 11:57:00.384990
