exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,EXP,BTC,471336.955172,186.619079311,1,JordanManual,cryptocompare,EXP,2017-12-31 12:17:43.634789
CCCAGG,EXP,USD,21.80764412,136.117475461,1,JordanManual,cryptocompare,EXP,2017-12-31 12:17:43.634789
CCCAGG,EXP,DOGE,5.64330199,6858.11115662,1,JordanManual,cryptocompare,EXP,2017-12-31 12:17:43.634789
CCCAGG,EXP,ETH,1.83339947,0.0131219150167,1,JordanManual,cryptocompare,EXP,2017-12-31 12:17:43.634789
CCCAGG,EXP,RUR,0.01453308,5.37723960015,1,JordanManual,cryptocompare,EXP,2017-12-31 12:17:43.634789
CCCAGG,EXP,BTC,470638.067414,186.343163501,1,JordanManual,cryptocompare,EXP,2017-12-31 12:14:48.038163
CCCAGG,EXP,BTC,470376.895183,186.240578961,1,JordanManual,cryptocompare,EXP,2017-12-31 12:11:53.425648
CCCAGG,EXP,BTC,470849.629839,186.407474401,1,JordanManual,cryptocompare,EXP,2017-12-31 12:01:55.131549
CCCAGG,EXP,BTC,481412.973742,190.446361561,1,JordanManual,cryptocompare,EXP,2017-12-31 11:57:00.558011
CCCAGG,EXP,BTC,480890.830483,190.243240031,1,JordanManual,cryptocompare,EXP,2017-12-31 11:54:26.154321
CCCAGG,EXP,USD,21.80764412,136.117475461,1,JordanManual,cryptocompare,EXP,2017-12-31 11:54:26.154321
CCCAGG,EXP,DOGE,5.64330199,6858.11115662,1,JordanManual,cryptocompare,EXP,2017-12-31 11:54:26.154321
CCCAGG,EXP,LTC,2.86114416,0.07035914,1,JordanManual,cryptocompare,EXP,2017-12-31 11:54:26.154321
CCCAGG,EXP,ETH,1.83339947,0.0131219150167,1,JordanManual,cryptocompare,EXP,2017-12-31 11:54:26.154321
CCCAGG,EXP,RUR,0.01453308,5.37723960015,1,JordanManual,cryptocompare,EXP,2017-12-31 11:54:26.154321
