exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,MBI,WAVES,2574.91,20.65132791,1,JordanManual,cryptocompare,MBI,2017-12-31 12:14:49.903760
CCCAGG,MBI,BTC,2540.0,0.0189775701,1,JordanManual,cryptocompare,MBI,2017-12-31 12:14:49.903760
