exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,PWR,USD,1322647609.57,3600.3502643,1,JordanManual,cryptocompare,PWR,2017-12-31 12:17:52.055410
CCCAGG,PWR,DOGE,880982580.001,264695.894464,1,JordanManual,cryptocompare,PWR,2017-12-31 11:54:29.168916
CCCAGG,PWR,RUR,910743089.1,137978.14956,1,JordanManual,cryptocompare,PWR,2017-12-31 11:54:29.168916
CCCAGG,PWR,USD,1309854923.69,3466.7028686,1,JordanManual,cryptocompare,PWR,2017-12-31 11:54:29.168916
CCCAGG,PWR,DOGE,860549123.783,258107.891983,1,JordanManual,cryptocompare,PWR,2017-12-31 12:01:58.324605
CCCAGG,PWR,RUR,911957467.678,138194.263747,1,JordanManual,cryptocompare,PWR,2017-12-31 12:01:58.324605
CCCAGG,PWR,USD,1311721401.61,3472.51988246,1,JordanManual,cryptocompare,PWR,2017-12-31 12:01:58.324605
CCCAGG,PWR,RUR,812840000.554,123699.346849,1,JordanManual,cryptocompare,PWR,2017-12-31 12:11:57.067184
CCCAGG,PWR,DOGE,921920640.988,277802.657161,1,JordanManual,cryptocompare,PWR,2017-12-31 12:11:57.067184
CCCAGG,PWR,USD,1305937421.08,3543.55974905,1,JordanManual,cryptocompare,PWR,2017-12-31 12:11:57.067184
CCCAGG,PWR,WAVES,48657807.6007,9.71818261479,1,JordanManual,cryptocompare,PWR,2017-12-31 12:16:40.591367
CCCAGG,PWR,RUR,839668332.521,128460.121157,1,JordanManual,cryptocompare,PWR,2017-12-31 12:16:40.591367
CCCAGG,PWR,USD,1322647609.57,3600.3502643,1,JordanManual,cryptocompare,PWR,2017-12-31 12:16:40.591367
CCCAGG,PWR,WAVES,48657807.6007,9.71818261479,1,JordanManual,cryptocompare,PWR,2017-12-31 12:17:52.055410
CCCAGG,PWR,RUR,839668332.521,128460.121157,1,JordanManual,cryptocompare,PWR,2017-12-31 12:17:52.055410
CCCAGG,PWR,DOGE,921920640.988,277802.657161,1,JordanManual,cryptocompare,PWR,2017-12-31 12:17:52.055410
CCCAGG,PWR,WAVES,47356068.4703,9.41878261479,1,JordanManual,cryptocompare,PWR,2017-12-31 11:54:29.168916
CCCAGG,PWR,ETH,10000000.0,0.1,1,JordanManual,cryptocompare,PWR,2017-12-31 11:54:29.168916
