exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,VRP*,BTC,3251980.73253,0.052753924012,1,JordanManual,cryptocompare,VRP*,2017-12-31 03:21:36.019953
CCCAGG,VRP*,USD,1327096.75623,133.444682307,1,JordanManual,cryptocompare,VRP*,2017-12-31 03:21:36.019953
CCCAGG,VRP*,DOGE,363961.642136,5093.05760504,1,JordanManual,cryptocompare,VRP*,2017-12-31 03:21:36.019953
CCCAGG,VRP*,RUR,11701.897225,175.68237318,1,JordanManual,cryptocompare,VRP*,2017-12-31 03:21:36.019953
CCCAGG,VRP*,BTC,3251980.73253,0.052753924012,1,JordanManual,cryptocompare,VRP*,2017-12-31 03:08:31.529481
CCCAGG,VRP*,USD,1327096.75623,133.444682307,1,JordanManual,cryptocompare,VRP*,2017-12-31 03:08:31.529481
CCCAGG,VRP*,RUR,11701.897225,175.68237318,1,JordanManual,cryptocompare,VRP*,2017-12-31 03:08:31.529481
CCCAGG,VRP*,BTC,3301980.73253,0.053253924012,1,JordanManual,cryptocompare,VRP*,2017-12-31 00:19:24.013115
CCCAGG,VRP*,USD,1317096.75623,132.444582307,1,JordanManual,cryptocompare,VRP*,2017-12-31 00:19:24.013115
CCCAGG,VRP*,DOGE,363961.642136,5093.05760504,1,JordanManual,cryptocompare,VRP*,2017-12-31 00:19:24.013115
CCCAGG,VRP*,RUR,22074.13083,219.348948783,1,JordanManual,cryptocompare,VRP*,2017-12-31 00:19:24.013115
