exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,QASH,USD,1241483.1795,995480.989654,1,JordanManual,cryptocompare,QASH,2017-12-31 03:18:43.608278
CCCAGG,QASH,BTC,1155483.99538,73.192998887,1,JordanManual,cryptocompare,QASH,2017-12-31 03:18:43.608278
CCCAGG,QASH,ETH,311297.650333,361.83082856,1,JordanManual,cryptocompare,QASH,2017-12-31 03:18:43.608278
CCCAGG,QASH,SGD,8733.916871,10445.8977226,1,JordanManual,cryptocompare,QASH,2017-12-31 03:18:43.608278
CCCAGG,QASH,EUR,427.68096,316.16741761,1,JordanManual,cryptocompare,QASH,2017-12-31 03:18:43.608278
CCCAGG,QASH,AUD,183.5097751,222.9203344,1,JordanManual,cryptocompare,QASH,2017-12-31 03:18:43.608278
CCCAGG,QASH,USD,1349397.43294,1097093.58939,1,JordanManual,cryptocompare,QASH,2017-12-31 00:19:27.914192
CCCAGG,QASH,BTC,985206.204447,62.3112809965,1,JordanManual,cryptocompare,QASH,2017-12-31 00:19:27.914192
CCCAGG,QASH,ETH,287717.91166,335.958177915,1,JordanManual,cryptocompare,QASH,2017-12-31 00:19:27.914192
CCCAGG,QASH,SGD,8595.916871,10266.6357226,1,JordanManual,cryptocompare,QASH,2017-12-31 00:19:27.914192
CCCAGG,QASH,EUR,427.68096,316.16741761,1,JordanManual,cryptocompare,QASH,2017-12-31 00:19:27.914192
CCCAGG,QASH,AUD,183.5097751,222.9203344,1,JordanManual,cryptocompare,QASH,2017-12-31 00:19:27.914192
