exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,CFI,BTC,10769912.8886,197.25338316,1,JordanManual,cryptocompare,CFI,2017-12-31 03:18:27.662978
CCCAGG,CFI,ETH,477546.258487,161.760491247,1,JordanManual,cryptocompare,CFI,2017-12-31 03:08:21.163001
CCCAGG,CFI,USDT,174663.958642,40462.0536916,1,JordanManual,cryptocompare,CFI,2017-12-31 03:08:21.163001
CCCAGG,CFI,BTC,10673334.2537,195.396001361,1,JordanManual,cryptocompare,CFI,2017-12-31 03:07:20.892523
CCCAGG,CFI,BTC,11786875.9735,214.555203673,1,JordanManual,cryptocompare,CFI,2017-12-31 00:56:14.215663
CCCAGG,CFI,ETH,544047.267051,184.396816436,1,JordanManual,cryptocompare,CFI,2017-12-31 00:59:07.561992
CCCAGG,CFI,BTC,11820905.5221,215.181929432,1,JordanManual,cryptocompare,CFI,2017-12-31 00:59:07.561992
CCCAGG,CFI,USDT,176867.087154,40979.293492,1,JordanManual,cryptocompare,CFI,2017-12-31 02:17:02.671107
CCCAGG,CFI,ETH,485644.624985,164.352041337,1,JordanManual,cryptocompare,CFI,2017-12-31 02:17:02.671107
CCCAGG,CFI,BTC,10591682.1041,193.353876394,1,JordanManual,cryptocompare,CFI,2017-12-31 02:17:02.671107
CCCAGG,CFI,ETH,491915.474092,166.514935914,1,JordanManual,cryptocompare,CFI,2017-12-31 02:38:07.950939
CCCAGG,CFI,ETH,498536.992936,168.812073194,1,JordanManual,cryptocompare,CFI,2017-12-31 02:40:59.197765
CCCAGG,CFI,BTC,10696948.5158,195.350787628,1,JordanManual,cryptocompare,CFI,2017-12-31 02:39:54.512649
CCCAGG,CFI,USDT,178264.712041,41311.6191796,1,JordanManual,cryptocompare,CFI,2017-12-31 02:46:38.797972
CCCAGG,CFI,ETH,500801.378775,169.594436306,1,JordanManual,cryptocompare,CFI,2017-12-31 02:46:38.797972
CCCAGG,CFI,BTC,10998600.3596,201.17527233,1,JordanManual,cryptocompare,CFI,2017-12-31 02:58:05.760522
CCCAGG,CFI,USDT,173447.766507,40170.9427416,1,JordanManual,cryptocompare,CFI,2017-12-31 03:02:20.599703
CCCAGG,CFI,ETH,506094.740115,171.43980261,1,JordanManual,cryptocompare,CFI,2017-12-31 03:02:20.599703
CCCAGG,CFI,ETH,540134.781501,183.074153212,1,JordanManual,cryptocompare,CFI,2017-12-31 00:23:45.550959
CCCAGG,CFI,USDT,179694.28539,41707.0284574,1,JordanManual,cryptocompare,CFI,2017-12-31 00:56:14.215663
CCCAGG,CFI,ETH,478775.435604,162.188690329,1,JordanManual,cryptocompare,CFI,2017-12-31 03:18:27.662978
CCCAGG,CFI,USDT,176835.120679,40984.2383013,1,JordanManual,cryptocompare,CFI,2017-12-31 03:18:27.662978
CCCAGG,CFI,ETH,544033.93977,184.392310749,1,JordanManual,cryptocompare,CFI,2017-12-31 00:56:14.215663
CCCAGG,CFI,ETH,543191.440919,184.108927323,1,JordanManual,cryptocompare,CFI,2017-12-31 00:52:21.700767
CCCAGG,CFI,USDT,179223.69319,41597.3423719,1,JordanManual,cryptocompare,CFI,2017-12-31 00:52:21.700767
CCCAGG,CFI,BTC,11700123.1446,212.957136369,1,JordanManual,cryptocompare,CFI,2017-12-31 00:26:17.770609
CCCAGG,CFI,BTC,11697832.0773,212.915449283,1,JordanManual,cryptocompare,CFI,2017-12-31 00:23:45.550959
CCCAGG,CFI,USDT,177353.927536,41095.0510004,1,JordanManual,cryptocompare,CFI,2017-12-31 02:38:07.950939
CCCAGG,CFI,BTC,10684226.4047,195.107353638,1,JordanManual,cryptocompare,CFI,2017-12-31 02:38:07.950939
CCCAGG,CFI,BTC,10712450.942,195.648227918,1,JordanManual,cryptocompare,CFI,2017-12-31 02:42:04.517200
CCCAGG,CFI,BTC,11776071.0376,214.356131453,1,JordanManual,cryptocompare,CFI,2017-12-31 00:52:21.700767
CCCAGG,CFI,ETH,498959.735049,168.957441524,1,JordanManual,cryptocompare,CFI,2017-12-31 02:43:49.771715
CCCAGG,CFI,BTC,10770726.2054,196.772489625,1,JordanManual,cryptocompare,CFI,2017-12-31 02:46:38.797972
CCCAGG,CFI,USDT,179924.747798,41708.0793047,1,JordanManual,cryptocompare,CFI,2017-12-31 02:58:05.760522
CCCAGG,CFI,BTC,11003097.1114,201.26010381,1,JordanManual,cryptocompare,CFI,2017-12-31 03:00:25.989864
CCCAGG,CFI,USDT,177779.499192,41196.2442882,1,JordanManual,cryptocompare,CFI,2017-12-31 02:40:59.197765
CCCAGG,CFI,USDT,172242.16639,39982.1780087,1,JordanManual,cryptocompare,CFI,2017-12-31 00:23:45.550959
