Id,exchange,fromSymbol,toSymbol,volume24h,volume24hTo,source,timestamp_api_call
0,CCCAGG,BOS,BTC,8822.649,1.359614709,cryptocompare,2017-12-28 13:45:44.766613
1,CCCAGG,BOS,BTC,5879.685,1.00088423,cryptocompare,2017-12-27 23:53:51.176208
2,CCCAGG,BOS,BTC,4503.741,0.769725638,cryptocompare,2017-12-27 23:09:10.869907
3,CCCAGG,BOS,BTC,5871.954,1.005523783,cryptocompare,2017-12-27 21:29:04.513681
4,CCCAGG,BOS,BTC,5684.925,0.975122346,cryptocompare,2017-12-27 21:01:13.421278
