exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,NXT,BTC,225753755.575,10539.7848003,1,JordanManual,cryptocompare,NXT,2017-12-31 03:21:26.180752
CCCAGG,NXT,USD,30201661.8299,17702965.6826,1,JordanManual,cryptocompare,NXT,2017-12-31 01:00:51.884325
CCCAGG,NXT,USD,30083044.0707,18006214.3921,1,JordanManual,cryptocompare,NXT,2017-12-31 03:18:26.240026
CCCAGG,NXT,ETH,920160.0,774.15121,1,JordanManual,cryptocompare,NXT,2017-12-31 03:18:26.240026
CCCAGG,NXT,XMR,122880.56985,236.11654004,1,JordanManual,cryptocompare,NXT,2017-12-31 03:18:26.240026
CCCAGG,NXT,BTC,224581429.014,10476.8358087,1,JordanManual,cryptocompare,NXT,2017-12-31 03:15:39.346996
CCCAGG,NXT,ETH,913990.0,768.15553,1,JordanManual,cryptocompare,NXT,2017-12-31 03:08:20.815916
CCCAGG,NXT,XMR,112687.130104,213.76671216,1,JordanManual,cryptocompare,NXT,2017-12-31 03:08:20.815916
CCCAGG,NXT,BTC,222197360.919,10349.6619049,1,JordanManual,cryptocompare,NXT,2017-12-31 03:07:20.728924
CCCAGG,NXT,USD,30746428.1393,18268299.145,1,JordanManual,cryptocompare,NXT,2017-12-31 03:02:20.346193
CCCAGG,NXT,XMR,110867.827834,209.65903623,1,JordanManual,cryptocompare,NXT,2017-12-31 03:02:20.346193
CCCAGG,NXT,USD,30370045.0861,18023290.5847,1,JordanManual,cryptocompare,NXT,2017-12-31 02:38:07.531236
CCCAGG,NXT,ETH,939510.0,783.73631,1,JordanManual,cryptocompare,NXT,2017-12-31 03:00:25.829703
CCCAGG,NXT,USD,30377283.4213,18027854.0981,1,JordanManual,cryptocompare,NXT,2017-12-31 02:43:49.419935
CCCAGG,NXT,BTC,224705075.542,10401.1893175,1,JordanManual,cryptocompare,NXT,2017-12-31 02:58:05.396884
CCCAGG,NXT,ETH,930850.0,775.60341,1,JordanManual,cryptocompare,NXT,2017-12-31 02:43:49.419935
CCCAGG,NXT,BTC,220841918.165,10204.0658884,1,JordanManual,cryptocompare,NXT,2017-12-31 02:17:02.192792
CCCAGG,NXT,ETH,931550.0,776.24701,1,JordanManual,cryptocompare,NXT,2017-12-31 02:46:38.782060
CCCAGG,NXT,BTC,222321386.351,10278.9171935,1,JordanManual,cryptocompare,NXT,2017-12-31 02:39:54.482308
CCCAGG,NXT,XMR,110558.826022,209.00226104,1,JordanManual,cryptocompare,NXT,2017-12-31 02:46:38.782060
CCCAGG,NXT,USD,29962916.1055,17544522.8686,1,JordanManual,cryptocompare,NXT,2017-12-31 00:19:14.056796
CCCAGG,NXT,ETH,921950.0,767.41649,1,JordanManual,cryptocompare,NXT,2017-12-31 02:17:02.192792
CCCAGG,NXT,USD,30200948.8299,17702491.9054,1,JordanManual,cryptocompare,NXT,2017-12-31 00:57:57.792530
CCCAGG,NXT,BTC,226979294.24,10323.2331904,1,JordanManual,cryptocompare,NXT,2017-12-31 00:59:06.918248
CCCAGG,NXT,ETH,984480.0,807.44844,1,JordanManual,cryptocompare,NXT,2017-12-31 01:00:51.884325
CCCAGG,NXT,USD,30001972.0623,17570039.4412,1,JordanManual,cryptocompare,NXT,2017-12-31 00:26:12.029200
CCCAGG,NXT,USD,29902669.5466,17884555.5579,1,JordanManual,cryptocompare,NXT,2017-12-31 03:08:20.815916
CCCAGG,NXT,ETH,930840.0,775.59419,1,JordanManual,cryptocompare,NXT,2017-12-31 02:38:07.531236
CCCAGG,NXT,USD,29988007.1841,17560929.1991,1,JordanManual,cryptocompare,NXT,2017-12-31 00:23:40.559681
CCCAGG,NXT,ETH,976560.0,799.88498,1,JordanManual,cryptocompare,NXT,2017-12-31 00:26:12.029200
CCCAGG,NXT,USD,30168208.3577,18064052.5605,1,JordanManual,cryptocompare,NXT,2017-12-31 03:21:26.180752
CCCAGG,NXT,ETH,921050.0,775.01453,1,JordanManual,cryptocompare,NXT,2017-12-31 03:21:26.180752
CCCAGG,NXT,XMR,122880.56985,236.11654004,1,JordanManual,cryptocompare,NXT,2017-12-31 03:21:26.180752
CCCAGG,NXT,BTC,224870024.808,10492.1850067,1,JordanManual,cryptocompare,NXT,2017-12-31 03:18:26.240026
CCCAGG,NXT,USD,30370944.0861,18023854.7873,1,JordanManual,cryptocompare,NXT,2017-12-31 02:40:58.961696
CCCAGG,NXT,USD,30031620.4415,17971308.5129,1,JordanManual,cryptocompare,NXT,2017-12-31 03:15:39.346996
CCCAGG,NXT,ETH,917690.0,771.74549,1,JordanManual,cryptocompare,NXT,2017-12-31 03:15:39.346996
CCCAGG,NXT,XMR,118056.930524,225.50390579,1,JordanManual,cryptocompare,NXT,2017-12-31 03:15:39.346996
