exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,MYST,BTC,1400228.83527,182.668238216,1,JordanManual,cryptocompare,MYST,2017-12-31 12:17:42.758818
CCCAGG,MYST,BTC,1401845.75502,182.836574379,1,JordanManual,cryptocompare,MYST,2017-12-31 11:54:26.359197
CCCAGG,MYST,USDT,63381.7477515,103716.064743,1,JordanManual,cryptocompare,MYST,2017-12-31 11:57:00.801074
CCCAGG,MYST,ETH,96275.595574,228.782294784,1,JordanManual,cryptocompare,MYST,2017-12-31 11:57:00.801074
CCCAGG,MYST,BTC,1402175.75502,182.879367879,1,JordanManual,cryptocompare,MYST,2017-12-31 11:57:00.801074
CCCAGG,MYST,USDT,60625.2396995,99482.1035579,1,JordanManual,cryptocompare,MYST,2017-12-31 12:01:55.025223
CCCAGG,MYST,ETH,93803.2269745,223.238685777,1,JordanManual,cryptocompare,MYST,2017-12-31 12:01:55.025223
CCCAGG,MYST,BTC,1398861.76703,182.493163582,1,JordanManual,cryptocompare,MYST,2017-12-31 12:01:55.025223
CCCAGG,MYST,USDT,60939.7417219,100041.538431,1,JordanManual,cryptocompare,MYST,2017-12-31 12:11:54.313010
CCCAGG,MYST,ETH,93670.3774124,222.983297869,1,JordanManual,cryptocompare,MYST,2017-12-31 12:11:54.313010
CCCAGG,MYST,BTC,1399935.63842,182.630678414,1,JordanManual,cryptocompare,MYST,2017-12-31 12:11:54.313010
CCCAGG,MYST,USDT,61050.8646573,100239.203441,1,JordanManual,cryptocompare,MYST,2017-12-31 12:14:47.946074
CCCAGG,MYST,ETH,93810.2770437,223.324691284,1,JordanManual,cryptocompare,MYST,2017-12-31 12:14:47.946074
CCCAGG,MYST,BTC,1399981.60242,182.636551326,1,JordanManual,cryptocompare,MYST,2017-12-31 12:14:47.946074
CCCAGG,MYST,USDT,61054.8125545,100246.195812,1,JordanManual,cryptocompare,MYST,2017-12-31 12:17:42.758818
CCCAGG,MYST,ETH,93818.9706722,223.34599137,1,JordanManual,cryptocompare,MYST,2017-12-31 12:17:42.758818
CCCAGG,MYST,ETH,96181.8154276,228.553461849,1,JordanManual,cryptocompare,MYST,2017-12-31 11:54:26.359197
CCCAGG,MYST,USDT,63289.707389,103552.343733,1,JordanManual,cryptocompare,MYST,2017-12-31 11:54:26.359197
