exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,DFT,BTC,22037.763065,8.16678672078,1,JordanManual,cryptocompare,DFT,2017-12-31 03:15:44.920100
CCCAGG,DFT,ETH,687.34451097,4.68464574332,1,JordanManual,cryptocompare,DFT,2017-12-31 00:19:20.073846
CCCAGG,DFT,RUR,778.87818177,233573.960359,1,JordanManual,cryptocompare,DFT,2017-12-31 00:19:20.073846
CCCAGG,DFT,USD,3067.06980248,15319.7502597,1,JordanManual,cryptocompare,DFT,2017-12-31 00:19:20.073846
CCCAGG,DFT,BTC,20800.5638814,7.55722287027,1,JordanManual,cryptocompare,DFT,2017-12-31 00:19:20.073846
CCCAGG,DFT,DOGE,189.02569663,116688.336986,1,JordanManual,cryptocompare,DFT,2017-12-31 03:08:26.585293
CCCAGG,DFT,ETH,677.94537196,4.67991076362,1,JordanManual,cryptocompare,DFT,2017-12-31 03:08:26.585293
CCCAGG,DFT,DOGE,164.56490159,99120.9337785,1,JordanManual,cryptocompare,DFT,2017-12-31 00:19:20.073846
CCCAGG,DFT,RUR,754.80106999,236686.614683,1,JordanManual,cryptocompare,DFT,2017-12-31 03:08:26.585293
CCCAGG,DFT,BTC,21941.3687248,8.12823090952,1,JordanManual,cryptocompare,DFT,2017-12-31 03:08:26.585293
CCCAGG,DFT,WAVES,9.06059846,4.00189946265,1,JordanManual,cryptocompare,DFT,2017-12-31 03:15:44.920100
CCCAGG,DFT,DOGE,189.02569663,116688.336986,1,JordanManual,cryptocompare,DFT,2017-12-31 03:15:44.920100
CCCAGG,DFT,ETH,677.94537196,4.67991076362,1,JordanManual,cryptocompare,DFT,2017-12-31 03:15:44.920100
CCCAGG,DFT,RUR,754.80106999,236686.614683,1,JordanManual,cryptocompare,DFT,2017-12-31 03:15:44.920100
CCCAGG,DFT,USD,3453.24271348,17877.0431663,1,JordanManual,cryptocompare,DFT,2017-12-31 03:15:44.920100
CCCAGG,DFT,USD,3453.24271348,17877.0431663,1,JordanManual,cryptocompare,DFT,2017-12-31 03:08:26.585293
CCCAGG,DFT,WAVES,9.06059846,4.00189946265,1,JordanManual,cryptocompare,DFT,2017-12-31 00:19:20.073846
