exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,TIME,BTC,2896.18566589,4.56587235923,1,JordanManual,cryptocompare,TIME,2017-12-31 11:57:18.790434
CCCAGG,TIME,USDT,1631.58114292,33491.127651,1,JordanManual,cryptocompare,TIME,2017-12-31 11:57:18.790434
CCCAGG,TIME,ETH,1616.19302684,47.5664728797,1,JordanManual,cryptocompare,TIME,2017-12-31 11:57:18.790434
CCCAGG,TIME,CHF,15.89923491,310.279999934,1,JordanManual,cryptocompare,TIME,2017-12-31 11:57:18.790434
CCCAGG,TIME,USD,15.10173417,279.588968243,1,JordanManual,cryptocompare,TIME,2017-12-31 11:57:18.790434
CCCAGG,TIME,DOGE,0.05928342,465.3307938,1,JordanManual,cryptocompare,TIME,2017-12-31 11:57:18.790434
CCCAGG,TIME,BTC,2892.5611998,4.56016179544,1,JordanManual,cryptocompare,TIME,2017-12-31 11:54:36.771582
CCCAGG,TIME,USDT,1631.58114292,33491.127651,1,JordanManual,cryptocompare,TIME,2017-12-31 11:54:36.771582
CCCAGG,TIME,ETH,1616.19302684,47.5664728797,1,JordanManual,cryptocompare,TIME,2017-12-31 11:54:36.771582
CCCAGG,TIME,CHF,15.89923491,310.279999934,1,JordanManual,cryptocompare,TIME,2017-12-31 11:54:36.771582
CCCAGG,TIME,USD,15.10173417,279.588968243,1,JordanManual,cryptocompare,TIME,2017-12-31 11:54:36.771582
CCCAGG,TIME,DOGE,0.05928342,465.3307938,1,JordanManual,cryptocompare,TIME,2017-12-31 11:54:36.771582
