Id,exchange,fromSymbol,toSymbol,volume24h,volume24hTo,source,timestamp_api_call
29,CCCAGG,USD,RUB,532692.120329,31051913.477,cryptocompare,2017-12-27 21:38:23.371317
30,CCCAGG,USD,CAD,5186.5124,6574.12525714,cryptocompare,2017-12-27 21:29:32.341328
31,CCCAGG,USD,JPY,9069.1301,1030217.27916,cryptocompare,2017-12-27 22:47:13.291273
32,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:42:45.652702
33,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:42:45.652702
34,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:38:44.057658
35,CCCAGG,USD,RUB,529980.610513,30893978.67,cryptocompare,2017-12-27 21:21:48.699139
36,CCCAGG,USD,RUB,540693.244592,31517077.5507,cryptocompare,2017-12-27 22:39:29.045409
37,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 22:02:36.478737
38,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:38:44.057658
39,CCCAGG,USD,RUR,301781.769955,17986922.3851,cryptocompare,2017-12-27 22:38:44.057658
40,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 21:02:15.288707
41,CCCAGG,USD,RUR,305858.60586,18202242.2959,cryptocompare,2017-12-27 20:04:02.259868
42,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:46:01.243353
43,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:39:19.763398
44,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:16:25.738047
45,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:37:35.968887
46,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:38:44.057658
47,CCCAGG,USD,RUB,516656.806689,30109037.6373,cryptocompare,2017-12-27 19:47:30.271992
48,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:42:45.652702
49,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:34:39.913898
50,CCCAGG,USD,RUR,308839.621373,18381693.6101,cryptocompare,2017-12-27 20:34:39.913898
51,CCCAGG,USD,RUR,306747.571477,18253116.4314,cryptocompare,2017-12-27 20:00:36.708517
52,CCCAGG,USD,RUB,507430.469668,29570398.2334,cryptocompare,2017-12-27 19:15:51.318276
53,CCCAGG,USD,CAD,4919.7613,6236.30252449,cryptocompare,2017-12-27 20:19:25.514257
54,CCCAGG,USD,RUR,302014.027299,18000945.3593,cryptocompare,2017-12-27 22:42:45.652702
55,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:47:13.291273
56,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:30:56.995876
57,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:00:36.708517
58,CCCAGG,USD,JPY,9019.7251,1024620.18671,cryptocompare,2017-12-27 22:46:01.243353
59,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:16:25.738047
60,CCCAGG,USD,JPY,8825.149,1002571.00179,cryptocompare,2017-12-27 22:39:19.763398
61,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:00:36.708517
62,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:25:37.136776
63,CCCAGG,USD,RUB,540693.244592,31517077.5507,cryptocompare,2017-12-27 22:38:57.470446
64,CCCAGG,USD,RUB,534407.575894,31155085.4737,cryptocompare,2017-12-27 20:38:12.576175
65,CCCAGG,USD,RUB,530125.978525,30903388.8421,cryptocompare,2017-12-27 20:26:28.776896
66,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:13:54.806856
67,CCCAGG,USD,JPY,6896.7846,783808.163029,cryptocompare,2017-12-27 22:02:36.478737
68,CCCAGG,USD,CAD,5497.1326,6967.41576402,cryptocompare,2017-12-27 22:02:36.478737
69,CCCAGG,USD,RUB,516656.806689,30109037.6373,cryptocompare,2017-12-27 19:46:49.198450
70,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:26:51.729664
71,CCCAGG,USD,RUB,531825.25018,31003304.9327,cryptocompare,2017-12-27 20:30:16.892080
72,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 20:00:36.708517
73,CCCAGG,USD,RUB,531291.750566,30966609.2988,cryptocompare,2017-12-27 22:05:04.249814
74,CCCAGG,USD,RUB,546389.685507,31852543.4515,cryptocompare,2017-12-27 22:48:17.277223
75,CCCAGG,USD,RUB,523592.487552,30519633.5701,cryptocompare,2017-12-27 20:02:38.666580
76,CCCAGG,USD,RUR,308835.251053,18381430.3036,cryptocompare,2017-12-27 20:30:56.995876
77,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:47:13.291273
78,CCCAGG,USD,RUB,544711.783356,31753800.095,cryptocompare,2017-12-27 22:44:49.123095
79,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:47:30.271992
80,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:24:32.275038
81,CCCAGG,USD,JPY,6884.7375,782441.540005,cryptocompare,2017-12-27 21:29:32.341328
82,CCCAGG,USD,JPY,9019.7251,1024620.18671,cryptocompare,2017-12-27 22:42:45.652702
83,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 21:29:32.341328
84,CCCAGG,USD,SGD,2306.8755,3093.8396728,cryptocompare,2017-12-27 19:24:32.275038
85,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:34:39.913898
86,CCCAGG,USD,JPY,8825.149,1002571.00179,cryptocompare,2017-12-27 22:38:44.057658
87,CCCAGG,USD,RUR,308124.057462,18338541.0794,cryptocompare,2017-12-27 20:20:28.477731
88,CCCAGG,USD,RUR,300532.864724,17899525.6811,cryptocompare,2017-12-27 21:02:15.288707
89,CCCAGG,USD,RUB,512925.287805,29890744.1389,cryptocompare,2017-12-27 19:37:07.762514
90,CCCAGG,USD,RUR,301781.769955,17986922.3851,cryptocompare,2017-12-27 22:39:19.763398
91,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:30:56.995876
92,CCCAGG,USD,RUB,529358.640995,30858557.7569,cryptocompare,2017-12-27 20:19:25.514257
93,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:04:02.259868
94,CCCAGG,USD,RUB,527732.815126,30763573.0916,cryptocompare,2017-12-27 20:13:32.061808
95,CCCAGG,USD,RUB,529452.964714,30864053.9949,cryptocompare,2017-12-27 20:22:22.389569
96,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:34:39.913898
97,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:37:35.968887
98,CCCAGG,USD,RUB,507271.196921,29561228.9014,cryptocompare,2017-12-27 19:11:05.785314
99,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:11:05.785314
100,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:20:28.477731
101,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:26:51.729664
102,CCCAGG,USD,JPY,6684.1261,759656.697121,cryptocompare,2017-12-27 21:02:15.288707
103,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:04:02.259868
104,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:30:16.892080
105,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:21:55.709905
106,CCCAGG,USD,CAD,4919.7613,6236.30252449,cryptocompare,2017-12-27 20:20:28.477731
107,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:26:51.729664
108,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:00:36.708517
109,CCCAGG,USD,RUB,532460.714087,31040588.8544,cryptocompare,2017-12-27 20:34:14.985866
110,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 21:02:15.288707
111,CCCAGG,USD,SGD,2654.5323,3559.9077471,cryptocompare,2017-12-27 22:02:36.478737
112,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:21:55.709905
113,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:38:12.576175
114,CCCAGG,USD,CAD,4919.7613,6236.30252449,cryptocompare,2017-12-27 20:16:25.738047
115,CCCAGG,USD,JPY,5752.473,653840.082774,cryptocompare,2017-12-27 19:11:05.785314
116,CCCAGG,USD,JPY,6109.4312,694385.903829,cryptocompare,2017-12-27 19:47:30.271992
117,CCCAGG,USD,SGD,2368.6905,3176.7521323,cryptocompare,2017-12-27 19:37:35.968887
118,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:20:28.477731
119,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:30:16.892080
120,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:30:56.995876
121,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:04:02.259868
122,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:16:25.738047
123,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:11:05.785314
124,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:25:37.136776
125,CCCAGG,USD,RUR,301194.918108,17922057.5393,cryptocompare,2017-12-27 19:37:35.968887
126,CCCAGG,USD,RUR,299717.082469,17834763.069,cryptocompare,2017-12-27 19:15:51.318276
127,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:13:54.806856
128,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:11:31.048795
129,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:34:39.913898
130,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:47:30.271992
131,CCCAGG,USD,RUR,307933.369926,18327023.7847,cryptocompare,2017-12-27 20:16:25.738047
132,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:21:55.709905
133,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:30:56.995876
134,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:26:51.729664
135,CCCAGG,USD,RUR,308400.95547,18355210.3996,cryptocompare,2017-12-27 20:26:51.729664
136,CCCAGG,USD,RUR,300798.666246,17898601.1239,cryptocompare,2017-12-27 19:24:32.275038
137,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:11:31.048795
138,CCCAGG,USD,SGD,2538.7983,3404.8196782,cryptocompare,2017-12-27 21:29:32.341328
139,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:25:37.136776
140,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:48:11.937715
141,CCCAGG,USD,RUR,301723.32198,17953488.7001,cryptocompare,2017-12-27 19:47:30.271992
142,CCCAGG,USD,RUB,525190.324296,30613701.8042,cryptocompare,2017-12-27 20:05:06.357651
143,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:15:51.318276
144,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 19:48:11.937715
145,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 19:47:30.271992
146,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:24:32.275038
147,CCCAGG,USD,JPY,6109.4312,694385.903829,cryptocompare,2017-12-27 19:46:49.198450
148,CCCAGG,USD,RUR,308400.95547,18355210.3996,cryptocompare,2017-12-27 20:25:37.136776
149,CCCAGG,USD,CAD,4919.7613,6236.30252449,cryptocompare,2017-12-27 20:21:55.709905
150,CCCAGG,USD,RUR,298306.021631,17751510.0785,cryptocompare,2017-12-27 19:11:05.785314
151,CCCAGG,USD,RUR,306579.318428,18245565.7717,cryptocompare,2017-12-27 20:05:06.357651
152,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:15:51.318276
153,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 20:11:31.048795
154,CCCAGG,USD,RUB,529010.415558,30838279.9456,cryptocompare,2017-12-27 20:16:25.738047
155,CCCAGG,USD,RUB,540693.244592,31517077.5507,cryptocompare,2017-12-27 22:38:44.057658
156,CCCAGG,USD,JPY,6896.7846,783808.163029,cryptocompare,2017-12-27 22:05:04.249814
157,CCCAGG,USD,RUR,296256.232698,17653439.3183,cryptocompare,2017-12-27 22:05:04.249814
158,CCCAGG,USD,SGD,2538.7983,3404.8196782,cryptocompare,2017-12-27 21:38:23.371317
159,CCCAGG,USD,RUB,526767.663118,30706048.974,cryptocompare,2017-12-27 21:02:15.288707
160,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:05:06.357651
161,CCCAGG,USD,RUB,516656.806689,30109037.6373,cryptocompare,2017-12-27 19:48:11.937715
162,CCCAGG,USD,CAD,5186.5124,6574.12525714,cryptocompare,2017-12-27 21:21:48.699139
163,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:47:00.021481
164,CCCAGG,USD,RUB,543224.150434,31666132.2241,cryptocompare,2017-12-27 22:42:45.652702
165,CCCAGG,USD,RUB,527622.197384,30757079.8148,cryptocompare,2017-12-27 20:11:31.048795
166,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:39:29.045409
167,CCCAGG,USD,RUB,508129.987591,29610895.944,cryptocompare,2017-12-27 19:24:32.275038
168,CCCAGG,USD,JPY,8825.149,1002571.00179,cryptocompare,2017-12-27 22:39:29.045409
169,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:22:22.389569
170,CCCAGG,USD,RUB,546435.878954,31855268.4029,cryptocompare,2017-12-27 22:47:13.291273
171,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:38:12.576175
172,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:02:38.666580
173,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:21:30.372065
174,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:37:07.762514
175,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:38:12.576175
176,CCCAGG,USD,RUR,308835.251053,18381430.3036,cryptocompare,2017-12-27 20:30:16.892080
177,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:38:57.470446
178,CCCAGG,USD,CAD,5485.8033,6953.16435208,cryptocompare,2017-12-27 21:38:23.371317
179,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:37:07.762514
180,CCCAGG,USD,JPY,6884.7375,782441.540005,cryptocompare,2017-12-27 21:38:23.371317
181,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 21:38:23.371317
182,CCCAGG,USD,RUR,308840.734232,18381760.5073,cryptocompare,2017-12-27 20:38:12.576175
183,CCCAGG,USD,RUR,299717.082469,17834763.069,cryptocompare,2017-12-27 19:13:54.806856
184,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:38:57.470446
185,CCCAGG,USD,RUR,308400.95547,18355210.3996,cryptocompare,2017-12-27 20:26:28.776896
186,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 22:05:04.249814
187,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:47:00.021481
188,CCCAGG,USD,RUR,307553.616576,18304104.4375,cryptocompare,2017-12-27 20:11:31.048795
189,CCCAGG,USD,RUB,530611.400129,30930761.817,cryptocompare,2017-12-27 21:29:32.341328
190,CCCAGG,USD,JPY,9069.1301,1030217.27916,cryptocompare,2017-12-27 22:47:00.021481
191,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:02:38.666580
192,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:56:01.038443
193,CCCAGG,USD,JPY,9069.1301,1030217.27916,cryptocompare,2017-12-27 22:48:17.277223
194,CCCAGG,USD,RUR,296008.418061,17650144.5099,cryptocompare,2017-12-27 23:03:07.622866
195,CCCAGG,USD,JPY,9069.1301,1030217.27916,cryptocompare,2017-12-27 22:56:01.038443
196,CCCAGG,USD,RUB,558274.12156,32554265.4815,cryptocompare,2017-12-27 22:59:30.081819
197,CCCAGG,USD,SGD,3861.0048,5176.25346853,cryptocompare,2017-12-27 23:03:07.622866
198,CCCAGG,USD,CAD,8761.0345,11101.3657967,cryptocompare,2017-12-27 23:03:07.622866
199,CCCAGG,USD,JPY,8876.2251,1008301.13911,cryptocompare,2017-12-27 23:03:07.622866
200,CCCAGG,USD,CHF,35490.11,35044.3756689,cryptocompare,2017-12-27 23:03:07.622866
201,CCCAGG,USD,RUB,568568.058477,33165706.4456,cryptocompare,2017-12-27 23:09:48.695359
202,CCCAGG,USD,SGD,3861.0048,5176.25346853,cryptocompare,2017-12-27 23:54:20.212688
203,CCCAGG,USD,CAD,8761.0345,11101.3657967,cryptocompare,2017-12-27 23:54:20.212688
204,CCCAGG,USD,JPY,8893.4541,1010251.89198,cryptocompare,2017-12-27 23:54:20.212688
205,CCCAGG,USD,CHF,44440.26,43838.6517441,cryptocompare,2017-12-27 23:54:20.212688
206,CCCAGG,USD,RUR,308189.362075,18384757.9915,cryptocompare,2017-12-27 23:54:20.212688
207,CCCAGG,USD,RUB,548371.555144,31969465.0596,cryptocompare,2017-12-27 22:50:25.767126
208,CCCAGG,USD,RUR,302086.970294,18005358.4862,cryptocompare,2017-12-27 22:48:17.277223
209,CCCAGG,USD,RUR,302993.198008,18060278.1015,cryptocompare,2017-12-27 22:56:01.038443
210,CCCAGG,USD,RUR,302086.970294,18005358.4862,cryptocompare,2017-12-27 22:47:00.021481
211,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:44:49.123095
212,CCCAGG,USD,JPY,9019.7251,1024620.18671,cryptocompare,2017-12-27 22:44:49.123095
213,CCCAGG,USD,RUR,302014.027299,18000945.3593,cryptocompare,2017-12-27 22:44:49.123095
214,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:21:30.372065
215,CCCAGG,USD,CAD,4919.7613,6236.30252449,cryptocompare,2017-12-27 20:22:22.389569
216,CCCAGG,USD,RUB,544711.783356,31753800.095,cryptocompare,2017-12-27 22:46:01.243353
217,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:47:00.021481
218,CCCAGG,USD,RUR,301781.769955,17986922.3851,cryptocompare,2017-12-27 22:38:57.470446
219,CCCAGG,USD,JPY,8825.149,1002571.00179,cryptocompare,2017-12-27 22:38:57.470446
220,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:48:17.277223
221,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:39:29.045409
222,CCCAGG,USD,SGD,3944.8497,5288.87393821,cryptocompare,2017-12-27 22:48:17.277223
223,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:48:17.277223
224,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:56:01.038443
225,CCCAGG,USD,CAD,8869.356,11238.9784381,cryptocompare,2017-12-27 22:56:01.038443
226,CCCAGG,USD,RUR,301781.769955,17986922.3851,cryptocompare,2017-12-27 22:39:29.045409
227,CCCAGG,USD,RUB,540693.244592,31517077.5507,cryptocompare,2017-12-27 22:39:19.763398
228,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 21:02:15.288707
229,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:19:25.514257
230,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:13:32.061808
231,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:25:37.136776
232,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:05:06.357651
233,CCCAGG,USD,JPY,5752.473,653840.082774,cryptocompare,2017-12-27 19:13:54.806856
234,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:22:22.389569
235,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:30:16.892080
236,CCCAGG,USD,RUR,308318.219793,18350213.4833,cryptocompare,2017-12-27 20:22:22.389569
237,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:26:28.776896
238,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 20:04:02.259868
239,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:13:32.061808
240,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:22:22.389569
241,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:48:11.937715
242,CCCAGG,USD,RUB,523407.328352,30508777.4836,cryptocompare,2017-12-27 20:00:36.708517
243,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:11:31.048795
244,CCCAGG,USD,JPY,6884.7375,782441.540005,cryptocompare,2017-12-27 21:21:48.699139
245,CCCAGG,USD,JPY,5752.473,653840.082774,cryptocompare,2017-12-27 19:15:51.318276
246,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:34:14.985866
247,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 20:02:38.666580
248,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:34:14.985866
249,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:21:30.372065
250,CCCAGG,USD,CHF,25974.21,25669.8374959,cryptocompare,2017-12-27 19:46:49.198450
251,CCCAGG,USD,JPY,5957.2995,677106.785343,cryptocompare,2017-12-27 19:37:35.968887
252,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:19:25.514257
253,CCCAGG,USD,JPY,6109.4312,694385.903829,cryptocompare,2017-12-27 19:48:11.937715
254,CCCAGG,USD,RUR,307558.150665,18304377.6791,cryptocompare,2017-12-27 20:13:32.061808
255,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:05:06.357651
256,CCCAGG,USD,RUR,301723.32198,17953488.7001,cryptocompare,2017-12-27 19:48:11.937715
257,CCCAGG,USD,RUR,308318.219793,18350213.4833,cryptocompare,2017-12-27 20:21:55.709905
258,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:20:28.477731
259,CCCAGG,USD,RUB,507430.469668,29570398.2334,cryptocompare,2017-12-27 19:13:54.806856
260,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:30:16.892080
261,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:26:28.776896
262,CCCAGG,USD,RUB,530138.427881,30899136.828,cryptocompare,2017-12-27 22:02:36.478737
263,CCCAGG,USD,RUR,308318.219793,18350213.4833,cryptocompare,2017-12-27 20:21:30.372065
264,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 19:46:49.198450
265,CCCAGG,USD,RUB,532460.714087,31040588.8544,cryptocompare,2017-12-27 20:34:39.913898
266,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:26:28.776896
267,CCCAGG,USD,RUB,523682.022832,30524890.8551,cryptocompare,2017-12-27 20:04:02.259868
268,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:13:32.061808
