exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,ZET,BTC,123418.977384,0.0952770837151,1,JordanManual,cryptocompare,ZET,2017-12-31 11:57:25.480019
CCCAGG,ZET,DOGE,1989.97719151,2360.72569331,1,JordanManual,cryptocompare,ZET,2017-12-31 11:57:25.480019
CCCAGG,ZET,RUR,1243.60987261,1998.30322921,1,JordanManual,cryptocompare,ZET,2017-12-31 11:57:25.480019
CCCAGG,ZET,ETH,661.94912809,0.00928083297596,1,JordanManual,cryptocompare,ZET,2017-12-31 11:57:25.480019
CCCAGG,ZET,USD,328.08157025,3.22345689897,1,JordanManual,cryptocompare,ZET,2017-12-31 11:57:25.480019
CCCAGG,ZET,BTC,123418.977384,0.0952770837151,1,JordanManual,cryptocompare,ZET,2017-12-31 11:54:42.518341
CCCAGG,ZET,DOGE,1989.97719151,2360.72569331,1,JordanManual,cryptocompare,ZET,2017-12-31 11:54:42.518341
CCCAGG,ZET,RUR,1243.60987261,1998.30322921,1,JordanManual,cryptocompare,ZET,2017-12-31 11:54:42.518341
CCCAGG,ZET,ETH,661.94912809,0.00928083297596,1,JordanManual,cryptocompare,ZET,2017-12-31 11:54:42.518341
CCCAGG,ZET,USD,328.08157025,3.22345689897,1,JordanManual,cryptocompare,ZET,2017-12-31 11:54:42.518341
