exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,MGO,BTC,177411.039582,14.9033909271,1,JordanManual,cryptocompare,MGO,2017-12-31 03:16:34.665291
CCCAGG,MGO,DOGE,35.08326296,10374.2851315,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
CCCAGG,MGO,LTC,1461.46443443,11.96252801,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
CCCAGG,MGO,WAVES,2832.15968207,141.930472863,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
CCCAGG,MGO,USDT,95181.7221799,102397.743634,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
CCCAGG,MGO,ETH,107881.528753,169.208410509,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
CCCAGG,MGO,BTC,195672.730734,16.3489810048,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
CCCAGG,MGO,DOGE,34.08326296,9982.98078366,1,JordanManual,cryptocompare,MGO,2017-12-31 03:08:43.818360
CCCAGG,MGO,LTC,1324.46514223,10.62145656,1,JordanManual,cryptocompare,MGO,2017-12-31 03:08:43.818360
CCCAGG,MGO,USDT,91591.8290259,97997.1798917,1,JordanManual,cryptocompare,MGO,2017-12-31 03:08:43.818360
CCCAGG,MGO,ETH,107760.113702,168.675200993,1,JordanManual,cryptocompare,MGO,2017-12-31 03:08:43.818360
CCCAGG,MGO,BTC,176339.773528,14.8113503187,1,JordanManual,cryptocompare,MGO,2017-12-31 03:08:43.818360
CCCAGG,MGO,RUR,0.22570654,7.89972939881,1,JordanManual,cryptocompare,MGO,2017-12-31 03:16:34.665291
CCCAGG,MGO,USD,10.21961517,20.9267307898,1,JordanManual,cryptocompare,MGO,2017-12-31 03:16:34.665291
CCCAGG,MGO,LTC,1324.46514223,10.62145656,1,JordanManual,cryptocompare,MGO,2017-12-31 03:16:34.665291
CCCAGG,MGO,WAVES,2832.15968207,141.930472863,1,JordanManual,cryptocompare,MGO,2017-12-31 03:16:34.665291
CCCAGG,MGO,USDT,92268.0796856,98736.611156,1,JordanManual,cryptocompare,MGO,2017-12-31 03:16:34.665291
CCCAGG,MGO,ETH,108383.232395,169.665709009,1,JordanManual,cryptocompare,MGO,2017-12-31 03:16:34.665291
CCCAGG,MGO,USD,10.21961517,20.9267307898,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
CCCAGG,MGO,RUR,0.22570654,7.89972939881,1,JordanManual,cryptocompare,MGO,2017-12-31 00:19:35.321128
