exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,EMB,LTC,26619107606.0,2840.50274138,1,JordanManual,cryptocompare,EMB,2017-12-31 03:21:35.820390
CCCAGG,EMB,DOGE,2419643792.14,8249080.29646,1,JordanManual,cryptocompare,EMB,2017-12-31 03:18:41.370985
CCCAGG,EMB,BTC,64347451.8285,0.835419833934,1,JordanManual,cryptocompare,EMB,2017-12-31 03:18:41.370985
CCCAGG,EMB,ETH,32246119.4595,9.64375086849,1,JordanManual,cryptocompare,EMB,2017-12-31 03:18:41.370985
CCCAGG,EMB,USD,15190298.9435,3321.90649495,1,JordanManual,cryptocompare,EMB,2017-12-31 03:18:41.370985
CCCAGG,EMB,RUR,3180905.21329,42622.4710514,1,JordanManual,cryptocompare,EMB,2017-12-31 03:18:41.370985
CCCAGG,EMB,USD,14693928.5953,3265.7712273,1,JordanManual,cryptocompare,EMB,2017-12-31 00:19:24.280778
CCCAGG,EMB,ETH,29170392.6113,9.11985192432,1,JordanManual,cryptocompare,EMB,2017-12-31 00:19:24.280778
CCCAGG,EMB,BTC,60703584.2846,0.798066807177,1,JordanManual,cryptocompare,EMB,2017-12-31 00:19:24.280778
CCCAGG,EMB,DOGE,3643374508.82,13247749.4048,1,JordanManual,cryptocompare,EMB,2017-12-31 00:19:24.280778
CCCAGG,EMB,RUR,2477782.56233,35521.9111924,1,JordanManual,cryptocompare,EMB,2017-12-31 00:19:24.280778
CCCAGG,EMB,LTC,34477763060.2,3932.51063952,1,JordanManual,cryptocompare,EMB,2017-12-31 00:19:24.280778
CCCAGG,EMB,BTC,64200626.8285,0.832483333934,1,JordanManual,cryptocompare,EMB,2017-12-31 03:08:31.953205
CCCAGG,EMB,LTC,26619107606.0,2840.50274138,1,JordanManual,cryptocompare,EMB,2017-12-31 03:08:31.953205
CCCAGG,EMB,USD,15041962.2558,3292.23915741,1,JordanManual,cryptocompare,EMB,2017-12-31 03:16:20.787811
CCCAGG,EMB,WAVES,229646.380413,3.73488784628,1,JordanManual,cryptocompare,EMB,2017-12-31 03:21:35.820390
CCCAGG,EMB,RUR,3180905.21329,42622.4710514,1,JordanManual,cryptocompare,EMB,2017-12-31 03:21:35.820390
CCCAGG,EMB,USD,15190298.9435,3321.90649495,1,JordanManual,cryptocompare,EMB,2017-12-31 03:21:35.820390
CCCAGG,EMB,ETH,32246119.4595,9.64375086849,1,JordanManual,cryptocompare,EMB,2017-12-31 03:21:35.820390
CCCAGG,EMB,BTC,64347451.8285,0.835419833934,1,JordanManual,cryptocompare,EMB,2017-12-31 03:21:35.820390
CCCAGG,EMB,DOGE,2419743792.14,8251973.30046,1,JordanManual,cryptocompare,EMB,2017-12-31 03:21:35.820390
CCCAGG,EMB,USD,15010298.9435,3285.30649495,1,JordanManual,cryptocompare,EMB,2017-12-31 03:08:31.953205
CCCAGG,EMB,WAVES,229646.380413,3.73488784628,1,JordanManual,cryptocompare,EMB,2017-12-31 00:19:24.280778
