exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,REE,ETH,16622563.6615,1.55390533497,1,JordanManual,cryptocompare,REE,2017-12-31 03:18:35.018957
CCCAGG,REE,USD,4580379.76618,287.720428441,1,JordanManual,cryptocompare,REE,2017-12-31 03:18:35.018957
CCCAGG,REE,BTC,824972.181743,0.0160334374252,1,JordanManual,cryptocompare,REE,2017-12-31 03:18:35.018957
CCCAGG,REE,RUR,126.05651699,314.442970459,1,JordanManual,cryptocompare,REE,2017-12-31 03:18:35.018957
CCCAGG,REE,USD,4580379.76618,287.720428441,1,JordanManual,cryptocompare,REE,2017-12-31 03:08:25.843539
CCCAGG,REE,BTC,824972.181743,0.0160334374252,1,JordanManual,cryptocompare,REE,2017-12-31 03:08:25.843539
CCCAGG,REE,ETH,16622563.6615,1.55390533497,1,JordanManual,cryptocompare,REE,2017-12-31 00:19:19.224773
CCCAGG,REE,USD,4529565.51755,284.163431037,1,JordanManual,cryptocompare,REE,2017-12-31 00:19:19.224773
CCCAGG,REE,BTC,684225.525724,0.014625970865,1,JordanManual,cryptocompare,REE,2017-12-31 00:19:19.224773
CCCAGG,REE,RUR,126.05651699,314.442970459,1,JordanManual,cryptocompare,REE,2017-12-31 00:19:19.224773
