exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,GRW,BTC,26695.0,0.0082235,1,JordanManual,cryptocompare,GRW,2017-12-31 03:08:47.822339
CCCAGG,GRW,DOGE,791.43835999,657.10093671,1,JordanManual,cryptocompare,GRW,2017-12-31 03:08:47.822339
