exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,HEAT,BTC,6421.63361283,0.44691098,1,JordanManual,cryptocompare,HEAT,2017-12-29 00:02:52.047474
CCCAGG,HEAT,LTC,620.54746717,2.45632165,1,JordanManual,cryptocompare,HEAT,2017-12-29 00:02:52.047474
CCCAGG,HEAT,DOGE,67.80555003,8155.17767803,1,JordanManual,cryptocompare,HEAT,2017-12-29 00:02:52.047474
