exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,FUZZ,BTC,2627212.68275,14.1663735843,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:21:29.507277
CCCAGG,FUZZ,USD,66127.1688703,4803.97862072,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:21:29.507277
CCCAGG,FUZZ,ETH,34128.2919969,2.53041181252,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:21:29.507277
CCCAGG,FUZZ,LTC,18502.8295795,8.46423967,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:21:29.507277
CCCAGG,FUZZ,DOGE,15399.6213822,169558.93336,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:21:29.507277
CCCAGG,FUZZ,RUR,2400.32421968,10720.5541304,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:21:29.507277
CCCAGG,FUZZ,WAVES,3.00126014,0.000300230345011,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:21:29.507277
CCCAGG,FUZZ,BTC,2627212.68275,14.1663735843,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:15:43.141483
CCCAGG,FUZZ,USD,66127.1688703,4803.97862072,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:15:43.141483
CCCAGG,FUZZ,ETH,34128.2919969,2.53041181252,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:15:43.141483
CCCAGG,FUZZ,LTC,18502.8295795,8.46423967,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:15:43.141483
CCCAGG,FUZZ,DOGE,15399.6213822,169558.93336,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:15:43.141483
CCCAGG,FUZZ,RUR,2400.32421968,10720.5541304,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:15:43.141483
CCCAGG,FUZZ,WAVES,3.00126014,0.000300230345011,1,JordanManual,cryptocompare,FUZZ,2017-12-31 03:15:43.141483
