exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,EDR,BTC,29770.4266816,0.017239000028,1,JordanManual,cryptocompare,EDR,2017-12-29 00:11:02.593415
CCCAGG,EDR,USD,25554.3103778,197.103896583,1,JordanManual,cryptocompare,EDR,2017-12-29 00:11:02.593415
