exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,EDC,BTC,271956.775842,0.04900864,1,JordanManual,cryptocompare,EDC,2017-12-31 03:21:31.149590
CCCAGG,EDC,DOGE,2667.75748026,856.90600625,1,JordanManual,cryptocompare,EDC,2017-12-31 03:21:31.149590
CCCAGG,EDC,BTC,271956.775842,0.04900864,1,JordanManual,cryptocompare,EDC,2017-12-31 03:08:25.505709
CCCAGG,EDC,DOGE,2667.75748026,856.90600625,1,JordanManual,cryptocompare,EDC,2017-12-31 03:08:25.505709
CCCAGG,EDC,BTC,450152.791552,0.08471296,1,JordanManual,cryptocompare,EDC,2017-12-31 00:19:18.689214
CCCAGG,EDC,DOGE,3854.50220914,1214.82274548,1,JordanManual,cryptocompare,EDC,2017-12-31 00:19:18.689214
CCCAGG,EDC,RUR,9.10901628,0.4554563705,1,JordanManual,cryptocompare,EDC,2017-12-31 00:19:18.689214
