exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,FUN,BTC,890000498.678,6470.87702249,1,JordanManual,cryptocompare,FUN,2017-12-31 12:17:43.186152
CCCAGG,FUN,ETH,131568003.956,17150.4771062,1,JordanManual,cryptocompare,FUN,2017-12-31 12:17:43.186152
CCCAGG,FUN,USDT,2118412.2208,198689.565115,1,JordanManual,cryptocompare,FUN,2017-12-31 12:17:43.186152
CCCAGG,FUN,USD,489145.812791,46374.9580485,1,JordanManual,cryptocompare,FUN,2017-12-31 12:17:43.186152
CCCAGG,FUN,BTC,886929501.207,6444.87811585,1,JordanManual,cryptocompare,FUN,2017-12-31 12:14:49.966642
CCCAGG,FUN,ETH,131259526.392,17101.28161,1,JordanManual,cryptocompare,FUN,2017-12-31 12:14:49.966642
CCCAGG,FUN,USDT,2118412.2208,198689.565115,1,JordanManual,cryptocompare,FUN,2017-12-31 12:14:49.966642
CCCAGG,FUN,USD,486627.812791,46062.9960955,1,JordanManual,cryptocompare,FUN,2017-12-31 12:14:49.966642
CCCAGG,FUN,BTC,884207994.157,6358.04233285,1,JordanManual,cryptocompare,FUN,2017-12-31 11:57:01.323436
CCCAGG,FUN,ETH,132857190.305,17104.1372125,1,JordanManual,cryptocompare,FUN,2017-12-31 11:57:01.323436
CCCAGG,FUN,USD,486779.493892,45641.1585895,1,JordanManual,cryptocompare,FUN,2017-12-31 11:57:01.323436
CCCAGG,FUN,BTC,881638277.687,6336.87055794,1,JordanManual,cryptocompare,FUN,2017-12-31 11:54:27.471051
CCCAGG,FUN,ETH,132409164.43,17034.405273,1,JordanManual,cryptocompare,FUN,2017-12-31 11:54:27.471051
CCCAGG,FUN,USDT,2150665.2755,200838.778266,1,JordanManual,cryptocompare,FUN,2017-12-31 11:54:27.471051
CCCAGG,FUN,USD,486426.493892,45602.4714712,1,JordanManual,cryptocompare,FUN,2017-12-31 11:54:27.471051
