exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,CTIC,DOGE,7632.26900729,619.866124517,1,JordanManual,cryptocompare,CTIC,2017-12-31 03:18:57.987696
CCCAGG,CTIC,BTC,2531.36851297,0.00039455364206,1,JordanManual,cryptocompare,CTIC,2017-12-31 03:18:57.987696
CCCAGG,CTIC,RUR,1519.18757982,137.037449142,1,JordanManual,cryptocompare,CTIC,2017-12-31 03:18:57.987696
