exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,DIME,LTC,1126113653.48,77.49792549,1,JordanManual,cryptocompare,DIME,2017-12-31 03:21:29.473543
CCCAGG,DIME,DOGE,460654639.497,926346.705638,1,JordanManual,cryptocompare,DIME,2017-12-31 03:21:29.473543
CCCAGG,DIME,USD,126211009.54,2165.1592216,1,JordanManual,cryptocompare,DIME,2017-12-31 03:21:29.473543
CCCAGG,DIME,RUR,93227498.5495,82820.8371497,1,JordanManual,cryptocompare,DIME,2017-12-31 03:21:29.473543
CCCAGG,DIME,ETH,42210755.1824,0.844680818795,1,JordanManual,cryptocompare,DIME,2017-12-31 03:21:29.473543
CCCAGG,DIME,BTC,21519017.363,0.21519017363,1,JordanManual,cryptocompare,DIME,2017-12-31 03:21:29.473543
CCCAGG,DIME,WAVES,1935756.89335,2.22482856008,1,JordanManual,cryptocompare,DIME,2017-12-31 03:21:29.473543
CCCAGG,DIME,LTC,1126113653.48,77.49792549,1,JordanManual,cryptocompare,DIME,2017-12-31 03:18:31.664752
CCCAGG,DIME,DOGE,460378089.748,925793.600609,1,JordanManual,cryptocompare,DIME,2017-12-31 03:18:31.664752
CCCAGG,DIME,USD,126211009.54,2165.1592216,1,JordanManual,cryptocompare,DIME,2017-12-31 03:18:31.664752
CCCAGG,DIME,RUR,93227498.5495,82820.8371497,1,JordanManual,cryptocompare,DIME,2017-12-31 03:18:31.664752
CCCAGG,DIME,ETH,42210755.1824,0.844680818795,1,JordanManual,cryptocompare,DIME,2017-12-31 03:18:31.664752
CCCAGG,DIME,BTC,21519017.363,0.21519017363,1,JordanManual,cryptocompare,DIME,2017-12-31 03:18:31.664752
CCCAGG,DIME,WAVES,1935756.89335,2.22482856008,1,JordanManual,cryptocompare,DIME,2017-12-31 03:18:31.664752
