exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,DAR,WAVES,13697.815979,431.152951147,1,JordanManual,cryptocompare,DAR,2017-12-29 00:03:00.159931
CCCAGG,DAR,BTC,9361.10767,0.264932251129,1,JordanManual,cryptocompare,DAR,2017-12-29 00:03:00.159931
