exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,BTCRED,WAVES,0.39785023,0.0049029917706,1,JordanManual,cryptocompare,BTCRED,2017-12-31 11:54:38.849758
CCCAGG,BTCRED,USD,120347.74892,20167.5313205,1,JordanManual,cryptocompare,BTCRED,2017-12-31 13:17:58.163758
CCCAGG,BTCRED,ETH,11377.4139423,2.75839498076,1,JordanManual,cryptocompare,BTCRED,2017-12-31 13:17:58.163758
CCCAGG,BTCRED,DOGE,8648.44141924,167100.223466,1,JordanManual,cryptocompare,BTCRED,2017-12-31 13:17:58.163758
CCCAGG,BTCRED,RUR,5363.4914396,52057.1433571,1,JordanManual,cryptocompare,BTCRED,2017-12-31 13:17:58.163758
CCCAGG,BTCRED,WAVES,0.72587022,0.0088392316506,1,JordanManual,cryptocompare,BTCRED,2017-12-31 13:17:58.163758
CCCAGG,BTCRED,BTC,133494.231196,1.48969496698,1,JordanManual,cryptocompare,BTCRED,2017-12-31 11:54:38.849758
CCCAGG,BTCRED,USD,114554.196556,19291.0155623,1,JordanManual,cryptocompare,BTCRED,2017-12-31 11:54:38.849758
CCCAGG,BTCRED,ETH,16016.8468997,3.99578363376,1,JordanManual,cryptocompare,BTCRED,2017-12-31 11:54:38.849758
CCCAGG,BTCRED,DOGE,8405.79702852,163164.018693,1,JordanManual,cryptocompare,BTCRED,2017-12-31 11:54:38.849758
CCCAGG,BTCRED,RUR,4853.3163952,47008.0762893,1,JordanManual,cryptocompare,BTCRED,2017-12-31 11:54:38.849758
CCCAGG,BTCRED,BTC,127777.516217,1.43008811805,1,JordanManual,cryptocompare,BTCRED,2017-12-31 13:17:58.163758
