exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,NYC,BTC,167671239.875,1.67671239875,1,JordanManual,cryptocompare,NYC,2017-12-31 03:15:45.107222
CCCAGG,NYC,DOGE,102242538.877,808240.819187,1,JordanManual,cryptocompare,NYC,2017-12-31 00:19:19.775968
CCCAGG,NYC,USD,146241457.134,9557.80434319,1,JordanManual,cryptocompare,NYC,2017-12-31 00:19:19.775968
CCCAGG,NYC,BTC,162193035.269,1.62193035269,1,JordanManual,cryptocompare,NYC,2017-12-31 00:19:19.775968
CCCAGG,NYC,ETH,164306008.983,14.2192249194,1,JordanManual,cryptocompare,NYC,2017-12-31 00:19:19.775968
CCCAGG,NYC,RUR,716877.713387,2859.76937627,1,JordanManual,cryptocompare,NYC,2017-12-31 03:08:26.908034
CCCAGG,NYC,WAVES,19244283.9733,106.879691649,1,JordanManual,cryptocompare,NYC,2017-12-31 03:08:26.908034
CCCAGG,NYC,DOGE,101903248.61,814278.561123,1,JordanManual,cryptocompare,NYC,2017-12-31 03:08:26.908034
CCCAGG,NYC,USD,105870572.283,7139.16102,1,JordanManual,cryptocompare,NYC,2017-12-31 03:08:26.908034
CCCAGG,NYC,ETH,163594161.445,14.4896948662,1,JordanManual,cryptocompare,NYC,2017-12-31 03:08:26.908034
CCCAGG,NYC,BTC,167671239.875,1.67671239875,1,JordanManual,cryptocompare,NYC,2017-12-31 03:08:26.908034
CCCAGG,NYC,RUR,1079394.28822,4488.27715911,1,JordanManual,cryptocompare,NYC,2017-12-31 03:15:45.107222
CCCAGG,NYC,WAVES,19244283.9733,106.879691649,1,JordanManual,cryptocompare,NYC,2017-12-31 03:15:45.107222
CCCAGG,NYC,DOGE,102989449.609,824034.857453,1,JordanManual,cryptocompare,NYC,2017-12-31 03:15:45.107222
CCCAGG,NYC,USD,105870572.283,7139.16102,1,JordanManual,cryptocompare,NYC,2017-12-31 03:15:45.107222
CCCAGG,NYC,ETH,163594161.445,14.4896948662,1,JordanManual,cryptocompare,NYC,2017-12-31 03:15:45.107222
CCCAGG,NYC,WAVES,25490134.2815,131.925427729,1,JordanManual,cryptocompare,NYC,2017-12-31 00:19:19.775968
CCCAGG,NYC,RUR,769197.330546,3074.02459219,1,JordanManual,cryptocompare,NYC,2017-12-31 00:19:19.775968
