exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,VOYA,BTC,262.87240488,0.0169222886409,1,JordanManual,cryptocompare,VOYA,2017-12-29 00:02:50.396535
