exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,BON,DOGE,30198.1020614,1152.67132282,1,JordanManual,cryptocompare,BON,2017-12-31 03:21:29.979709
CCCAGG,BON,BTC,10895.5152386,0.53917078,1,JordanManual,cryptocompare,BON,2017-12-31 03:21:29.979709
CCCAGG,BON,USD,9826.25420202,1.44388,1,JordanManual,cryptocompare,BON,2017-12-31 03:21:29.979709
CCCAGG,BON,ETH,8101.51776283,1.3496400387,1,JordanManual,cryptocompare,BON,2017-12-31 03:21:29.979709
CCCAGG,BON,DOGE,15198.1020614,1014.22117282,1,JordanManual,cryptocompare,BON,2017-12-31 03:15:42.345924
CCCAGG,BON,BTC,10895.5152386,0.53917078,1,JordanManual,cryptocompare,BON,2017-12-31 03:15:42.345924
CCCAGG,BON,USD,9826.25420202,1.44388,1,JordanManual,cryptocompare,BON,2017-12-31 03:15:42.345924
CCCAGG,BON,ETH,8101.51776283,1.3496400387,1,JordanManual,cryptocompare,BON,2017-12-31 03:15:42.345924
CCCAGG,BON,RUR,600.0,3.70001,1,JordanManual,cryptocompare,BON,2017-12-31 03:15:42.345924
CCCAGG,BON,LTC,1.66823126,0.00483178,1,JordanManual,cryptocompare,BON,2017-12-31 03:15:42.345924
