exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,ZEIT,LTC,26931743.9325,7.26314255,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:17:53.713042
CCCAGG,ZEIT,DOGE,17177035.9192,162652.534516,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:17:53.713042
CCCAGG,ZEIT,BTC,1199618.89401,0.0235923778802,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:17:53.713042
CCCAGG,ZEIT,RUR,77564.8518756,2005.62690044,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:17:53.713042
CCCAGG,ZEIT,ETH,26322.5813613,0.0115338172974,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:17:53.713042
CCCAGG,ZEIT,USD,23407.6680355,11.2965826256,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:17:53.713042
CCCAGG,ZEIT,WAVES,5926.57270633,0.177674787527,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:17:53.713042
CCCAGG,ZEIT,LTC,26931743.9325,7.26314255,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:16:41.659793
CCCAGG,ZEIT,DOGE,17177035.9192,162652.534516,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:16:41.659793
CCCAGG,ZEIT,BTC,1199618.89401,0.0235923778802,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:16:41.659793
CCCAGG,ZEIT,RUR,77564.8518756,2005.62690044,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:16:41.659793
CCCAGG,ZEIT,ETH,26322.5813613,0.0115338172974,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:16:41.659793
CCCAGG,ZEIT,USD,23407.6680355,11.2965826256,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:16:41.659793
CCCAGG,ZEIT,WAVES,5926.57270633,0.177674787527,1,JordanManual,cryptocompare,ZEIT,2017-12-31 12:16:41.659793
