exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,UNIFY,BTC,98937.4046247,0.864201258674,1,JordanManual,cryptocompare,UNIFY,2017-12-31 03:08:21.253936
CCCAGG,UNIFY,DOGE,890.18389372,13360.3244236,1,JordanManual,cryptocompare,UNIFY,2017-12-31 03:08:21.253936
CCCAGG,UNIFY,USD,21.25000112,2.61001079911,1,JordanManual,cryptocompare,UNIFY,2017-12-31 03:08:21.253936
CCCAGG,UNIFY,RUR,2.0,6.4000017,1,JordanManual,cryptocompare,UNIFY,2017-12-31 03:08:21.253936
CCCAGG,UNIFY,WAVES,0.866311,0.00866310817339,1,JordanManual,cryptocompare,UNIFY,2017-12-31 03:08:21.253936
CCCAGG,UNIFY,BTC,121485.161819,1.05927125569,1,JordanManual,cryptocompare,UNIFY,2017-12-31 00:19:14.864896
CCCAGG,UNIFY,LTC,2146.50995951,1.09436728,1,JordanManual,cryptocompare,UNIFY,2017-12-31 00:19:14.864896
CCCAGG,UNIFY,DOGE,899.16394744,13501.1157,1,JordanManual,cryptocompare,UNIFY,2017-12-31 00:19:14.864896
CCCAGG,UNIFY,RUR,102.8906985,1009.25023763,1,JordanManual,cryptocompare,UNIFY,2017-12-31 00:19:14.864896
CCCAGG,UNIFY,USD,21.25000112,2.61001079911,1,JordanManual,cryptocompare,UNIFY,2017-12-31 00:19:14.864896
CCCAGG,UNIFY,WAVES,3.86032299,0.0386031681931,1,JordanManual,cryptocompare,UNIFY,2017-12-31 00:19:14.864896
