exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,LRC,BTC,11577395.3119,358.810369364,1,JordanManual,cryptocompare,LRC,2017-12-31 03:15:50.511186
CCCAGG,LRC,ETH,6378482.51541,3627.02238242,1,JordanManual,cryptocompare,LRC,2017-12-31 03:15:50.511186
CCCAGG,LRC,USDT,730682.5353,286378.493384,1,JordanManual,cryptocompare,LRC,2017-12-31 03:15:50.511186
CCCAGG,LRC,USD,2.41735567,1.076942278,1,JordanManual,cryptocompare,LRC,2017-12-31 03:15:50.511186
CCCAGG,LRC,RUR,1.12367285,17.2941830135,1,JordanManual,cryptocompare,LRC,2017-12-31 03:15:50.511186
CCCAGG,LRC,BTC,11547019.7819,357.775768814,1,JordanManual,cryptocompare,LRC,2017-12-31 03:08:29.346308
CCCAGG,LRC,ETH,6353208.88541,3611.3720771,1,JordanManual,cryptocompare,LRC,2017-12-31 03:08:29.346308
CCCAGG,LRC,USDT,730682.5353,286378.493384,1,JordanManual,cryptocompare,LRC,2017-12-31 03:08:29.346308
CCCAGG,LRC,USD,1.41735567,0.566942268,1,JordanManual,cryptocompare,LRC,2017-12-31 03:08:29.346308
CCCAGG,LRC,RUR,1.12367285,17.2941830135,1,JordanManual,cryptocompare,LRC,2017-12-31 03:08:29.346308
