exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,ZEN,BTC,208449.802397,863.00156055,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:21:25.978082
CCCAGG,ZEN,LTC,494.26620519,113.77429745,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:18:26.325403
CCCAGG,ZEN,DOGE,25.08181099,149427.260116,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:18:26.325403
CCCAGG,ZEN,BTC,208403.029618,862.81370192,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:15:39.454484
CCCAGG,ZEN,BTC,207816.438739,860.46487901,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:07:20.494985
CCCAGG,ZEN,LTC,494.38259656,113.79742658,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:02:20.126316
CCCAGG,ZEN,DOGE,25.233649,150245.761296,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:02:20.126316
CCCAGG,ZEN,BTC,209268.608838,865.05683173,1,JordanManual,cryptocompare,ZEN,2017-12-31 02:58:05.592371
CCCAGG,ZEN,BTC,206128.637819,849.04074095,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:19:13.629553
CCCAGG,ZEN,BTC,206218.505951,849.39501944,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:23:39.352468
CCCAGG,ZEN,BTC,206265.746888,849.57983587,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:26:11.172072
CCCAGG,ZEN,BTC,207523.12518,854.54338121,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:59:07.248022
CCCAGG,ZEN,BTC,206977.43501,852.37700893,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:52:15.828351
CCCAGG,ZEN,BTC,206978.434675,852.38091975,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:56:08.254574
CCCAGG,ZEN,BTC,207696.558201,858.79704633,1,JordanManual,cryptocompare,ZEN,2017-12-31 02:17:02.378699
CCCAGG,ZEN,BTC,208451.408335,861.80765092,1,JordanManual,cryptocompare,ZEN,2017-12-31 02:38:07.473684
CCCAGG,ZEN,BTC,208579.235372,862.31656265,1,JordanManual,cryptocompare,ZEN,2017-12-31 02:39:54.668888
CCCAGG,ZEN,BTC,208676.720021,862.70649831,1,JordanManual,cryptocompare,ZEN,2017-12-31 02:42:04.158357
CCCAGG,ZEN,BTC,208991.254794,863.9528066,1,JordanManual,cryptocompare,ZEN,2017-12-31 02:46:38.375891
CCCAGG,ZEN,BTC,207597.214663,859.58640009,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:00:25.773745
CCCAGG,ZEN,BTC,208427.012705,862.90970293,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:18:26.325403
CCCAGG,ZEN,DOGE,25.08181099,149427.260116,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:21:25.978082
CCCAGG,ZEN,LTC,494.26620519,113.77429745,1,JordanManual,cryptocompare,ZEN,2017-12-31 03:21:25.978082
CCCAGG,ZEN,LTC,494.74856316,113.87221097,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:19:13.629553
CCCAGG,ZEN,DOGE,29.25949254,172418.026489,1,JordanManual,cryptocompare,ZEN,2017-12-31 00:19:13.629553
