exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,XMG,BTC,1921956.93363,173.691897014,1,JordanManual,cryptocompare,XMG,2017-12-31 03:21:50.249803
CCCAGG,XMG,LTC,527.91387761,3.17234225,1,JordanManual,cryptocompare,XMG,2017-12-31 03:18:54.321093
CCCAGG,XMG,DOGE,145.69715771,24373.2906886,1,JordanManual,cryptocompare,XMG,2017-12-31 03:18:54.321093
CCCAGG,XMG,USD,33.35818988,58.8510228884,1,JordanManual,cryptocompare,XMG,2017-12-31 03:18:54.321093
CCCAGG,XMG,RUR,0.43191765,63.5242552442,1,JordanManual,cryptocompare,XMG,2017-12-31 03:18:54.321093
CCCAGG,XMG,BTC,1921762.07688,173.674572554,1,JordanManual,cryptocompare,XMG,2017-12-31 03:16:33.989825
CCCAGG,XMG,BTC,1916080.39677,173.171876779,1,JordanManual,cryptocompare,XMG,2017-12-31 03:08:43.205939
CCCAGG,XMG,USD,33.23799449,58.7308251822,1,JordanManual,cryptocompare,XMG,2017-12-31 03:08:43.205939
CCCAGG,XMG,ETH,0.86105696,0.01033268352,1,JordanManual,cryptocompare,XMG,2017-12-31 00:19:34.675449
CCCAGG,XMG,BTC,2205926.34443,197.760611465,1,JordanManual,cryptocompare,XMG,2017-12-31 00:19:34.675449
CCCAGG,XMG,DOGE,155.79335333,25788.0549595,1,JordanManual,cryptocompare,XMG,2017-12-31 00:19:34.675449
CCCAGG,XMG,USD,4.33163412,29.8239077867,1,JordanManual,cryptocompare,XMG,2017-12-31 00:19:34.675449
CCCAGG,XMG,BTC,1921900.55519,173.686884414,1,JordanManual,cryptocompare,XMG,2017-12-31 03:18:54.321093
CCCAGG,XMG,RUR,0.43191765,63.5242552442,1,JordanManual,cryptocompare,XMG,2017-12-31 03:21:50.249803
CCCAGG,XMG,USD,33.35818988,58.8510228884,1,JordanManual,cryptocompare,XMG,2017-12-31 03:21:50.249803
CCCAGG,XMG,DOGE,145.69715771,24373.2906886,1,JordanManual,cryptocompare,XMG,2017-12-31 03:21:50.249803
CCCAGG,XMG,LTC,527.91387761,3.17234225,1,JordanManual,cryptocompare,XMG,2017-12-31 03:21:50.249803
CCCAGG,XMG,LTC,1478.4411045,8.22752551,1,JordanManual,cryptocompare,XMG,2017-12-31 00:19:34.675449
CCCAGG,XMG,RUR,0.25025684,49.8996944942,1,JordanManual,cryptocompare,XMG,2017-12-31 00:19:34.675449
